token	tag	lemma
Blagovna	mte:Agpfsn	blagoven
znamka	mte:Ncfsn	znamka
ameriškega	mte:Agpmsg	ameriški
proizvajalca	mte:Ncmsg	proizvajalec
računalnikov	mte:Ncmpg	računalnik
Apple	mte:Npmsn	Apple
je	mte:Va-r3s-n	biti
po	mte:Sl	po
izračunih	mte:Ncmpl	izračun
lestvice	mte:Ncfsg	lestvica
Best	mte:Npmsn	Best
Global	mte:Npmsn	Global
Brands	mte:Npmsn	Brands
2012	mte:Mdc	2012
vredna	mte:Agpfsn	vreden
76,57	mte:Mdc	76,57
milijarde	mte:Ncfsg	milijarda
dolarjev	mte:Ncmpg	dolar
,	mte:Z	,
Coca	mte:Npmsn	Coca
-	mte:Z	-
Cole	mte:Npmsn	Cole
pa	mte:Cc	pa
še	mte:Q	še
dodatne	mte:Agpfpa	dodaten
1,27	mte:Mdc	1,27
milijarde	mte:Ncfsg	milijarda
dolarjev	mte:Ncmpg	dolar
.	mte:Z	.
Apple	mte:Npmsn	Apple
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
tesno	mte:Rgp	tesno
približal	mte:Vmep-sm	približati
Coca	mte:Npmsn	Coca
-	mte:Z	-
Coli	mte:Npmsn	Coli
na	mte:Sl	na
lestvici	mte:Ncfsl	lestvica
najbolj	mte:Rgs	najbolj
vrednih	mte:Agpfpg	vreden
blagovnih	mte:Agpfpg	blagoven
znamk	mte:Ncfpg	znamka
na	mte:Sl	na
svetu	mte:Ncmsl	svet
.	mte:Z	.
Proizvajalec	mte:Ncmsn	proizvajalec
iphonov	mte:Ncmpg	iphon
in	mte:Cc	in
ipadov	mte:Ncmpg	ipad
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
na	mte:Sl	na
najnovejši	mte:Agsfsl	nov
lestvici	mte:Ncfsl	lestvica
ameriškega	mte:Agpnsg	ameriški
svetovalnega	mte:Agpnsg	svetovalen
podjetja	mte:Ncnsg	podjetje
Interbrand	mte:Npmsn	Interbrand
zavihtel	mte:Vmep-sm	zavihteti
na	mte:Sa	na
drugo	mte:Mlpnsa	drug
mesto	mte:Ncnsa	mesto
ter	mte:Cc	ter
le	mte:Q	le
še	mte:Q	še
malenkost	mte:Ncfsa	malenkost
zaostaja	mte:Vmpr3s	zaostajati
za	mte:Si	za
