token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Pri	mte:Sl	pri
domnevno	mte:Rgp	domnevno
nezakoniti	mte:Agpfsl	nezakonit
prodaji	mte:Ncfsl	prodaja
delnic	mte:Ncfpg	delnica
Gorenjskega	mte:Agpmsg	gorenjski
tiska	mte:Ncmsg	tisk
naj	mte:Q	naj
bi	mte:Va-c	biti
imela	mte:Vmpp-sf	imeti
glavno	mte:Agpfsa	glaven
vlogo	mte:Ncfsa	vloga
Kristina	mte:Npfsn	Kristina
Kobal	mte:Npfsn	Kobal
,	mte:Z	,
dolgoletna	mte:Agpfsn	dolgoleten
direktorica	mte:Ncfsn	direktorica
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
decembra	mte:Ncmsg	december
odstopila	mte:Vmep-sf	odstopiti
s	mte:Sg	z
položaja	mte:Ncmsg	položaj
,	mte:Z	,
trdijo	mte:Vmpr3p	trditi
naši	mte:Ps1mpnp	naš
viri	mte:Ncmpn	vir
.	mte:Z	.
Poleg	mte:Sg	poleg
hišne	mte:Agpfsg	hišen
preiskave	mte:Ncfsg	preiskava
pri	mte:Sl	pri
Edvardu	mte:Npmsl	Edvard
Jurjevcu	mte:Npmsl	Jurjevc
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
je	mte:Va-r3s-n	biti
nadzorni	mte:Agpmsny	nadzoren
svet	mte:Ncmsn	svet
Primoža	mte:Npmsg	Primož
Trubarja	mte:Npmsg	Trubar
z	mte:Sg	z
mesta	mte:Ncnsg	mesto
direktorja	mte:Ncmsg	direktor
razrešil	mte:Vmep-sm	razrešiti
pred	mte:Si	pred
tednom	mte:Ncmsi	teden
dni	mte:Ncmpg	dan
,	mte:Z	,
naj	mte:Q	naj
bi	mte:Va-c	biti
Kranjski	mte:Agpmpn	kranjski
kriminalisti	mte:Ncmpn	kriminalist
čez	mte:Sa	čez
konec	mte:Ncmsan	konec
tedna	mte:Ncmsg	teden
opravili	mte:Vmep-pm	opraviti
hišno	mte:Agpfsa	hišen
preiskavo	mte:Ncfsa	preiskava
tudi	mte:Q	tudi
pri	mte:Sl	pri
Kobalovi	mte:Aspfsl	Kobalov
.	mte:Z	.
Tega	mte:Pd-nsg	ta
Kobalova	mte:Npmsg	Kobalova
ni	mte:Va-r3s-y	biti
želela	mte:Vmpp-sf	želeti
komentirati	mte:Vmbn	komentirati
,	mte:Z	,
prav	mte:Q	prav
tako	mte:Rgp	tako
ni	mte:Va-r3s-y	biti
bila	mte:Va-p-sf	biti
pripravljena	mte:Appfsn	pripravljen
odgovarjati	mte:Vmpn	odgovarjati
na	mte:Sa	na
vprašanja	mte:Ncnpa	vprašanje
o	mte:Sl	o
domnevni	mte:Agpfsl	domneven
sporni	mte:Agpfsl	sporen
prodaji	mte:Ncfsl	prodaja
77	mte:Mdc	77
odstotkov	mte:Ncmpg	odstotek
delnic	mte:Ncfpg	delnica
Gorenjskega	mte:Agpmsg	gorenjski
tiska	mte:Ncmsg	tisk
,	mte:Z	,
ki	mte:Cs	ki
jih	mte:Pp3mpa--y	on
je	mte:Va-r3s-n	biti
imelo	mte:Vmpp-sn	imeti
