token	tag	lemma
Pet	mte:Mlc-pn	pet
Big	mte:Npmsn	Big
Bangov	mte:Npmsn	Bangov
zaradi	mte:Sg	zaradi
upada	mte:Ncmsg	upad
prodaje	mte:Ncfsg	prodaja
zapira	mte:Vmpr3s	zapirati
vrata	mte:Ncnpa	vrata
,	mte:Z	,
zato	mte:Cc	zato
bodo	mte:Va-f3p-n	biti
tudi	mte:Q	tudi
odpuščali	mte:Vmpp-pm	odpuščati
.	mte:Z	.
Zanimivo	mte:Agpnsa	zanimiv
,	mte:Z	,
podjetje	mte:Ncnsn	podjetje
naj	mte:Q	naj
bi	mte:Va-c	biti
sicer	mte:Q	sicer
poslovalo	mte:Vmpp-sn	poslovati
pozitivno	mte:Agpnsa	pozitiven
.	mte:Z	.
Javili	mte:Vmpp-pm	javiti
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
ogorčeni	mte:Appmpn	ogorčen
zaposleni	mte:Appmpn	zaposlen
,	mte:Z	,
ki	mte:Cs	ki
govorijo	mte:Vmpr3p	govoriti
o	mte:Sl	o
odpuščanjih	mte:Ncnpl	odpuščanje
na	mte:Sa	na
'	mte:Z	'
'	mte:Z	'
umazan	mte:Appmsan	umazan
način	mte:Ncmsan	način
'	mte:Z	'
'	mte:Z	'
.	mte:Z	.
Big	mte:Npmsn	Big
Bang	mte:Npmsn	Bang
zapira	mte:Vmpr3s	zapirati
trgovine	mte:Ncfpa	trgovina
.	mte:Z	.
Kot	mte:Cs	kot
dober	mte:Agpmsan	dober
gospodar	mte:Ncmsnn	gospodar
vse	mte:Pg-fpa	ves
naše	mte:Ps1fpap	naš
centre	mte:Ncfpa	center
redno	mte:Rgp	redno
prenavljamo	mte:Vmpr1p	prenavljati
in	mte:Cc	in
jih	mte:Pp3mpa--y	on
po	mte:Sl	po
potrebi	mte:Ncfsl	potreba
prestavljamo	mte:Vmpr1p	prestavljati
.	mte:Z	.
Lani	mte:Rgp	lani
smo	mte:Va-r1p-n	biti
jih	mte:Pp3mpa--y	on
prenovili	mte:Vmep-pm	prenoviti
ali	mte:Cc	ali
na	mte:Sa	na
novo	mte:Agpnsa	nov
odprli	mte:Vmep-pm	odpreti
osem	mte:Mlc-pa	osem
.	mte:Z	.
Direktor	mte:Ncmsn	direktor
Big	mte:Npmsn	Big
Banga	mte:Npmsg	Banga
Bojan	mte:Npmsn	Bojan
Knuplež	mte:Npmsn	Knuplež
Big	mte:Npmsn	Big
Bang	mte:Npmsn	Bang
,	mte:Z	,
ki	mte:Cs	ki
spada	mte:Vmpr3s	spadati
pod	mte:Sa	pod
Merkur	mte:Npmsan	Merkur
Group	mte:Npmsn	Group
,	mte:Z	,
zaradi	mte:Sg	zaradi
upada	mte:Ncmsg	upad
povpraševanja	mte:Ncnsg	povpraševanje
zapira	mte:Vmpr3s	zapirati
trgovine	mte:Ncfpa	trgovina
v	mte:Sl	v
Kočevju	mte:Npnsl	Kočevje
,	mte:Z	,
Slovenj	mte:Npmsl	Slovenj
Gradcu	mte:Npmsl	Gradec
,	mte:Z	,
Postojni	mte:Npfsl	Postojna
,	mte:Z	,
Velenju	mte:Npnsl	Velenje
in	mte:Cc	in
Kranjski	mte:Agpmsly	kranjski
Qlandii	mte:Npmsl	Qlandia
,	mte:Z	,
je	mte:Va-r3s-n	biti
za	mte:Sa	za
24ur.com	mte:Mdc	24ur.co
povedal	mte:Vmep-sm	povedati
Rok	mte:Ncmsn	rok
Istenič	mte:Npmsn	Istenič
iz	mte:Sg	iz
Merkurja	mte:Npmsg	Merkur
.	mte:Z	.
Obe	mte:Pg-fdn	oba
trgovini	mte:Ncfdn	trgovina
v	mte:Sl	v
BTC	mte:Npmsl	BTC
Ljubljana	mte:Npfsn	Ljubljana
ostajata	mte:Vmpr3d	ostajati
,	mte:Z	,
