token	tag	lemma
Sledi	mte:Vmpr3s	slediti
pregled	mte:Ncmsn	pregled
zaseženega	mte:Appmsg	zasežen
materiala	mte:Ncmsg	material
Preiskovalci	mte:Ncmpn	preiskovalec
NPU	mte:Npmsn	NPU
-	mte:Z	-
ja	mte:Q	ja
so	mte:Va-r3p-n	biti
v	mte:Sa	v
četrtek	mte:Ncmsan	četrtek
pozno	mte:Rgp	pozno
ponoči	mte:Rgp	ponoči
končali	mte:Vmep-pm	končati
preiskavo	mte:Ncfsa	preiskava
na	mte:Sl	na
sedežu	mte:Ncmsl	sedež
Merkurja	mte:Npmsg	Merkur
in	mte:Cc	in
odnesli	mte:Vmep-pm	odnesti
zajetno	mte:Agpfsa	zajeten
dokumentacijo	mte:Ncfsa	dokumentacija
.	mte:Z	.
Bine	mte:Npmsn	Bine
Kordež	mte:Npmsn	Kordež
je	mte:Va-r3s-n	biti
že	mte:Q	že
na	mte:Sl	na
prostosti	mte:Ncfsl	prostost
.	mte:Z	.
Preiskovalci	mte:Ncmpn	preiskovalec
Nacionalnega	mte:Agpmsg	nacionalen
preiskovalnega	mte:Agpmsg	preiskovalen
urada	mte:Ncmsg	urad
NPU	mte:Npmsg	NPU
so	mte:Va-r3p-n	biti
v	mte:Sl	v
sodelovanju	mte:Ncnsl	sodelovanje
s	mte:Si	z
kriminalisti	mte:Ncmpi	kriminalist
in	mte:Cc	in
policisti	mte:Ncmpi	policist
ponoči	mte:Rgp	ponoči
zaključili	mte:Vmep-pm	zaključiti
hišne	mte:Agpfpa	hišen
preiskave	mte:Ncfpa	preiskava
.	mte:Z	.
V	mte:Sl	v
skladu	mte:Ncmsl	sklad
z	mte:Si	z
usmeritvami	mte:Ncfpi	usmeritev
pristojnega	mte:Agpmsg	pristojen
državnega	mte:Agpmsg	državen
tožilca	mte:Ncmsg	tožilec
so	mte:Va-r3p-n	biti
tudi	mte:Q	tudi
odpravili	mte:Vmep-pm	odpraviti
pridržanje	mte:Ncnsa	pridržanje
vsem	mte:Pg-fpd	ves
štirim	mte:Mlcfpd	štirje
osebam	mte:Ncfpd	oseba
.	mte:Z	.
Kriminalistična	mte:Agpfsn	kriminalističen
preiskava	mte:Ncfsn	preiskava
se	mte:Px------y	se
nadaljuje	mte:Vmpr3s	nadaljevati
z	mte:Si	z
zbiranjem	mte:Ncnsi	zbiranje
obvestil	mte:Ncnpg	obvestiti
in	mte:Cc	in
pregledom	mte:Ncmsi	pregled
zaseženih	mte:Appfpg	zasežen
poslovnih	mte:Agpfpg	posloven
listin	mte:Ncfpg	listina
ter	mte:Cc	ter
računalniških	mte:Agpmpg	računalniški
podatkov	mte:Ncmpg	podatek
.	mte:Z	.
O	mte:Sl	o
vseh	mte:Pg-fpl	ves
ugotovitvah	mte:Ncfpl	ugotovitev
bo	mte:Va-f3s-n	biti
obveščena	mte:Appfsn	obveščen
skupina	mte:Ncfsn	skupina
državnih	mte:Agpmpg	državen
tožilcev	mte:Ncmpg	tožilec
za	mte:Sa	za
pregon	mte:Ncmsan	pregon
organiziranega	mte:Appmsg	organiziran
kriminala	mte:Ncmsg	kriminal
,	mte:Z	,
ki	mte:Cs	ki
