token	tag	lemma
Banke	mte:Ncfpn	banka
so	mte:Va-r3p-n	biti
prejele	mte:Vmep-pf	prejeti
osem	mte:Mlc-pa	osem
nezavezujočih	mte:Appfpg	nezavezujoč
ponudb	mte:Ncfpg	ponudba
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
dobre	mte:Agpfsg	dober
tretjine	mte:Ncfsg	tretjina
Mercatorja	mte:Npmsg	Mercator
.	mte:Z	.
Želimo	mte:Vmpr1p	želeti
si	mte:Px---d--y	se
lastnike	mte:Ncmpa	lastnik
,	mte:Z	,
ki	mte:Cs	ki
bodo	mte:Va-f3p-n	biti
sposobni	mte:Agpmpn	sposoben
tudi	mte:Q	tudi
kaj	mte:Pq-nsa	kaj
dati	mte:Vmen	dati
,	mte:Z	,
ne	mte:Q	ne
samo	mte:Q	samo
jemati	mte:Vmpn	jemati
,	mte:Z	,
je	mte:Va-r3s-n	biti
povedal	mte:Vmep-sm	povedati
prvi	mte:Mlomsn	prvi
mož	mte:Ncmsn	mož
družbe	mte:Ncfsg	družba
Debeljak	mte:Npmsn	Debeljak
.	mte:Z	.
Skupina	mte:Ncfsn	skupina
bank	mte:Ncfpg	banka
,	mte:Z	,
ki	mte:Cs	ki
ima	mte:Vmpr3s-n	imeti
v	mte:Sl	v
lasti	mte:Ncfsl	last
skupaj	mte:Rgp	skupaj
36	mte:Mdc	36
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
delež	mte:Ncmsan	delež
Mercatorja	mte:Npmsg	Mercator
,	mte:Z	,
je	mte:Va-r3s-n	biti
do	mte:Sg	do
ponedeljkovega	mte:Aspmsg	ponedeljkov
izteka	mte:Ncmsg	iztekati
roka	mte:Ncmsg	roka
prejela	mte:Vmep-sf	prejeti
osem	mte:Mlc-pa	osem
nezavezujočih	mte:Appfpg	nezavezujoč
ponudb	mte:Ncfpg	ponudba
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
omenjenega	mte:Appmsg	omenjen
deleža	mte:Ncmsg	delež
v	mte:Sl	v
največji	mte:Agsfsl	velik
slovenski	mte:Agpfsl	slovenski
trgovski	mte:Agpfsl	trgovski
družbi	mte:Ncfsl	družba
,	mte:Z	,
so	mte:Va-r3p-n	biti
sporočili	mte:Vmep-pm	sporočiti
iz	mte:Sg	iz
podjetja	mte:Ncnsg	podjetje
Arkas	mte:Npmsn	Arkas
.	mte:Z	.
Kdo	mte:Pq-msn	kdo
so	mte:Va-r3p-n	biti
ponudniki	mte:Ncmpn	ponudnik
,	mte:Z	,
banke	mte:Ncfpn	banka
še	mte:Q	še
ne	mte:Q	ne
bodo	mte:Va-f3p-n	biti
razkrile	mte:Vmep-pf	razkriti
.	mte:Z	.
V	mte:Sa	v
javnost	mte:Ncfsa	javnost
je	mte:Va-r3s-n	biti
pricurljala	mte:Vmpp-sf	pricurljati
informacija	mte:Ncfsn	informacija
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
med	mte:Si	med
potencialnimi	mte:Agpmpi	potencialen
kupci	mte:Ncmpi	kupec
tako	mte:Rgp	tako
finančni	mte:Agpmpn	finančen
investitorji	mte:Ncmpn	investitor
kot	mte:Cs	kot
trgovske	mte:Agpfpn	trgovski
verige	mte:Ncfpn	veriga
,	mte:Z	,
med	mte:Si	med
njimi	mte:Pp3mpi	on
pa	mte:Cc	pa
ni	mte:Va-r3s-y	biti
Slovencev	mte:Npmpg	Slovenec
.	mte:Z	.
