token	tag	lemma
Novi	mte:Agpmsny	nov
direktor	mte:Ncmsn	direktor
Patrie	mte:Npmsg	Patrie
je	mte:Va-r3s-n	biti
po	mte:Sl	po
pogovoru	mte:Ncmsl	pogovor
z	mte:Si	z
ministrom	mte:Ncmsi	minister
Erjavcem	mte:Npmsi	Erjavec
izrazil	mte:Vmep-sm	izraziti
upanje	mte:Ncnsa	upanje
na	mte:Sa	na
uspešno	mte:Agpnsa	uspešen
sodelovanje	mte:Ncnsa	sodelovanje
.	mte:Z	.
Nekdanji	mte:Agpmsny	nekdanji
direktor	mte:Ncmsn	direktor
Wiitakorpi	mte:Npmsn	Wiitakorpa
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
zanikal	mte:Vmep-sm	zanikati
svojo	mte:Px-fsa	svoj
vpletenost	mte:Ncfsa	vpletenost
v	mte:Sa	v
korupcijo	mte:Ncfsa	korupcija
.	mte:Z	.
Direktor	mte:Ncmsn	direktor
finske	mte:Agpfsg	finski
Patrie	mte:Npfsg	Patrie
Heikki	mte:Npmsn	Heikki
Allonen	mte:Npmsn	Allonen
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
v	mte:Sl	v
spremstvu	mte:Ncnsl	spremstvo
svojega	mte:Px-msg	svoj
predhodnika	mte:Ncmsg	predhodnik
Jorme	mte:Npmsg	Jorme
Wiitakorpija	mte:Npmsg	Wiitakorpi
srečal	mte:Vmep-sm	srečati
z	mte:Si	z
ministrom	mte:Ncmsi	minister
za	mte:Sa	za
obrambo	mte:Ncfsa	obramba
Karlom	mte:Npmsi	Karl
Erjavcem	mte:Npmsi	Erjavec
in	mte:Cc	in
mu	mte:Pp3msd--y	on
izrazil	mte:Vmep-sm	izraziti
upanje	mte:Ncnsa	upanje
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
stik	mte:Ncmsnn	stik
med	mte:Si	med
njima	mte:Pp3mdi	on
čim	mte:Rgp	čim
prej	mte:Rgc	prej
obrodil	mte:Vmep-sm	obroditi
sadove	mte:Ncmpa	sad
.	mte:Z	.
Erjavec	mte:Npmsn	Erjavec
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
zaradi	mte:Sg	zaradi
ponedeljkovega	mte:Aspmsg	ponedeljkov
odstopa	mte:Ncmsg	odstop
Wiitakorpija	mte:Npmsg	Wiitakorpi
presenečen	mte:Appmsnn	presenečen
in	mte:Cc	in
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
zato	mte:Rgp	zato
čim	mte:Rgp	čim
prej	mte:Rgc	prej
želel	mte:Vmpp-sm	želeti
sestati	mte:Vmen	sestati
s	mte:Si	z
predstavniki	mte:Ncmpi	predstavnik
podjetja	mte:Ncnsg	podjetje
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
Sloveniji	mte:Npfsd	Slovenija
dobavila	mte:Vmep-sf	dobaviti
138	mte:Mdc	138
oklepnikov	mte:Ncmpg	oklepnik
8x8	mte:Mdc	8x8
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
mu	mte:Pp3msd--y	on
ti	mte:Pd-mpn	ta
pojasnili	mte:Vmep-pm	pojasniti
razloge	mte:Ncmpa	razlog
za	mte:Sa	za
odstop	mte:Ncmsan	odstop
Wiitakorpija	mte:Npmsg	Wiitakorpi
.	mte:Z	.
Slednji	mte:Agpmsny	slednji
je	mte:Va-r3s-n	biti
Erjavcu	mte:Npmsd	Erjavec
še	mte:Q	še
prejšnji	mte:Agpmsay	prejšnji
teden	mte:Ncmsan	teden
zatrjeval	mte:Vmpp-sm	zatrjevati
,	mte:Z	,
da	mte:Cs	da
Patria	mte:Npfsn	Patria
ni	mte:Va-r3s-y	biti
vpletena	mte:Appfsn	vpleten
v	mte:Sa	v
nikakršen	mte:Pz-msa	nikakršen
škandal	mte:Ncmsan	škandal
s	mte:Si	z
podkupovanjem	mte:Ncnsi	podkupovanje
.	mte:Z	.
Kot	mte:Cs	kot
je	mte:Va-r3s-n	biti
poudaril	mte:Vmep-sm	poudariti
Erjavec	mte:Npmsn	Erjavec
,	mte:Z	,
mu	mte:Pp3msd--y	on
je	mte:Va-r3s-n	biti
Wiitakorpi	mte:Npmsn	Wiitakorpa
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
odstopil	mte:Vmep-sm	odstopiti
iz	mte:Sg	iz
osebnih	mte:Agpmpg	oseben
razlogov	mte:Ncmpg	razlog
pa	mte:Cc	pa
tudi	mte:Q	tudi
zato	mte:Rgp	zato
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
zaščitil	mte:Vmep-sm	zaščititi
ugled	mte:Ncmsan	ugled
podjetja	mte:Ncnsg	podjetje
in	mte:Cc	in
Finske	mte:Npfsg	Finska
,	mte:Z	,
ki	mte:Cs	ki
slovi	mte:Vmpr3s	sloveti
kot	mte:Cs	kot
država	mte:Ncfsn	država
z	mte:Si	z
najnižjo	mte:Agsfsi	nizek
stopnjo	mte:Ncfsi	stopnja
korupcije	mte:Ncfsg	korupcija
.	mte:Z	.
Heikki	mte:Npmsn	Heikki
Allonen	mte:Npmsn	Allonen
Novi	mte:Agpmsny	nov
šef	mte:Ncmsn	šef
Patrie	mte:Npfsg	Patrie
je	mte:Va-r3s-n	biti
v	mte:Sl	v
upravi	mte:Ncfsl	uprava
družbe	mte:Ncfsg	družba
deloval	mte:Vmpp-sm	delovati
šele	mte:Q	šele
tri	mte:Mlcmpa	trije
mesece	mte:Ncmpa	mesec
.	mte:Z	.
Upa	mte:Vmpr3s	upati
,	mte:Z	,
da	mte:Cs	da
to	mte:Pd-nsn	ta
kaže	mte:Vmpr3s	kazati
na	mte:Sa	na
interes	mte:Ncmsan	interes
in	mte:Cc	in
predanost	mte:Ncfsa	predanost
Patrie	mte:Npfsg	Patrie
,	mte:Z	,
da	mte:Cs	da
izpolni	mte:Vmer3s	izpolniti
obljubo	mte:Ncfsa	obljuba
in	mte:Cc	in
pogodbo	mte:Ncfsa	pogodba
s	mte:Si	z
Slovenijo	mte:Npfsi	Slovenija
.	mte:Z	.
Erjavec	mte:Npmsn	Erjavec
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
zadovoljen	mte:Agpmsnn	zadovoljen
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
lahko	mte:Rgp	lahko
z	mte:Si	z
novim	mte:Agpmsi	nov
direktorjem	mte:Ncmsi	direktor
vzpostavil	mte:Vmep-sm	vzpostaviti
stik	mte:Ncmsan	stik
in	mte:Cc	in
se	mte:Px------y	se
z	mte:Si	z
njim	mte:Pp3msi	on
pogovarjal	mte:Vmpp-sm	pogovarjati
o	mte:Sl	o
realizaciji	mte:Ncfsl	realizacija
pogodbe	mte:Ncfsg	pogodba
ter	mte:Cc	ter
preiskavi	mte:Ncfsl	preiskava
.	mte:Z	.
Povedal	mte:Vmep-sm	povedati
je	mte:Va-r3s-n	biti
tudi	mte:Q	tudi
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
s	mte:Sg	z
strani	mte:Ncfsg	stran
nekdanjega	mte:Agpmsg	nekdanji
in	mte:Cc	in
novega	mte:Agpmsg	nov
direktorja	mte:Ncmsg	direktor
dobil	mte:Vmep-sm	dobiti
tudi	mte:Q	tudi
zagotovila	mte:Vmep-sf	zagotoviti
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
pogodba	mte:Ncfsn	pogodba
izpolnjena	mte:Appfsn	izpolnjen
tako	mte:Rgp	tako
,	mte:Z	,
kot	mte:Cs	kot
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
sklenjena	mte:Appfsn	sklenjen
.	mte:Z	.
Tudi	mte:Q	tudi
novega	mte:Agpmsg	nov
direktorja	mte:Ncmsg	direktor
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
opozoril	mte:Vmep-sm	opozoriti
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
uveljavil	mte:Vmep-sm	uveljaviti
protikorupcijsko	mte:Agpfsa	protikorupcijski
klavzulo	mte:Ncfsa	klavzula
,	mte:Z	,
če	mte:Cs	če
bi	mte:Va-c	biti
prišlo	mte:Vmep-sn	priti
do	mte:Sg	do
pravnomočne	mte:Agpfsg	pravnomočen
odločbe	mte:Ncfsg	odločba
o	mte:Sl	o
koruptivnem	mte:Agpnsl	koruptiven
dejanju	mte:Ncnsl	dejanje
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
vplivalo	mte:Vmpp-sn	vplivati
na	mte:Sa	na
izbor	mte:Ncmsan	izbor
Patrie	mte:Npmsg	Patrie
.	mte:Z	.
Obenem	mte:Rgp	obenem
je	mte:Va-r3s-n	biti
opozoril	mte:Vmep-sm	opozoriti
na	mte:Sa	na
previdnost	mte:Ncfsa	previdnost
