token	tag	lemma
Svetovni	mte:Agpmsny	svetoven
gospodarski	mte:Agpmsny	gospodarski
forum	mte:Ncmsn	forum
je	mte:Va-r3s-n	biti
objavil	mte:Vmep-sm	objaviti
analizo	mte:Ncfsa	analiza
enakopravnosti	mte:Ncfsg	enakopravnost
spolov	mte:Ncmpg	spol
,	mte:Z	,
ki	mte:Cs	ki
Sloveniji	mte:Npfsd	Slovenija
ne	mte:Q	ne
more	mte:Vmpr3s	moči
biti	mte:Va-n	biti
v	mte:Sa	v
ponos	mte:Ncmsan	ponos
.	mte:Z	.
Z	mte:Sg	z
lanskega	mte:Agpnsg	lanski
49	mte:Mdc	49
.	mte:Z	.
mesta	mte:Ncnsg	mesto
je	mte:Va-r3s-n	biti
zdrknila	mte:Vmep-sf	zdrkniti
na	mte:Sa	na
51	mte:Mdc	51
.	mte:Z	.
mesto	mte:Ncnsa	mesto
.	mte:Z	.
Pred	mte:Si	pred
njo	mte:Pp3fsi	on
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
med	mte:Si	med
drugim	mte:Mlpmsi	drug
uvrstile	mte:Vmep-pf	uvrstiti
tri	mte:Mlcfpn	trije
afriške	mte:Agpfpn	afriški
države	mte:Ncfpn	država
–	mte:Z	–
Tanzanija	mte:Npfsn	Tanzanija
,	mte:Z	,
Uganda	mte:Npfsn	Uganda
in	mte:Cc	in
Mozambik	mte:Npmsn	Mozambik
.	mte:Z	.
Bolje	mte:Rgc	dobro
od	mte:Sg	od
Slovenije	mte:Npfsg	Slovenija
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
s	mte:Si	z
46	mte:Mdc	46
.	mte:Z	.
mestom	mte:Ncnsi	mesto
odrezala	mte:Vmep-sf	odrezati
Hrvaška	mte:Npfsn	hrvaški
,	mte:Z	,
boljši	mte:Agcmsay	dober
indeks	mte:Ncmsan	indeks
od	mte:Sg	od
nas	mte:Pp1-pg	jaz
pa	mte:Cc	pa
imajo	mte:Vmpr3p-n	imeti
tudi	mte:Q	tudi
Kuba	mte:Npfsn	Kuba
,	mte:Z	,
Mongolija	mte:Npfsn	Mongolija
,	mte:Z	,
Kirgizija	mte:Npfsn	Kirgizija
in	mte:Cc	in
Rusija	mte:Npfsn	Rusija
.	mte:Z	.
Norveška	mte:Npfsn	Norveška
prehitela	mte:Vmep-sf	prehiteti
Švedsko	mte:Npfsa	Švedska
Prvo	mte:Mlonsa	prvi
mesto	mte:Ncnsa	mesto
na	mte:Sl	na
seznamu	mte:Ncmsl	seznam
dežel	mte:Ncfpg	dežela
