token	tag	lemma
Poleg	mte:Sg	poleg
Slovenije	mte:Npfsg	Slovenija
bo	mte:Va-f3s-n	biti
denar	mte:Ncmsn	denar
moralo	mte:Vmpp-sn	morati
vračati	mte:Vmpn	vračati
še	mte:Q	še
21	mte:Mdc	21
evropskih	mte:Agpfpg	evropski
držav	mte:Ncfpg	država
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
mora	mte:Vmpr3s	morati
v	mte:Sa	v
proračun	mte:Ncmsan	proračun
EU	mte:Npfsg	EU
vrniti	mte:Vmen	vrniti
286.000	mte:Mdc	286.000
evrov	mte:Ncmpg	evro
neupravičeno	mte:Rgp	neupravičen
porabljenih	mte:Appnpg	porabljen
sredstev	mte:Ncnpg	sredstvo
v	mte:Sl	v
okviru	mte:Ncmsl	okvir
skupne	mte:Agpfsg	skupen
kmetijske	mte:Agpfsg	kmetijski
politike	mte:Ncfsg	politika
,	mte:Z	,
je	mte:Va-r3s-n	biti
danes	mte:Rgp	danes
sporočila	mte:Vmep-sf	sporočiti
Evropska	mte:Agpfsn	evropski
komisija	mte:Ncfsn	komisija
.	mte:Z	.
Skupno	mte:Rgp	skupno
je	mte:Va-r3s-n	biti
sicer	mte:Q	sicer
Bruselj	mte:Npmsn	Bruselj
od	mte:Sg	od
članic	mte:Ncfpg	članica
unije	mte:Ncfsg	unija
v	mte:Sl	v
okviru	mte:Ncmsl	okvir
postopka	mte:Ncmsg	postopek
potrditve	mte:Ncfsg	potrditev
obračunov	mte:Ncmpg	obračun
zahteval	mte:Vmbp-sm	zahtevati
vračilo	mte:Ncnsa	vračilo
414	mte:Mdc	414
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
neupravičeno	mte:Rgp	neupravičen
porabljenih	mte:Appnpg	porabljen
kmetijskih	mte:Agpnpg	kmetijski
sredstev	mte:Ncnpg	sredstvo
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
bo	mte:Va-f3s-n	biti
morala	mte:Vmpp-sf	morati
v	mte:Sa	v
proračun	mte:Ncmsan	proračun
EU	mte:Npfsg	EU
vrniti	mte:Vmen	vrniti
98.000	mte:Mdc	98.000
evrov	mte:Ncmpg	evro
iz	mte:Sg	iz
sektorja	mte:Ncmsg	sektor
premij	mte:Ncfpg	premija
za	mte:Sa	za
