token	tag	lemma
Washington	mte:Npmsn	Washington
-	mte:Z	-
Generalni	mte:Agpmsny	generalen
direktor	mte:Ncmsn	direktor
Mednarodnega	mte:Agpmsg	mednaroden
denarnega	mte:Agpmsg	denaren
sklada	mte:Ncmsg	sklad
(	mte:Z	(
IMF	mte:Npmsn	IMF
)	mte:Z	)
Dominique	mte:Npmsn	Dominique
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahn	mte:Npmsn	Kahn
bo	mte:Va-f3s-n	biti
ostal	mte:Vmep-sm	ostati
na	mte:Sl	na
položaju	mte:Ncmsl	položaj
,	mte:Z	,
potem	mte:Rgp	potem
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
izvršni	mte:Agpmsny	izvršen
odbor	mte:Ncmsn	odbor
IMF	mte:Npmsn	IMF
ugotovil	mte:Vmep-sm	ugotoviti
,	mte:Z	,
da	mte:Cs	da
ni	mte:Va-r3s-y	biti
razloga	mte:Ncmsg	razlog
za	mte:Sa	za
njegovo	mte:Ps3fsasm	njegov
odstavitev	mte:Ncfsa	odstavitev
zaradi	mte:Sg	zaradi
domnevne	mte:Agpfsg	domneven
zlorabe	mte:Ncfsg	zloraba
položaja	mte:Ncmsg	položaj
,	mte:Z	,
danes	mte:Rgp	danes
poroča	mte:Vmpr3s	poročati
ameriška	mte:Agpfsn	ameriški
tiskovna	mte:Agpfsn	tiskoven
agencija	mte:Ncfsn	agencija
AP	mte:Npmsn	AP
.	mte:Z	.
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahn	mte:Npmsn	Kahn
je	mte:Va-r3s-n	biti
z	mte:Si	z
odločitvijo	mte:Ncfsi	odločitev
odbora	mte:Ncmsg	odbor
zadovoljen	mte:Agpmsnn	zadovoljen
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahn	mte:Npmsn	Kahn
naj	mte:Q	naj
bi	mte:Va-c	biti
imel	mte:Vmpp-sm	imeti
intimen	mte:Agpmsan	intimen
odnos	mte:Ncmsan	odnos
s	mte:Si	z
podrejeno	mte:Appfsi	podrejen
Pirosko	mte:Npfsi	Pirosko
Nagy	mte:Npfsi	Nagy
,	mte:Z	,
višjo	mte:Agcfsi	visok
uslužbenko	mte:Ncfsi	uslužbenka
na	mte:Sl	na
afriškem	mte:Agpmsl	afriški
oddelku	mte:Ncmsl	oddelek
IMF	mte:Npmsn	IMF
,	mte:Z	,
zaradi	mte:Sg	zaradi
česar	mte:Pr-nsg	kar
so	mte:Va-r3p-n	biti
proti	mte:Sd	proti
generalnemu	mte:Agpmsd	generalen
direktorju	mte:Ncmsd	direktor
IMF	mte:Npmsg	IMF
sprožili	mte:Vmep-pm	sprožiti
preiskavo	mte:Ncfsa	preiskava
o	mte:Sl	o
domnevni	mte:Agpfsl	domneven
zlorabi	mte:Ncfsl	zloraba
položaja	mte:Ncmsg	položaj
.	mte:Z	.
Dejanja	mte:Npmsg	Dejanjo
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahna	mte:Npmsg	Kahen
so	mte:Va-r3p-n	biti
"	mte:Z	"
vredna	mte:Agpnpn	vreden
obžalovanja	mte:Ncnpn	obžalovanje
in	mte:Cc	in
odražajo	mte:Vmpr3p	odražati
napačno	mte:Agpfsa	napačen
presojo	mte:Ncfsa	presoja
"	mte:Z	"
,	mte:Z	,
vendar	mte:Cc	vendar
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
njun	mte:Ps3msnd	njun
odnos	mte:Ncmsn	odnos
sporazumen	mte:Ncmsn	sporazumen
in	mte:Cc	in
ni	mte:Va-r3s-y	biti
vključeval	mte:Vmpp-sm	vključevati
spolnega	mte:Agpnsg	spolen
nadlegovanja	mte:Ncnsg	nadlegovanje
,	mte:Z	,
je	mte:Va-r3s-n	biti
v	mte:Sa	v
soboto	mte:Ncfsa	sobota
v	mte:Sl	v
izjavi	mte:Ncfsl	izjava
pojasnil	mte:Vmep-sm	pojasniti
izvršni	mte:Agpmsny	izvršen
odbor	mte:Ncmsn	odbor
IMF	mte:Npmsn	IMF
.	mte:Z	.
"	mte:Z	"
Razpoloženje	mte:Ncnsn	razpoloženje
odbora	mte:Ncmsg	odbor
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
zelo	mte:Agpnsn	zelo
,	mte:Z	,
zelo	mte:Rgp	zelo
pozitivno	mte:Agpnsn	pozitiven
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
po	mte:Sl	po
sobotnem	mte:Agpnsl	soboten
srečanju	mte:Ncnsl	srečanje
pojasnil	mte:Vmep-sm	pojasniti
izvršni	mte:Agpmsny	izvršen
direktor	mte:Ncmsn	direktor
IMF	mte:Npmsn	IMF
Šakur	mte:Npmsn	Šakur
Šalan	mte:Npmsn	Šalan
.	mte:Z	.
"	mte:Z	"
Naš	mte:Ps1msnp	naš
sklep	mte:Ncmsn	sklep
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
,	mte:Z	,
da	mte:Cs	da
to	mte:Pd-nsn	ta
nikakor	mte:Rgp	nikakor
ne	mte:Q	ne
vpliva	mte:Vmpr3s	vplivati
na	mte:Sa	na
učinkovitost	mte:Ncfsa	učinkovitost
generalnega	mte:Agpmsg	generalen
direktorja	mte:Ncmsg	direktor
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
pojasnil	mte:Vmep-sm	pojasniti
Šalan	mte:Npmsn	Šalan
.	mte:Z	.
Kot	mte:Cs	kot
je	mte:Va-r3s-n	biti
še	mte:Q	še
dodal	mte:Vmep-sm	dodati
,	mte:Z	,
je	mte:Va-r3s-n	biti
odbor	mte:Ncmsn	odbor
soglasno	mte:Rgp	soglasno
sprejel	mte:Vmep-sm	sprejeti
opravičilo	mte:Ncnsa	opravičilo
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahna	mte:Npmsg	Kahen
,	mte:Z	,
priznal	mte:Vmep-sm	priznati
pa	mte:Cc	pa
,	mte:Z	,
da	mte:Cs	da
osebja	mte:Ncnsg	osebje
IMF	mte:Npmsn	IMF
,	mte:Z	,
predvsem	mte:Q	predvsem
ženske	mte:Ncfpn	ženska
,	mte:Z	,
z	mte:Si	z
obnašanjem	mte:Ncnsi	obnašanje
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahna	mte:Npmsg	Kahen
"	mte:Z	"
niso	mte:Va-r3p-y	biti
zadovoljne	mte:Agpfpn	zadovoljen
"	mte:Z	"
.	mte:Z	.
Strauss	mte:Npmsn	Strauss
-	mte:Z	-
Kahn	mte:Npmsn	Kahn
je	mte:Va-r3s-n	biti
v	mte:Sl	v
ločeni	mte:Appfsl	ločen
izjavi	mte:Ncfsl	izjava
medtem	mte:Rgp	medtem
izrazil	mte:Vmep-sm	izraziti
