token	tag	lemma
Lani	mte:Rgp	lani
so	mte:Va-r3p-n	biti
cene	mte:Ncfpn	cena
stanovanj	mte:Ncnpg	stanovanje
padle	mte:Vmep-pf	pasti
od	mte:Sg	od
4,4	mte:Mdc	4,4
do	mte:Sg	do
17,5	mte:Mdc	17,5
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
V	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
,	mte:Z	,
Kopru	mte:Npmsl	Koper
in	mte:Cc	in
na	mte:Sl	na
Obali	mte:Npfsl	Obali
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
nepremičnine	mte:Ncfpn	nepremičnina
še	mte:Q	še
precenjene	mte:Appfpn	precenjen
,	mte:Z	,
ugotavljajo	mte:Vmpr3p	ugotavljati
v	mte:Sl	v
letnem	mte:Agpnsl	leten
poročilu	mte:Ncnsl	poročilo
Geodetske	mte:Agpfsg	geodetski
uprave	mte:Ncfsg	uprava
Gurs	mte:Npfsn	Gurs
.	mte:Z	.
Celovški	mte:Agpfsl	celovški
dvori	mte:Ncfsl	dvor
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
Promet	mte:Ncmsan	promet
z	mte:Si	z
vsemi	mte:Pg-fpi	ves
vrstami	mte:Ncfpi	vrsta
nepremičnin	mte:Ncfpg	nepremičnina
je	mte:Va-r3s-n	biti
dosegel	mte:Vmep-sm	doseči
najnižjo	mte:Agsfsa	nizek
raven	mte:Ncfsa	raven
v	mte:Sl	v
prvi	mte:Mlofsl	prvi
polovici	mte:Ncfsl	polovica
leta	mte:Ncnsg	leto
2009	mte:Mdc	2009
.	mte:Z	.
Na	mte:Sl	na
ravni	mte:Ncfsl	raven
države	mte:Ncfsg	država
so	mte:Va-r3p-n	biti
na	mte:Sl	na
Gursu	mte:Npmsl	Gurs
v	mte:Sl	v
letu	mte:Ncnsl	leto
2009	mte:Mdc	2009
evidentirali	mte:Vmbp-pm	evidentirati
okoli	mte:Rgp	okoli
5600	mte:Mdc	5600
prodaj	mte:Ncfpg	prodaja
stanovanj	mte:Ncnpg	stanovanje
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
17	mte:Mdc	17
odstotkov	mte:Ncmpg	odstotek
manj	mte:Rgc	manj
kot	mte:Cs	kot
leta	mte:Ncnsg	leto
2008	mte:Mdc	2008
in	mte:Cc	in
49	mte:Mdc	49
odstotkov	mte:Ncmpg	odstotek
manj	mte:Rgc	manj
kot	mte:Cs	kot
leta	mte:Ncnsg	leto
2007	mte:Mdc	2007
.	mte:Z	.
V	mte:Sl	v
zadnjem	mte:Agpnsl	zadnji
četrtletju	mte:Ncnsl	četrtletje
2009	mte:Mdc	2009
je	mte:Va-r3s-n	biti
nepremičninski	mte:Agpmsny	nepremičninski
trg	mte:Ncmsn	trg
že	mte:Q	že
pričel	mte:Vmep-sm	pričeti
okrevati	mte:Vmpn	okrevati
,	mte:Z	,
kljub	mte:Sd	kljub
temu	mte:Pd-nsd	ta
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
v	mte:Sl	v
nekaterih	mte:Pi-mpl	nekateri
predelih	mte:Ncmpl	predel
,	mte:Z	,
kjer	mte:Cs	kjer
so	mte:Va-r3p-n	biti
stanovanja	mte:Ncnpn	stanovanje
še	mte:Q	še
precenjena	mte:Appnpn	precenjen
pričakovati	mte:Vmpn	pričakovati
dodatno	mte:Agpnsa	dodaten
padanje	mte:Ncnsa	padanja
cen	mte:Ncfpg	cena
,	mte:Z	,
so	mte:Va-r3p-n	biti
ocenili	mte:Vmep-pm	oceniti
na	mte:Sl	na
Gursu	mte:Npmsl	Gurs
.	mte:Z	.
Vprašanje	mte:Ncnsn	vprašanje
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
,	mte:Z	,
ali	mte:Rgp	ali
gre	mte:Vmbr3s	iti
za	mte:Sa	za
realno	mte:Agpfsa	realen
rast	mte:Ncfsa	rast
,	mte:Z	,
ali	mte:Rgp	ali
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
podatki	mte:Ncmpn	podatek
o	mte:Sl	o
okrevanju	mte:Ncnsl	okrevanje
posledica	mte:Ncfsn	posledica
zelo	mte:Rgp	zelo
ohlapne	mte:Agpfpn	ohlapen
razlage	mte:Ncfpn	razlaga
statističnih	mte:Agpmpg	statističen
podatkov	mte:Ncmpg	podatek
?	mte:Z	?
Cene	mte:Ncfpn	cena
so	mte:Va-r3p-n	biti
padle	mte:Vmep-pf	pasti
za	mte:Sa	za
od	mte:Sg	od
štiri	mte:Mlcfpa	štirje
do	mte:Sg	do
17	mte:Mdc	17
odstotkov	mte:Ncmpg	odstotek
Cene	mte:Agpfsg	cena
nepremičnin	mte:Ncfpg	nepremičnina
so	mte:Va-r3p-n	biti
v	mte:Sl	v
letu	mte:Ncnsl	leto
2009	mte:Mdc	2009
realno	mte:Rgp	realno
padle	mte:Vmep-pf	pasti
,	mte:Z	,
cene	mte:Ncfpn	cena
zemljišča	mte:Ncnpn	zemljišče
pa	mte:Cc	pa
stagnirale	mte:Vmpp-pf	stagnirati
.	mte:Z	.
Po	mte:Sl	po
podatkih	mte:Ncmpl	podatek
Gursa	mte:Npmsg	Gurs
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
cene	mte:Ncfpn	cena
rabljenih	mte:Appnpg	rabljen
stanovanj	mte:Ncnpg	stanovanje
na	mte:Sl	na
ravni	mte:Ncfsl	raven
države	mte:Ncfsg	država
znižale	mte:Vmep-pf	znižati
za	mte:Sa	za
več	mte:Rgc	več
kot	mte:Cs	kot
sedem	mte:Mlc-pa	sedem
odstotkov	mte:Ncmpg	odstotek
,	mte:Z	,
nova	mte:Agpnpn	nov
stanovanja	mte:Ncnpn	stanovanje
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
pocenila	mte:Vmep-pn	poceniti
za	mte:Sa	za
skoraj	mte:Q	skoraj
deset	mte:Mlc-pa	deset
odstotkov	mte:Ncmpg	odstotek
.	mte:Z	.
Po	mte:Sl	po
podatkih	mte:Ncmpl	podatek
Statističnega	mte:Agpmsg	statističen
urada	mte:Ncmsg	urad
RS	mte:Npfsg	RS
