token	tag	lemma
London	mte:Npmsn	London
-	mte:Z	-
Alpska	mte:Agpfsn	alpski
kneževina	mte:Ncfsn	kneževina
Liechtenstein	mte:Npmsn	Liechtenstein
,	mte:Z	,
ki	mte:Cs	ki
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
je	mte:Va-r3s-n	biti
dolgo	mte:Rgp	dolgo
držal	mte:Vmpp-sm	držati
sloves	mte:Ncmsan	sloves
davčne	mte:Agpfsg	davčen
oaze	mte:Ncfsg	oaza
,	mte:Z	,
in	mte:Cc	in
Velika	mte:Agpfsn	velik
Britanija	mte:Npfsn	Britanija
sta	mte:Va-r3d-n	biti
danes	mte:Rgp	danes
dosegli	mte:Vmep-dm	doseči
dogovor	mte:Ncmsan	dogovor
,	mte:Z	,
ki	mte:Cs	ki
naj	mte:Q	naj
bi	mte:Va-c	biti
britanskim	mte:Agpfpd	britanski
davčnim	mte:Agpfpd	davčen
oblastem	mte:Ncfpd	oblast
olajšal	mte:Vmep-sm	olajšati
vpogled	mte:Ncmsan	vpogled
v	mte:Sa	v
bančne	mte:Agpmpa	bančen
račune	mte:Ncmpa	račun
,	mte:Z	,
na	mte:Sl	na
katerih	mte:Pq-mpl	kateri
naj	mte:Q	naj
bi	mte:Va-c	biti
britanski	mte:Agpmpn	britanski
državljani	mte:Ncmpn	državljan
skrivali	mte:Vmpp-pm	skrivati
med	mte:Si	med
dvema	mte:Mlcfdi	dva
in	mte:Cc	in
tremi	mte:Mlcfpi	trije
milijardi	mte:Ncfpi	milijarda
funtov	mte:Ncmpg	funt
.	mte:Z	.
Sporazum	mte:Ncmsn	sporazum
britanskim	mte:Agpmpd	britanski
državljanom	mte:Ncmpd	državljan
,	mte:Z	,
ki	mte:Cs	ki
skrivajo	mte:Vmpr3p	skrivati
premoženje	mte:Ncnsa	premoženje
na	mte:Sl	na
tajnih	mte:Agpmpl	tajen
računih	mte:Ncmpl	račun
v	mte:Sl	v
kneževini	mte:Npfsl	kneževina
med	mte:Si	med
Avstrijo	mte:Npfsi	Avstrija
in	mte:Cc	in
Švico	mte:Npfsi	Švico
,	mte:Z	,
v	mte:Sl	v
obdobju	mte:Ncnsl	obdobje
med	mte:Si	med
1	mte:Mdc	1
.	mte:Z	.
septembrom	mte:Ncmsi	september
letos	mte:Rgp	letos
in	mte:Cc	in
15	mte:Mdc	15
.	mte:Z	.
marcem	mte:Ncmsi	marec
2015	mte:Mdc	2015
ponuja	mte:Vmpr3s	ponujati
možnost	mte:Ncfsa	možnost
,	mte:Z	,
da	mte:Cs	da
premoženje	mte:Ncnsa	premoženje
prostovoljno	mte:Rgp	prostovoljno
prijavijo	mte:Vmer3p	prijaviti
in	mte:Cc	in
so	mte:Va-r3p-n	biti
v	mte:Sl	v
tem	mte:Pd-msl	ta
primeru	mte:Ncmsl	primer
deležni	mte:Agpmpn	deležen
bolj	mte:Rgc	bolj
ugodne	mte:Agpfsg	ugoden
obravnave	mte:Ncfsg	obravnava
pri	mte:Sl	pri
plačilu	mte:Ncnsl	plačilo
davčnega	mte:Agpnsg	davčen
dolga	mte:Agpnsg	dolg
.	mte:Z	.
Osebni	mte:Agpmpn	oseben
podatki	mte:Ncmpn	podatek
lastnikov	mte:Ncmpg	lastnik
teh	mte:Pd-mpg	ta
računov	mte:Ncmpg	račun
bi	mte:Va-c	biti
namreč	mte:Cc	namreč
ostali	mte:Vmep-pm	ostati
zaupni	mte:Agpmpn	zaupen
,	mte:Z	,
plačati	mte:Vmen	plačati
pa	mte:Cc	pa
bi	mte:Va-c	biti
morali	mte:Vmpp-pm	morati
pavšalno	mte:Agpfsa	pavšalen
kazen	mte:Ncfsa	kazen
v	mte:Sl	v
višini	mte:Ncfsl	višina
deset	mte:Mlc-pa	deset
odstotkov	mte:Ncmpg	odstotek
premoženja	mte:Ncnsg	premoženje
na	mte:Sl	na
računih	mte:Ncmpl	račun
.	mte:Z	.
Če	mte:Cs	če
tega	mte:Pd-nsg	ta
ne	mte:Q	ne
bodo	mte:Va-f3p-n	biti
storili	mte:Vmep-pm	storiti
,	mte:Z	,
jim	mte:Pp3mpd--y	on
bodo	mte:Va-f3p-n	biti
liechtensteinske	mte:Agpfpn	liechtensteinski
oblasti	mte:Ncfpn	oblast
račune	mte:Ncmpn	račun
zaprle	mte:Vmep-pf	zapreti
,	mte:Z	,
britanskim	mte:Agpfpd	britanski
davčnim	mte:Agpfpd	davčen
oblastem	mte:Ncfpd	oblast
pa	mte:Cc	pa
bodo	mte:Va-f3p-n	biti
morali	mte:Vmpp-pm	morati
v	mte:Sl	v
najslabšem	mte:Agsmsl	slab
primeru	mte:Ncmsl	primer
in	mte:Cc	in
ko	mte:Cs	ko
jih	mte:Pp3mpa--y	on
bodo	mte:Va-f3p-n	biti
slednje	mte:Rgp	slednji
dobile	mte:Vmep-pf	dobiti
v	mte:Sa	v
roke	mte:Ncfpa	roka
,	mte:Z	,
plačati	mte:Vmen	plačati
kazen	mte:Ncfsa	kazen
v	mte:Sl	v
višini	mte:Ncfsl	višina
do	mte:Sg	do
100	mte:Mdc	100
odstotkov	mte:Ncmpg	odstotek
skritega	mte:Appnsg	skrit
premoženja	mte:Ncnsg	premoženje
,	mte:Z	,
je	mte:Va-r3s-n	biti
po	mte:Sl	po
pisanju	mte:Ncnsl	pisanje
francoske	mte:Agpfsg	francoski
tiskovne	mte:Agpfsg	tiskoven
agencije	mte:Ncfsg	agencija
AFP	mte:Npmsn	AFP
poudaril	mte:Vmep-sm	poudariti
Dave	mte:Npmsn	Dave
Hartnett	mte:Npmsn	Hartnett
iz	mte:Sg	iz
britanskega	mte:Agpmsg	britanski
davčnega	mte:Agpmsg	davčen
urada	mte:Ncmsg	urad
HMRC	mte:Npmsn	HMRC
.	mte:Z	.
Poleg	mte:Sg	poleg
tega	mte:Pd-nsg	ta
naj	mte:Q	naj
bi	mte:Va-c	biti
tisti	mte:Pd-mpn	tisti
,	mte:Z	,
ki	mte:Cs	ki
bodo	mte:Va-f3p-n	biti
prostovoljno	mte:Rgp	prostovoljno
prijavili	mte:Vmep-pm	prijaviti
premoženje	mte:Ncnsa	premoženje
,	mte:Z	,
uživali	mte:Vmpp-pm	uživati
ugodnejšo	mte:Agcfsa	ugoden
obravnavo	mte:Ncfsa	obravnava
tudi	mte:Q	tudi
,	mte:Z	,
ko	mte:Cs	ko
gre	mte:Vmbr3s	iti
za	mte:Sa	za
obdobje	mte:Ncnsa	obdobje
,	mte:Z	,
v	mte:Sl	v
katerem	mte:Pq-msl	kateri
se	mte:Px------y	se
meri	mte:Vmpr3s	mera
davčni	mte:Agpmsny	davčen
dolg	mte:Agpmsnn	dolg
.	mte:Z	.
To	mte:Pd-nsn	ta
bo	mte:Va-f3s-n	biti
namreč	mte:Cc	namreč
skrajšano	mte:Appnsn	skrajšan
z	mte:Si	z
običajnih	mte:Agpmpg	običajen
20	mte:Mdc	20
na	mte:Sa	na
deset	mte:Mlc-pa	deset
let	mte:Ncnpg	leto
.	mte:Z	.
Imeli	mte:Vmpp-pm	imeti
bodo	mte:Va-f3p-n	biti
tudi	mte:Q	tudi
možnost	mte:Ncfsa	možnost
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
njihovo	mte:Ps3nsnp	njihov
premoženje	mte:Ncnsn	premoženje
v	mte:Sl	v
Liechtensteinu	mte:Npmsl	Liechtenstein
vnaprej	mte:Rgp	vnaprej
obdavčeno	mte:Appnsn	obdavčen
po	mte:Sl	po
40	mte:Mdc	40
-	mte:Z	-
odstotni	mte:Agpfsl	odstoten
enotni	mte:Agpfsl	enoten
davčni	mte:Agpfsl	davčen
stopnji	mte:Ncfsl	stopnja
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
zamenjala	mte:Vmep-sf	zamenjati
vse	mte:Pg-fpa	ves
druge	mte:Mlpfpa	drug
davčne	mte:Agpfpa	davčen
obveznosti	mte:Ncfpa	obveznost
.	mte:Z	.
Liechtensteinska	mte:Agpfsn	liechtensteinski
vlada	mte:Ncfsn	vlada
je	mte:Va-r3s-n	biti
v	mte:Sl	v
izjavi	mte:Ncfsl	izjava
za	mte:Sa	za
javnost	mte:Ncfsa	javnost
medtem	mte:Rgp	medtem
zapisala	mte:Vmep-sf	zapisati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
zavezuje	mte:Vmpr3s	zavezovati
zagotavljanju	mte:Ncnsd	zagotavljanje
davčne	mte:Agpfsg	davčen
discipline	mte:Ncfsg	disciplina
britanskih	mte:Agpfpg	britanski
strank	mte:Ncfpg	stranka
.	mte:Z	.
Obenem	mte:Rgp	obenem
je	mte:Va-r3s-n	biti
kot	mte:Cs	kot
posebej	mte:Rgp	posebej
pomembno	mte:Rgp	pomemben
izpostavila	mte:Vmep-sf	izpostaviti
možnost	mte:Ncfsa	možnost
enotne	mte:Agpfsg	enoten
obdavčitve	mte:Ncfsg	obdavčitev
premoženja	mte:Ncnsg	premoženje
,	mte:Z	,
saj	mte:Cc	saj
to	mte:Pd-nsn	ta
po	mte:Sl	po
njenem	mte:Ps3nslsf	njen
mnenju	mte:Ncnsl	mnenje
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
le	mte:Q	le
spodbudilo	mte:Vmep-sn	spodbuditi
prostovoljnih	mte:Agpnpg	prostovoljen
razkritij	mte:Ncnpg	razkritje
,	mte:Z	,
ampak	mte:Cc	ampak
bo	mte:Va-f3s-n	biti
strankam	mte:Ncfpd	stranka
