token	tag	lemma
Ministrica	mte:Ncfsn	ministrica
Katarina	mte:Npfsn	Katarina
Kresal	mte:Npfsn	Kresal
zatrjuje	mte:Vmpr3s	zatrjevati
:	mte:Z	:
MNZ	mte:Npnsn	MNZ
ni	mte:Va-r3s-y	biti
iskalo	mte:Vmpp-sn	iskati
in	mte:Cc	in
ne	mte:Q	ne
išče	mte:Vmpr3s	iskati
kupca	mte:Ncmsg	kupec
za	mte:Sa	za
stavbo	mte:Ncfsa	stavba
NPU	mte:Npmsg	NPU
.	mte:Z	.
Še	mte:Q	še
nikoli	mte:Rgp	nikoli
ni	mte:Va-r3s-y	biti
slišala	mte:Vmbp-sf	slišati
za	mte:Sa	za
predstavnika	mte:Ncmsay	predstavnik
Reiffeisen	mte:Npmsg	Reiffeisen
Leasinga	mte:Npmsg	Leasing
,	mte:Z	,
ki	mte:Cs	ki
trdi	mte:Vmpr3s	trditi
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
o	mte:Sl	o
novi	mte:Agpfsl	nov
pogodbi	mte:Ncfsl	pogodba
pogovarjal	mte:Vmpp-sm	pogovarjati
neposredno	mte:Rgp	neposredno
z	mte:Si	z
njo	mte:Pp3fsi	on
.	mte:Z	.
Notranja	mte:Agpfsn	notranji
ministrica	mte:Ncfsn	ministrica
in	mte:Cc	in
predsednica	mte:Ncfsn	predsednica
LDS	mte:Npfsg	LDS
Katarina	mte:Npfsn	Katarina
Kresal	mte:Npfsn	Kresal
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
ostro	mte:Rgp	ostro
odzvala	mte:Vmep-sf	odzvati
na	mte:Sa	na
sinočnje	mte:Agpnsa	sinočnji
poročanje	mte:Ncnsa	poročanje
v	mte:Sl	v
medijih	mte:Ncmpl	medij
,	mte:Z	,
da	mte:Cs	da
želi	mte:Vmpr3s	želeti
MNZ	mte:Npfsa	MNZ
skleniti	mte:Vmen	skleniti
novo	mte:Agpfsa	nov
pogodbo	mte:Ncfsa	pogodba
o	mte:Sl	o
najemu	mte:Ncmsl	najem
stavbe	mte:Ncfsg	stavba
Nacionalnega	mte:Agpmsg	nacionalen
preiskovalnega	mte:Agpmsg	preiskovalen
urada	mte:Ncmsg	urad
(	mte:Z	(
NPU	mte:Npmsn	NPU
)	mte:Z	)
na	mte:Sl	na
Dimičevi	mte:Aspfsl	Dimičev
.	mte:Z	.
Včeraj	mte:Rgp	včeraj
je	mte:Va-r3s-n	biti
namreč	mte:Cc	namreč
prišlo	mte:Vmep-sn	priti
na	mte:Sa	na
dan	mte:Ncmsan	dan
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
Reiffeisen	mte:Npmsn	Reiffeisen
Leasing	mte:Npmsn	Leasing
na	mte:Sl	na
MNZ	mte:Npfsl	MNZ
sredi	mte:Sg	sredi
maja	mte:Ncmsg	maj
poslal	mte:Vmep-sm	poslati
uradni	mte:Agpmsay	uraden
predlog	mte:Ncmsan	predlog
pogodbe	mte:Ncfsg	pogodba
,	mte:Z	,
po	mte:Sl	po
kateri	mte:Pq-fsl	kateri
bi	mte:Va-c	biti
od	mte:Sg	od
trenutnega	mte:Agpmsg	trenuten
lastnika	mte:Ncmsg	lastnik
Ram	mte:Npmsn	Ram
Invest	mte:Npmsg	Invest
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
vodi	mte:Vmpr3s	voditi
Igor	mte:Npmsn	Igor
Jurij	mte:Npmsn	Jurij
Pogačar	mte:Npmsn	Pogačar
,	mte:Z	,
stavbo	mte:Ncfsa	stavba
odkupili	mte:Vmep-pm	odkupiti
in	mte:Cc	in
jo	mte:Pp3fsa--y	on
takoj	mte:Rgp	takoj
znova	mte:Rgp	znova
dali	mte:Vmep-pm	dati
v	mte:Sl	v
najem	mte:Ncmsl	najem
državi	mte:Ncfsl	država
po	mte:Sl	po
ugodnejših	mte:Agcmpl	ugoden
pogojih	mte:Ncmpl	pogoj
.	mte:Z	.
Sobotni	mte:Agpmsny	soboten
kongres	mte:Ncmsn	kongres
LDS	mte:Npfsg	LDS
je	mte:Va-r3s-n	biti
očitno	mte:Rgp	očitno
prinesel	mte:Vmep-sm	prinesti
novo	mte:Agpfsa	nov
priložnost	mte:Ncfsa	priložnost
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
Katarino	mte:Npfsa	Katarina
Kresal	mte:Npfsa	Kresal
še	mte:Q	še
enkrat	mte:Rgp	enkrat
očrni	mte:Vmer3s	očrneti
.	mte:Z	.
Da	mte:Cs	da
se	mte:Px------y	se
pokaže	mte:Vmer3s	pokazati
,	mte:Z	,
kakšne	mte:Pq-fsg	kakšen
zarote	mte:Ncfpn	zarota
vse	mte:Pg-nsn	ves
kuje	mte:Vmpr3s	kujiti
.	mte:Z	.
Da	mte:Cs	da
dela	mte:Vmpr3s	delati
izključno	mte:Rgp	izključno
v	mte:Sa	v
svoje	mte:Px-nsa	svoj
dobro	mte:Agpnsa	dober
.	mte:Z	.
Da	mte:Cs	da
je	mte:Va-r3s-n	biti
sužnja	mte:Ncfsn	sužnja
elit	mte:Ncfpg	elita
.	mte:Z	.
Da	mte:Cs	da
je	mte:Va-r3s-n	biti
kriva	mte:Agpfsn	kriv
za	mte:Sa	za
vse	mte:Pg-nsa	ves
.	mte:Z	.
Katarina	mte:Npfsn	Katarina
Kresal	mte:Npfsn	Kresal
Kresalova	mte:Aspfsn	Kresalov
je	mte:Va-r3s-n	biti
v	mte:Sl	v
blogu	mte:Ncmsl	blog
na	mte:Sl	na
spletni	mte:Agpfsl	spleten
strani	mte:Ncfsl	stran
LDS	mte:Npfsg	LDS
danes	mte:Rgp	danes
ovrgla	mte:Vmep-sf	ovreči
vsa	mte:Pg-npa	ves
namigovanja	mte:Ncnpa	namigovanje
,	mte:Z	,
da	mte:Cs	da
za	mte:Sa	za
težnjo	mte:Ncfsa	težnja
Reiffeisen	mte:Npmsn	Reiffeisen
Leasinga	mte:Npmsg	Leasing
stoji	mte:Vmpr3s	stati
ona	mte:Pp3fsn	on
sama	mte:Agpfsn	sam
,	mte:Z	,
potem	mte:Rgp	potem
ko	mte:Cs	ko
ji	mte:Pp3fsd--y	on
opozicija	mte:Ncfsn	opozicija
in	mte:Cc	in
po	mte:Sl	po
nekaterih	mte:Pi-mpl	nekateri
neuradnih	mte:Agpmpl	neuraden
podatkih	mte:Ncmpl	podatek
tudi	mte:Q	tudi
Računsko	mte:Agpnsn	računski
sodišče	mte:Ncnsn	sodišče
očitata	mte:Vmpr3d	očitati
negospodarno	mte:Agpfsa	negospodaren
najemno	mte:Agpfsa	najemen
pogodbo	mte:Ncfsa	pogodba
.	mte:Z	.
"	mte:Z	"
Sobotni	mte:Agpmsny	soboten
kongres	mte:Ncmsn	kongres
LDS	mte:Npfsg	LDS
je	mte:Va-r3s-n	biti
očitno	mte:Rgp	očitno
prinesel	mte:Vmep-sm	prinesti
novo	mte:Agpfsa	nov
priložnost	mte:Ncfsa	priložnost
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
Katarino	mte:Npfsa	Katarina
Kresal	mte:Npfsa	Kresal
še	mte:Q	še
enkrat	mte:Rgp	enkrat
očrni	mte:Vmer3s	očrneti
.	mte:Z	.
Da	mte:Cs	da
se	mte:Px------y	se
pokaže	mte:Vmer3s	pokazati
,	mte:Z	,
kakšne	mte:Pq-fsg	kakšen
zarote	mte:Ncfpn	zarota
vse	mte:Pg-nsn	ves
kuje	mte:Vmpr3s	kujiti
.	mte:Z	.
Da	mte:Cs	da
dela	mte:Vmpr3s	delati
izključno	mte:Rgp	izključno
v	mte:Sa	v
svoje	mte:Px-nsa	svoj
dobro	mte:Agpnsa	dober
.	mte:Z	.
Da	mte:Cs	da
je	mte:Va-r3s-n	biti
sužnja	mte:Ncfsn	sužnja
elit	mte:Ncfpg	elita
.	mte:Z	.
Da	mte:Cs	da
je	mte:Va-r3s-n	biti
kriva	mte:Agpfsn	kriv
za	mte:Sa	za
vse	mte:Pg-nsa	ves
.	mte:Z	.
Zato	mte:Cc	zato
še	mte:Q	še
enkrat	mte:Rgp	enkrat
in	mte:Cc	in
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
jasno	mte:Agpnsn	jasen
enkrat	mte:Rgp	enkrat
za	mte:Sa	za
vselej	mte:Rgp	vselej
:	mte:Z	:
ministrstvo	mte:Ncnsn	ministrstvo
za	mte:Sa	za
notranje	mte:Agpfpa	notranji
zadeve	mte:Ncfpa	zadeva
ni	mte:Va-r3s-y	biti
iskalo	mte:Vmpp-sn	iskati
in	mte:Cc	in
ne	mte:Q	ne
išče	mte:Vmpr3s	iskati
kupca	mte:Ncmsg	kupec
za	mte:Sa	za
stavbo	mte:Ncfsa	stavba
NPU	mte:Npmsg	NPU
.	mte:Z	.
Ministrstvo	mte:Ncnsn	ministrstvo
za	mte:Sa	za
notranje	mte:Agpfpa	notranji
zadeve	mte:Ncfpa	zadeva
nikogar	mte:Pz-msg	nihče
ni	mte:Va-r3s-y	biti
prosilo	mte:Vmpp-sn	prositi
za	mte:Sa	za
ponudbo	mte:Ncfsa	ponudba
za	mte:Sa	za
odkup	mte:Ncmsan	odkup
stavbe	mte:Ncfsg	stavba
.	mte:Z	.
Katarina	mte:Npfsn	Katarina
Kresal	mte:Npfsn	Kresal
z	mte:Si	z
nikomer	mte:Pz-msi	nihče
iz	mte:Sg	iz
Raiffeisen	mte:Npfsg	Raiffeisen
Leasing	mte:Npmsg	Leasing
glede	mte:Sg	glede
te	mte:Pd-fsg	ta
ponudbe	mte:Ncfsg	ponudba
ni	mte:Va-r3s-y	biti
bila	mte:Va-p-sf	biti
'	mte:Z	'
v	mte:Sl	v
stikih	mte:Ncmpl	stik
'	mte:Z	'
.	mte:Z	.
"	mte:Z	"
Katarina	mte:Npfsn	Katarina
Kresal	mte:Npfsn	Kresal
ne	mte:Q	ne
pozna	mte:Vmpr3s	poznati
in	mte:Cc	in
doslej	mte:Rgp	doslej
nikoli	mte:Rgp	nikoli
ni	mte:Va-r3s-y	biti
slišala	mte:Vmbp-sf	slišati
za	mte:Sa	za
predstavnika	mte:Ncmsay	predstavnik
Raiffeisen	mte:Npmsg	Raiffeisen
Leasing	mte:Npmsg	Leasing
z	mte:Sg	z
Dunaja	mte:Npmsg	Dunaj
z	mte:Si	z
imenom	mte:Ncnsi	ime
Johannes	mte:Npmsn	Johannes
Frei	mte:Npmsn	Frei
,	mte:Z	,
"	mte:Z	"
nadaljuje	mte:Vmpr3s	nadaljevati
Kresalova	mte:Aspfsn	Kresalov
,	mte:Z	,
s	mte:Si	z
čimer	mte:Pr-nsi	kar
je	mte:Va-r3s-n	biti
zanikala	mte:Vmep-sf	zanikati
včerajšnje	mte:Agpnsa	včerajšnji
poročanje	mte:Ncnsa	poročanje
Kanala	mte:Npmsg	Kanal
A	mte:Cc	a
,	mte:Z	,
za	mte:Sa	za
katerega	mte:Pq-msa	kateri
je	mte:Va-r3s-n	biti
Frei	mte:Npmsn	Frei
dejal	mte:Vmep-sm	dejati
