token	tag	lemma
Okoli	mte:Rgp	okoli
600	mte:Mdc	600
ljudi	mte:Ncmpg	človek
je	mte:Va-r3s-n	biti
danes	mte:Rgp	danes
na	mte:Sl	na
trgu	mte:Ncmsl	trg
Leona	mte:Npmsg	Leona
Štuklja	mte:Npmsg	Štukelj
v	mte:Sl	v
Mariboru	mte:Npmsl	Maribor
na	mte:Sl	na
protestnem	mte:Agpmsl	protesten
shodu	mte:Ncmsl	shod
zahtevalo	mte:Vmbp-sn	zahtevati
odstop	mte:Ncmsan	odstop
aktualne	mte:Agpfsg	aktualen
vlade	mte:Ncfsg	vlada
.	mte:Z	.
Kot	mte:Cs	kot
so	mte:Va-r3p-n	biti
poudarjali	mte:Vmpp-pm	poudarjati
številni	mte:Agpmpn	številen
govorniki	mte:Ncmpn	govornik
,	mte:Z	,
so	mte:Va-r3p-n	biti
siti	mte:Ncmpn	sita
vladne	mte:Agpmpa	vladen
kraje	mte:Ncmpa	kraj
države	mte:Ncfsg	država
in	mte:Cc	in
uničevanja	mte:Ncnsg	uničevanje
družbe	mte:Ncfsg	družba
.	mte:Z	.
Organizatorji	mte:Ncmpn	organizator
nameravajo	mte:Vmpr3p	nameravati
akcije	mte:Ncfpa	akcija
stopnjevati	mte:Vmpn	stopnjevati
,	mte:Z	,
vse	mte:Rgp	vse
dokler	mte:Cs	dokler
vlada	mte:Ncfsn	vlada
ne	mte:Q	ne
odide	mte:Vmer3s	oditi
.	mte:Z	.
Med	mte:Si	med
najodločnejšimi	mte:Agsmpi	ugočen
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
filozof	mte:Ncmsn	filozof
Boris	mte:Npmsn	Boris
Vezjak	mte:Npmsn	Vezjak
,	mte:Z	,
ki	mte:Cs	ki
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
vprašal	mte:Vmep-sm	vprašati
,	mte:Z	,
kam	mte:Rgp	kam
vodi	mte:Vmpr3s	voditi
"	mte:Z	"
zatohla	mte:Vmep-sf	zatohiti
politika	mte:Ncfsn	politika
rezanja	mte:Ncnsg	rezanje
glav	mte:Ncfpg	glava
in	mte:Cc	in
varčevanja	mte:Ncnsg	varčevanje
"	mte:Z	"
,	mte:Z	,
slednje	mte:Rgp	slednji
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
po	mte:Sl	po
njegovem	mte:Ps3mslsm	njegov
predvsem	mte:Q	predvsem
krinka	mte:Ncfsn	krinka
za	mte:Sa	za
to	mte:Pd-nsa	ta
,	mte:Z	,
kako	mte:Rgp	kako
demontirati	mte:Vmbn	demontirati
državo	mte:Ncfsa	država
in	mte:Cc	in
se	mte:Px------y	se
znebiti	mte:Vmen	znebiti
vseh	mte:Pg-mpg	ves
nasprotnikov	mte:Ncmpg	nasprotnik
.	mte:Z	.
Finančna	mte:Agpfsn	finančen
in	mte:Cc	in
socialna	mte:Agpfsn	socialen
kriza	mte:Ncfsn	kriza
sta	mte:Va-r3d-n	biti
po	mte:Sl	po
njegovem	mte:Ps3mslsm	njegov
brez	mte:Sg	brez
dvoma	mte:Ncmsg	dvom
realni	mte:Agpmdn	realen
,	mte:Z	,
vendar	mte:Cc	vendar
pa	mte:Cc	pa
oblast	mte:Ncfsa	oblast
reže	mte:Vmpr3p	reči
,	mte:Z	,
kjer	mte:Cs	kjer
