token	tag	lemma
Pahor	mte:Npmsn	Pahor
To	mte:Pd-nsa	ta
je	mte:Va-r3s-n	biti
beloKranjska	mte:Agpfsn	belokranjski
Mura	mte:Npfsn	Mura
Vlada	mte:Ncfsn	vlada
bo	mte:Va-f3s-n	biti
črnomaljskemu	mte:Agpmsd	črnomaljski
Secopu	mte:Ncmsd	secop
pomagala	mte:Vmbp-sf	pomagati
iskati	mte:Vmpn	iskati
strateškega	mte:Agpmsa	strateški
partnerja	mte:Ncmsay	partner
.	mte:Z	.
Če	mte:Cs	če
tega	mte:Pd-nsg	ta
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
,	mte:Z	,
bodo	mte:Va-f3p-n	biti
delo	mte:Ncnsa	delo
izgubili	mte:Vmep-pm	izgubiti
tudi	mte:Q	tudi
preostali	mte:Appmpn	preostal
delavci	mte:Ncmpn	delavec
.	mte:Z	.
Premier	mte:Ncmsn	premier
Pahor	mte:Npmsn	Pahor
si	mte:Px---d--y	se
ob	mte:Sl	ob
tem	mte:Pd-nsl	ta
želi	mte:Vmpr3s	želeti
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
vlada	mte:Ncfsn	vlada
lastnika	mte:Ncmsg	lastnik
Secopa	mte:Npmsg	Secopa
prepričala	mte:Vmep-sf	prepričati
,	mte:Z	,
da	mte:Cs	da
še	mte:Q	še
nekaj	mte:Rgp	nekaj
let	mte:Ncnpg	leto
ostane	mte:Vmer3s	ostati
v	mte:Sl	v
Sloveniji	mte:Npfsl	Slovenija
.	mte:Z	.
V	mte:Sl	v
Črnomlju	mte:Npmsl	Črnomelj
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
zbrali	mte:Vmep-pm	zbrati
predstavniki	mte:Ncmpn	predstavnik
nekaterih	mte:Pi-npg	nekateri
ministrstev	mte:Ncnpg	ministrstvo
in	mte:Cc	in
vladnih	mte:Agpfpg	vladen
služb	mte:Ncfpg	služba
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
skupaj	mte:Rgp	skupaj
z	mte:Si	z
upravo	mte:Ncfsi	uprava
Secopa	mte:Npmsg	Secopa
in	mte:Cc	in
predstavniki	mte:Ncmpn	predstavnik
občin	mte:Ncfpg	občina
pogovarjali	mte:Vmpp-pm	pogovarjati
o	mte:Sl	o
možnosti	mte:Ncfsl	možnost
ohranitve	mte:Ncfsg	ohranitev
nekaterih	mte:Pi-npg	nekateri
delovnih	mte:Agpnpg	deloven
mest	mte:Ncnpg	mesto
in	mte:Cc	in
pomoči	mte:Ncfsg	pomoč
pri	mte:Sl	pri
iskanju	mte:Ncnsl	iskanje
strateškega	mte:Agpmsg	strateški
partnerja	mte:Ncmsg	partner
.	mte:Z	.
Secopova	mte:Aspfsn	Secopov
uprava	mte:Ncfsn	uprava
je	mte:Va-r3s-n	biti
predstavila	mte:Vmep-sf	predstaviti
dogajanje	mte:Ncnsa	dogajanje
v	mte:Sl	v
podjetju	mte:Ncnsl	podjetje
,	mte:Z	,
ministri	mte:Ncmpn	minister
