token	tag	lemma
Walter	mte:Npmsn	Walter
Wolf	mte:Npmsn	Wolf
je	mte:Va-r3s-n	biti
potrdil	mte:Vmep-sm	potrditi
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
v	mte:Sa	v
sredo	mte:Ncfsa	sreda
na	mte:Sl	na
Dunaju	mte:Npmsl	Dunaj
petič	mte:Rgp	petič
zaslišan	mte:Appmsnn	zaslišan
v	mte:Sl	v
zvezi	mte:Ncfsl	zveza
z	mte:Si	z
dogajanjem	mte:Ncnsi	dogajanje
v	mte:Sl	v
zadevi	mte:Ncfsl	zadeva
Patria	mte:Npmsn	Patria
.	mte:Z	.
Wolfgang	mte:Npmsn	Wolfgang
Riedl	mte:Npmsn	Riedl
pa	mte:Cc	pa
zaradi	mte:Sg	zaradi
neizplačila	mte:Ncnsg	neizplačilo
provizije	mte:Ncfsg	provizija
v	mte:Sl	v
poslu	mte:Ncmsl	posel
z	mte:Si	z
oklepniki	mte:Ncmpi	oklepnik
toži	mte:Vmpr3s	tožiti
Patrio	mte:Npmsa	Patria
za	mte:Sa	za
več	mte:Rgc	več
kot	mte:Cs	kot
10	mte:Mdc	10
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Poslovnež	mte:Ncmsn	poslovnež
Walter	mte:Npmsn	Walter
Wolf	mte:Npmsn	Wolf
je	mte:Va-r3s-n	biti
potrdil	mte:Vmep-sm	potrditi
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
v	mte:Sa	v
sredo	mte:Ncfsa	sreda
na	mte:Sl	na
Dunaju	mte:Npmsl	Dunaj
petič	mte:Rgp	petič
zaslišan	mte:Appmsnn	zaslišan
v	mte:Sl	v
zvezi	mte:Ncfsl	zveza
z	mte:Si	z
dogajanjem	mte:Ncnsi	dogajanje
v	mte:Sl	v
zadevi	mte:Ncfsl	zadeva
Patria	mte:Npfsn	Patria
.	mte:Z	.
Sprašuje	mte:Vmpr3s	spraševati
se	mte:Px------y	se
,	mte:Z	,
zakaj	mte:Rgp	zakaj
so	mte:Va-r3p-n	biti
zaslišanja	mte:Ncnpn	zaslišanje
sploh	mte:Q	sploh
potrebna	mte:Agpnpn	potreben
,	mte:Z	,
saj	mte:Cc	saj
bi	mte:Va-c	biti
po	mte:Sl	po
njegovem	mte:Ps3mslsm	njegov
Milan	mte:Npmsn	Milan
M	mte:Npmsn	M
.	mte:Z	.
Cvikl	mte:Npmsn	Cvikl
lahko	mte:Rgp	lahko
predložil	mte:Vmep-sm	predložiti
dokaze	mte:Ncmpa	dokaz
,	mte:Z	,
če	mte:Cs	če
bi	mte:Va-c	biti
jih	mte:Pp3mpa--y	on
seveda	mte:Q	seveda
imel	mte:Vmpp-sm	imeti
.	mte:Z	.
"	mte:Z	"
Ta	mte:Pd-msn	ta
lažnivec	mte:Ncmsn	lažnivec
Cvikl	mte:Npmsn	Cvikl
že	mte:Q	že
tako	mte:Rgp	tako
ali	mte:Cc	ali
tako	mte:Rgp	tako
ima	mte:Vmpr3s-n	imeti
dokaze	mte:Ncmpa	dokaz
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
Wolf	mte:Npmsn	Wolf
.	mte:Z	.
Pred	mte:Si	pred
sredinim	mte:Agpnsi	sredin
zaslišanjem	mte:Ncnsi	zaslišanje
na	mte:Sl	na
Dunaju	mte:Npmsl	Dunaj
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
Wolf	mte:Npmsn	Wolf
že	mte:Q	že
dvakrat	mte:Rgp	dvakrat
zaslišan	mte:Appmsnn	zaslišan
v	mte:Sl	v
Sloveniji	mte:Npfsl	Slovenija
,	mte:Z	,
enkrat	mte:Rgp	enkrat
v	mte:Sl	v
Liechtensteinu	mte:Npmsl	Liechtenstein
in	mte:Cc	in
še	mte:Q	še
enkrat	mte:Rgp	enkrat
v	mte:Sl	v
Avstriji	mte:Npfsl	Avstrija
.	mte:Z	.
"	mte:Z	"
Če	mte:Cs	če
imate	mte:Vmpr2p-n	imeti
dokaz	mte:Ncmsan	dokaz
proti	mte:Sd	proti
meni	mte:Pp1-sd	jaz
,	mte:Z	,
ali	mte:Rgp	ali
