token	tag	lemma
Nekoč	mte:Rgp	nekoč
paradni	mte:Agpmsny	paraden
konj	mte:Ncmsn	konj
ameriške	mte:Agpfsg	ameriški
avtomobilske	mte:Agpfsg	avtomobilski
industrije	mte:Ncfsg	industrija
je	mte:Va-r3s-n	biti
danes	mte:Rgp	danes
mesto	mte:Ncnsn	mesto
duhov	mte:Ncmpg	duh
.	mte:Z	.
Podoba	mte:Ncfsn	podoba
vsakdanjika	mte:Ncmsg	vsakdanjik
so	mte:Va-r3p-n	biti
propadajoče	mte:Appfpn	propadajoč
hiše	mte:Ncfpn	hiša
,	mte:Z	,
cerkve	mte:Ncfpn	cerkev
in	mte:Cc	in
celo	mte:Q	celo
četrti	mte:Mlompn	četrti
,	mte:Z	,
nedelujoči	mte:Appmpn	nedelujoč
semaforji	mte:Ncmpn	semafor
,	mte:Z	,
predolgo	mte:Agpnsn	predolgo
čakanje	mte:Ncnsn	čakanje
na	mte:Sa	na
prvo	mte:Mlofsa	prvi
pomoč	mte:Ncfsa	pomoč
in	mte:Cc	in
policiste	mte:Ncmpa	policist
.	mte:Z	.
Detroit	mte:Npmsn	Detroit
se	mte:Px------y	se
spopada	mte:Vmpr3s	spopadati
s	mte:Si	z
proračunskim	mte:Agpmsi	proračunski
primanjkljajem	mte:Ncmsi	primanjkljaj
čez	mte:Sa	čez
380	mte:Mdc	380
milijonov	mte:Ncmpg	milijon
dolarjev	mte:Ncmpg	dolar
,	mte:Z	,
dolgoročni	mte:Agpmsny	dolgoročen
dolg	mte:Agpmsnn	dolg
presega	mte:Vmpr3s	presegati
14	mte:Mdc	14
milijard	mte:Ncfpg	milijarda
dolarjev	mte:Ncmpg	dolar
,	mte:Z	,
skupaj	mte:Rgp	skupaj
z	mte:Si	z
drugimi	mte:Mlpfpi	drug
obveznostmi	mte:Ncfpi	obveznost
pa	mte:Cc	pa
ta	mte:Pd-fsn	ta
vsota	mte:Ncfsn	vsota
dosega	mte:Vmpr3s	doseg
skoraj	mte:Q	skoraj
19	mte:Mdc	19
milijard	mte:Ncfpg	milijarda
dolarjev	mte:Ncmpg	dolar
.	mte:Z	.
Detroit	mte:Npmsn	Detroit
,	mte:Z	,
zibelka	mte:Ncfsn	zibelka
ameriške	mte:Agpfsg	ameriški
avtomobilske	mte:Agpfsg	avtomobilski
industrije	mte:Ncfsg	industrija
,	mte:Z	,
je	mte:Va-r3s-n	biti
vložil	mte:Vmep-sm	vložiti
zahtevo	mte:Ncfsa	zahteva
za	mte:Sa	za
stečaj	mte:Ncmsan	stečaj
.	mte:Z	.
Toda	mte:Cc	toda
zvezna	mte:Agpfsn	zvezen
sodnica	mte:Ncfsn	sodnica
v	mte:Sl	v
državi	mte:Ncfsl	država
Michigan	mte:Npmsn	Michigan
Rosemarie	mte:Npmsn	Rosemarie
Aquilina	mte:Npmsg	Aquilina
je	mte:Va-r3s-n	biti
medtem	mte:Rgp	medtem
sporočila	mte:Vmep-sf	sporočiti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
zahteva	mte:Vmbr3s	zahtevati
za	mte:Sa	za
stečaj	mte:Ncmsan	stečaj
protiustavna	mte:Agpfsn	protiustaven
in	mte:Cc	in
jo	mte:Pp3fsa--y	on
je	mte:Va-r3s-n	biti
zato	mte:Rgp	zato
potrebno	mte:Agpnsn	potreben
umakniti	mte:Vmen	umakniti
.	mte:Z	.
Začasni	mte:Agpmsny	začasen
krizni	mte:Agpmsay	krizen
upravljavce	mte:Ncmpa	upravljavec
mesta	mte:Ncnsg	mesto
Kevyn	mte:Npmsn	Kevyn
Orr	mte:Npmsn	Orr
je	mte:Va-r3s-n	biti
nemudoma	mte:Rgp	nemudoma
napovedal	mte:Vmep-sm	napovedati
pritožbo	mte:Ncfsa	pritožba
na	mte:Sa	na
odločitev	mte:Ncfsa	odločitev
sodnice	mte:Ncfsg	sodnica
.	mte:Z	.
Če	mte:Cs	če
bi	mte:Va-c	biti
sodnica	mte:Ncfsn	sodnica
