token	tag	lemma
Na	mte:Sl	na
sestanku	mte:Ncmsl	sestanek
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
ga	mte:Pp3msa--y	on
sklicali	mte:Vmep-pm	sklicati
združeni	mte:Appmpn	združen
podizvajalci	mte:Ncmpn	podizvajalec
pri	mte:Sl	pri
projektu	mte:Ncmsl	projekt
Celovški	mte:Npfsl	Celovški
dvori	mte:Ncmpn	dvor
,	mte:Z	,
ni	mte:Va-r3s-y	biti
bilo	mte:Va-p-sn	biti
ne	mte:Cc	ne
predstavnikov	mte:Ncmpg	predstavnik
NLB	mte:Npfsg	NLB
ne	mte:Q	ne
Vegrada	mte:Npmsg	Vegrada
.	mte:Z	.
Po	mte:Sl	po
trditvah	mte:Ncfpl	trditev
podizvajalcev	mte:Ncmpg	podizvajalec
imajo	mte:Vmpr3p-n	imeti
dokaze	mte:Ncmpa	dokaz
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
NLB	mte:Npfsn	NLB
vedela	mte:Vmpp-sf	vedeti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
30	mte:Mdc	30
odstotkov	mte:Ncmpg	odstotek
stanovanj	mte:Ncnpg	stanovanje
namenjenih	mte:Appmpg	namenjen
za	mte:Sa	za
kompenzacijo	mte:Ncfsa	kompenzacija
.	mte:Z	.
Celovške	mte:Npfsg	Celovška
dvore	mte:Ncmpa	dvor
bi	mte:Va-c	biti
podizvajalci	mte:Ncmpn	podizvajalec
lahko	mte:Rgp	lahko
zaključili	mte:Vmep-pm	zaključiti
v	mte:Sl	v
dveh	mte:Mlcmdl	dva
mesecih	mte:Ncmdl	mesec
,	mte:Z	,
če	mte:Cs	če
bi	mte:Va-c	biti
se	mte:Px------y	se
z	mte:Si	z
NLB	mte:Npfsi	NLB
in	mte:Cc	in
Vegradom	mte:Npmsi	Vegrad
dogovorili	mte:Vmep-pm	dogovoriti
za	mte:Sa	za
plačilo	mte:Ncnsa	plačilo
.	mte:Z	.
Mirko	mte:Npmsn	Mirko
