token	tag	lemma
Laško	mte:Npnsn	Laško
-	mte:Z	-
Hypo	mte:Npmsn	Hypo
Alpe	mte:Npmsn	Alpe
Adria	mte:Npfsn	Adria
bank	mte:Ncfpg	banka
in	mte:Cc	in
Pivovarna	mte:Ncfsn	pivovarna
Laško	mte:Npnsn	Laško
sta	mte:Va-r3d-n	biti
dosegli	mte:Vmep-df	doseči
načelni	mte:Agpmsay	načelen
sporazum	mte:Ncmsan	sporazum
o	mte:Sl	o
reprogramu	mte:Ncmsl	reprogram
posojila	mte:Ncnsg	posojilo
v	mte:Sl	v
višini	mte:Ncfsl	višina
58	mte:Mdc	58
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
ki	mte:Cs	ki
v	mte:Sa	v
odplačilo	mte:Ncnsa	odplačilo
zapade	mte:Vmer3s	zapasti
danes	mte:Rgp	danes
,	mte:Z	,
je	mte:Va-r3s-n	biti
STA	mte:Va-r3d-n	biti
izvedela	mte:Vmep-dm	izvedeti
iz	mte:Sg	iz
virov	mte:Ncmpg	vir
blizu	mte:Sg	blizu
laške	mte:Agpfsg	laški
pivovarne	mte:Ncfsg	pivovarna
.	mte:Z	.
V	mte:Sl	v
Pivovarni	mte:Ncfsl	pivovarna
Laško	mte:Npnsn	Laško
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
za	mte:Sa	za
STA	mte:Va-r3d-n	biti
povedali	mte:Vmep-dm	povedati
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
pogovori	mte:Ncmpn	pogovor
glede	mte:Sg	glede
reprograma	mte:Ncmsg	reprogram
posojila	mte:Ncnsg	posojilo
v	mte:Sl	v
teku	mte:Ncmsl	tek
.	mte:Z	.
Pivovarna	mte:Ncfsn	pivovarna
Laško	mte:Npnsn	Laško
je	mte:Va-r3s-n	biti
posojilo	mte:Ncnsn	posojilo
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
je	mte:Va-r3s-n	biti
najela	mte:Vmep-sf	najti
pri	mte:Sl	pri
Hypo	mte:Npfsl	Hypo
Alpe	mte:Npmsn	Alpe
Adria	mte:Npfsn	Adria
banki	mte:Ncfsl	banka
,	mte:Z	,
zavarovala	mte:Vmep-sf	zavarovati
z	mte:Si	z
delnicami	mte:Ncfpi	delnica
družbe	mte:Ncfsg	družba
