token	tag	lemma
Stranka	mte:Ncfsn	stranka
je	mte:Va-r3s-n	biti
homogena	mte:Agpfsn	homogen
,	mte:Z	,
je	mte:Va-r3s-n	biti
na	mte:Sl	na
današnji	mte:Agpfsl	današnji
seji	mte:Ncfsl	seja
predsedstva	mte:Ncnsg	predsedstvo
SD	mte:Npmsn	SD
dejal	mte:Vmep-sm	dejati
premier	mte:Ncmsn	premier
Borut	mte:Npmsn	Borut
Pahor	mte:Npmsn	Pahor
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
ga	mte:Pp3msa--y	on
v	mte:Sl	v
stranki	mte:Ncfsl	stranka
opozorili	mte:Vmep-pm	opozoriti
,	mte:Z	,
da	mte:Cs	da
preveč	mte:Rgp	preveč
govori	mte:Vmpr3s	govoriti
z	mte:Si	z
novinarji	mte:Ncmpi	novinar
.	mte:Z	.
Tekavčičeva	mte:Aspfsn	Tekavčičev
pravi	mte:Vmbr3s	praviti
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
lahko	mte:Rgp	lahko
imeli	mte:Vmpp-pm	imeti
boljšega	mte:Agcmsa	dober
premierja	mte:Ncmsay	premier
od	mte:Sg	od
Pahorja	mte:Npmsg	Pahorje
.	mte:Z	.
Borut	mte:Npmsn	Borut
Pahor	mte:Npmsn	Pahor
je	mte:Va-r3s-n	biti
na	mte:Sl	na
klavzuri	mte:Ncfsl	klavzura
ob	mte:Sl	ob
polovici	mte:Ncfsl	polovica
mandata	mte:Ncmsg	mandat
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
povedal	mte:Vmep-sm	povedati
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
stopili	mte:Vmep-pm	stopiti
pred	mte:Sa	pred
volilce	mte:Ncmpa	volilec
s	mte:Si	z
sloganom	mte:Ncmsi	slogan
Spremembe	mte:Ncfsg	sprememba
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
,	mte:Z	,
a	mte:Cc	a
še	mte:Q	še
ni	mte:Va-r3s-y	biti
bilo	mte:Va-p-sn	biti
jasno	mte:Agpnsn	jasen
,	mte:Z	,
da	mte:Cs	da
bodo	mte:Va-f3p-n	biti
potrebne	mte:Agpfpn	potreben
tako	mte:Rgp	tako
obsežne	mte:Agpfpn	obsežen
spremembe	mte:Ncfpn	sprememba
.	mte:Z	.
"	mte:Z	"
Volumen	mte:Ncmsn	volumen
sprememb	mte:Ncfpg	sprememba
bo	mte:Va-f3s-n	biti
tak	mte:Pd-msn	tak
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
vprašanje	mte:Ncnsn	vprašanje
,	mte:Z	,
kako	mte:Rgp	kako
jih	mte:Pp3mpa--y	on
bomo	mte:Va-f1p-n	biti
izvedli	mte:Vmep-pm	izvesti
.	mte:Z	.
Pogovoriti	mte:Vmen	pogovoriti
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
treba	mte:Rgp	treba
,	mte:Z	,
ali	mte:Rgp	ali
so	mte:Va-r3p-n	biti
spremembe	mte:Ncfpn	sprememba
res	mte:Rgp	res
dobro	mte:Rgp	dobro
premišljene	mte:Appfpn	premišljen
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
Pahor	mte:Npmsn	Pahor
.	mte:Z	.
Pravi	mte:Vmbr3s	pravi
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
stranka	mte:Ncfsn	stranka
tega	mte:Pd-nsg	ta
ni	mte:Va-r3s-y	biti
prestrašila	mte:Vmep-sf	prestrašiti
,	mte:Z	,
biti	mte:Va-n	biti
pa	mte:Cc	pa
morajo	mte:Vmpr3p	morati
prediskutirane	mte:Appfpn	prediskutiran
v	mte:Sl	v
javnosti	mte:Ncfsl	javnost
.	mte:Z	.
Stranka	mte:Ncfsn	stranka
jih	mte:Pp3mpa--y	on
je	mte:Va-r3s-n	biti
prediskutirala	mte:Vmbp-sf	prediskutirati
kritično	mte:Rgp	kritično
.	mte:Z	.
Stranka	mte:Ncfsn	stranka
je	mte:Va-r3s-n	biti
ustanovila	mte:Vmep-sf	ustanoviti
strokovne	mte:Agpmpa	strokoven
svete	mte:Ncmpa	svet
,	mte:Z	,
ki	mte:Cs	ki
bodo	mte:Va-f3p-n	biti
prediskutirali	mte:Vmbp-pm	prediskutirati
posamezne	mte:Agpfpa	posamezen
prihodnje	mte:Agpfpa	prihodnji
reforme	mte:Ncfpa	reforma
,	mte:Z	,
je	mte:Va-r3s-n	biti
povedal	mte:Vmep-sm	povedati
premier	mte:Ncmsn	premier
in	mte:Cc	in
izpostavil	mte:Vmep-sm	izpostaviti
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
potrebno	mte:Agpnsn	potreben
ljudem	mte:Ncmpd	človek
bolje	mte:Rgc	dobro
pojasniti	mte:Vmen	pojasniti
nujnost	mte:Ncfsa	nujnost
reform	mte:Ncfpg	reforma
,	mte:Z	,
ki	mte:Cs	ki
da	mte:Cs	da
so	mte:Va-r3p-n	biti
v	mte:Sa	v
prid	mte:Ncmsan	prid
države	mte:Ncfsg	država
in	mte:Cc	in
ne	mte:Q	ne
v	mte:Sa	v
prid	mte:Ncmsan	prid
neki	mte:Pi-fsn	nek
privilegirani	mte:Appfsd	privilegiran
skupini	mte:Ncfsd	skupina
.	mte:Z	.
Poenotenje	mte:Ncnsa	poenotenje
mnenj	mte:Ncnpg	mnenje
"	mte:Z	"
Stranka	mte:Ncfsn	stranka
je	mte:Va-r3s-n	biti
homogena	mte:Agpfsn	homogen
,	mte:Z	,
"	mte:Z	"
pravi	mte:Vmbr3s	praviti
Pahor	mte:Npmsn	Pahor
.	mte:Z	.
Vodja	mte:Ncmsn	vodja
poslanske	mte:Agpfsg	poslanski
skupine	mte:Ncfsg	skupina
Bojan	mte:Npmsn	Bojan
Kontič	mte:Npmsn	Kontič
se	mte:Px------y	se
sicer	mte:Q	sicer
poslavlja	mte:Vmpr3s	poslavljati
,	mte:Z	,
neuradno	mte:Agpnsn	neuradno
je	mte:Va-r3s-n	biti
slišati	mte:Vmbn	slišati
,	mte:Z	,
da	mte:Cs	da
naj	mte:Q	naj
bi	mte:Va-c	biti
ga	mte:Pp3msa--y	on
nadomestil	mte:Vmep-sm	nadomestiti
Janko	mte:Npmsn	Janko
Veber	mte:Npmsn	Veber
.	mte:Z	.
Je	mte:Va-r3s-n	biti
pa	mte:Cc	pa
Kontič	mte:Npmsn	Kontič
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
poslanska	mte:Agpfsn	poslanski
skupina	mte:Ncfsn	skupina
Pahorja	mte:Npmsg	Pahorje
podpira	mte:Vmpr3s	podpirati
,	mte:Z	,
tudi	mte:Q	tudi
koalicija	mte:Ncfsn	koalicija
je	mte:Va-r3s-n	biti
v	mte:Sl	v
parlamentu	mte:Ncmsl	parlament
enotna	mte:Agpfsn	enoten
,	mte:Z	,
kar	mte:Pr-nsn	kar
kažejo	mte:Vmpr3p	kazati
zadnja	mte:Agpnpa	zadnji
glasovanja	mte:Ncnpa	glasovanje
.	mte:Z	.
Razprava	mte:Ncfsn	razprava
glede	mte:Sg	glede
pokojninske	mte:Agpfsg	pokojninski
reforme	mte:Ncfsg	reforma
še	mte:Q	še
ni	mte:Va-r3s-y	biti
čisto	mte:Agpnsn	čist
pod	mte:Si	pod
streho	mte:Ncfsi	streha
.	mte:Z	.
Je	mte:Va-r3s-n	biti
pa	mte:Cc	pa
reforma	mte:Ncfsn	reforma
pripravljena	mte:Appfsn	pripravljen
na	mte:Sa	na
razpravo	mte:Ncfsa	razprava
v	mte:Sl	v
državnem	mte:Agpmsl	državen
zboru	mte:Ncmsl	zbor
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
o	mte:Sl	o
pokojninski	mte:Agpfsl	pokojninski
reformi	mte:Ncfsl	reforma
"	mte:Z	"
Preveč	mte:Rgp	preveč
govori	mte:Vmpr3s	govoriti
z	mte:Si	z
novinarji	mte:Ncmpi	novinar
"	mte:Z	"
Pahorja	mte:Npmsg	Pahorje
so	mte:Va-r3p-n	biti
v	mte:Sl	v
stranki	mte:Ncfsl	stranka
opozorili	mte:Vmep-pm	opozoriti
,	mte:Z	,
da	mte:Cs	da
preveč	mte:Rgp	preveč
govori	mte:Vmpr3s	govoriti
z	mte:Si	z
novinarji	mte:Ncmpi	novinar
.	mte:Z	.
Generalni	mte:Agpmsny	generalen
tajnik	mte:Ncmsn	tajnik
stranke	mte:Ncfsg	stranka
Uroš	mte:Npmsn	Uroš
Jauševec	mte:Npmsn	Jauševec
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
stranka	mte:Ncfsn	stranka
v	mte:Sl	v
fazi	mte:Ncfsl	faza
regeneracije	mte:Ncfsg	regeneracija
,	mte:Z	,
saj	mte:Cc	saj
leta	mte:Ncnsg	leto
2011	mte:Mdc	2011
ni	mte:Va-r3s-y	biti
nobenih	mte:Pz-fpg	noben
volitev	mte:Ncfpg	volitev
.	mte:Z	.
"	mte:Z	"
Za	mte:Sa	za
sramotno	mte:Agpnsa	sramoten
pred	mte:Si	pred
samim	mte:Agpmsi	sam
sabo	mte:Px---i	se
bi	mte:Va-c	biti
štel	mte:Vmpp-sm	šteti
,	mte:Z	,
če	mte:Cs	če
bi	mte:Va-c	biti
zaradi	mte:Sg	zaradi
javnomnenjskih	mte:Agpmpg	javnomnenjski
rezultatov	mte:Ncmpg	rezultat
spreminjal	mte:Vmpp-sm	spreminjati
svojo	mte:Px-fsa	svoj
politiko	mte:Ncfsa	politika
v	mte:Sa	v
levo	mte:Agpfsa	levo
ali	mte:Cc	ali
desno	mte:Agpfsa	desen
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
komentiral	mte:Vmbp-sm	komentirati
zdrs	mte:Ncmsn	zdrs
SD	mte:Npfsg	SD
na	mte:Sa	na
tretje	mte:Mlonsa	tretji
mesto	mte:Ncnsa	mesto
v	mte:Sl	v
javnomnenjskih	mte:Agpfpl	javnomnenjski
raziskavah	mte:Ncfpl	raziskava
.	mte:Z	.
Opozarja	mte:Vmpr3s	opozarjati
še	mte:Q	še
,	mte:Z	,
da	mte:Cs	da
tisti	mte:Pd-mpn	tisti
,	mte:Z	,
ki	mte:Cs	ki
danes	mte:Rgp	danes
gradijo	mte:Vmpr3p	graditi
na	mte:Sl	na
previsokih	mte:Agpnpl	previsok
pričakovanjih	mte:Ncnpl	pričakovanje
glede	mte:Sg	glede
reševanja	mte:Ncnsg	reševanje
problemov	mte:Ncmpg	problem
,	mte:Z	,
teh	mte:Pd-mpg	ta
morebiti	mte:Ncmpg	morebit
ne	mte:Q	ne
bodo	mte:Va-f3p-n	biti
mogli	mte:Vmpp-pm	moči
uresničiti	mte:Vmen	uresničiti
.	mte:Z	.
Premier	mte:Ncmsn	premier
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
odzval	mte:Vmep-sm	odzvati
tudi	mte:Q	tudi
na	mte:Sa	na
današnjo	mte:Agpfsa	današnji
izjavo	mte:Ncfsa	izjava
Gregorja	mte:Npmsg	Gregor
Golobiča	mte:Npmsg	Golobič
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
preveč	mte:Rgp	preveč
nasedel	mte:Vmep-sm	nasesti
Lahovniku	mte:Npmsd	Lahovnik
glede	mte:Sg	glede
TEŠ	mte:Npmsg	TEŠ
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
Golobiču	mte:Npmsd	Golobič
odgovarja	mte:Vmpr3s	odgovarjati
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
razpravo	mte:Ncfsa	razprava
o	mte:Sl	o
TEŠ	mte:Npmsl	TEŠ
prvi	mte:Mlomsn	prvi
odprl	mte:Vmep-sm	odpreti
prav	mte:Q	prav
on	mte:Pp3msn	on
sam	mte:Agpmsnn	sam
.	mte:Z	.
O	mte:Sl	o
Dimičevi	mte:Aspfsl	Dimičev
in	mte:Cc	in
Jeretiču	mte:Npmsl	Jeretič
molčali	mte:Vmpp-pm	molčati
Govorili	mte:Vmpp-pm	govoriti
so	mte:Va-r3p-n	biti
tudi	mte:Q	tudi
o	mte:Sl	o
Zoranu	mte:Npmsl	Zoran
Jankoviću	mte:Npmsl	Janković
,	mte:Z	,
a	mte:Cc	a
Pahor	mte:Npmsn	Pahor
pravi	mte:Vmbr3s	praviti
,	mte:Z	,
da	mte:Cs	da
ga	mte:Pp3msa--y	on
je	mte:Va-r3s-n	biti
omenila	mte:Vmep-sf	omeniti
zgolj	mte:Q	zgolj
predsednica	mte:Ncfsn	predsednica
mestnega	mte:Agpmsg	mesten
odbora	mte:Ncmsg	odbor
Metka	mte:Npfsn	Metka
Tekavčič	mte:Npfsn	Tekavčič
,	mte:Z	,
ker	mte:Cs	ker
je	mte:Va-r3s-n	biti
župan	mte:Ncmsn	župan
.	mte:Z	.
Sicer	mte:Q	sicer
o	mte:Sl	o
njem	mte:Pp3msl	on
niso	mte:Va-r3p-y	biti
govorili	mte:Vmpp-pm	govoriti
,	mte:Z	,
kakor	mte:Cs	kakor
tudi	mte:Q	tudi
ne	mte:Q	ne
o	mte:Sl	o
pismu	mte:Ncnsl	pismo
Sebastijana	mte:Npmsg	Sebastijan
Jeretiča	mte:Npmsg	Jeretič
ali	mte:Cc	ali
Simoni	mte:Npfsl	Simona
Dimic	mte:Npmsn	Dimic
.	mte:Z	.
Na	mte:Sa	na
vprašanja	mte:Ncnpa	vprašanje
o	mte:Sl	o
Jankovićevi	mte:Aspfsl	Jankovićev
potencialni	mte:Agpfsl	potencialen
kandidaturi	mte:Ncfsl	kandidatura
za	mte:Sa	za
premierja	mte:Ncmsay	premier
leta	mte:Ncnsg	leto
2012	mte:Mdc	2012
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
Pahor	mte:Npmsn	Pahor
