token	tag	lemma
Pred	mte:Si	pred
nekaj	mte:Rgp	nekaj
dnevi	mte:Ncmpi	dan
je	mte:Va-r3s-n	biti
izšla	mte:Vmep-sf	iziti
knjiga	mte:Ncfsn	knjiga
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
nastala	mte:Vmep-sf	nastati
po	mte:Sl	po
zapiskih	mte:Ncmpl	zapisk
s	mte:Sg	z
snemanja	mte:Ncnsg	snemanje
Clintonovega	mte:Aspmsg	Clintonov
dnevnika	mte:Ncmsg	dnevnik
za	mte:Sa	za
časa	mte:Ncmsg	čas
njegovega	mte:Ps3nsgsm	njegov
predsedovanja	mte:Ncnsg	predsedovanje
ZDA	mte:Npfpg	ZDA
Foto	mte:Npmsn	foto
:	mte:Z	:
©	mte:Npmsn	©
Bloomberg	mte:Npmsn	Bloomberg
businessweek	mte:Ncmsn	businessweek
Vse	mte:Rgp	vse
od	mte:Sg	od
afere	mte:Ncfsg	afera
Watergate	mte:Npmsn	Watergat
naprej	mte:Rgp	naprej
ameriški	mte:Agpmpn	ameriški
predsedniki	mte:Ncmpn	predsednik
niso	mte:Va-r3p-y	biti
zaupljivi	mte:Agpmpn	zaupljiv
do	mte:Sg	do
snemanja	mte:Ncnsg	snemanje
pogovorov	mte:Ncmpg	pogovor
v	mte:Sl	v
Beli	mte:Agpfsl	bel
Hiši	mte:Ncfsl	hiša
.	mte:Z	.
Bill	mte:Npmsn	Bill
Clinton	mte:Npmsn	Clinton
,	mte:Z	,
kot	mte:Cs	kot
kaže	mte:Vmpr3s	kazati
,	mte:Z	,
ni	mte:Va-r3s-y	biti
imel	mte:Vmpp-sm	imeti
slabe	mte:Agpfsg	slab
vesti	mte:Ncfsg	vest
.	mte:Z	.
S	mte:Si	z
svojim	mte:Px-msi	svoj
sodelavcem	mte:Ncmsi	sodelavec
iz	mte:Sg	iz
mladih	mte:Agpnpg	mlad
let	mte:Ncnpg	leto
,	mte:Z	,
zgodovinarjem	mte:Ncmpd	zgodovinar
Taylorjem	mte:Npmsi	Taylor
Branchem	mte:Npmsi	Branchem
(	mte:Z	(
na	mte:Sl	na
sliki	mte:Ncfsl	slika
desno	mte:Rgp	desno
)	mte:Z	)
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
med	mte:Si	med
svojim	mte:Px-nsi	svoj
predsedovanjem	mte:Ncnsi	predsedovanje
srečal	mte:Vmep-sm	srečati
na	mte:Sl	na
79	mte:Mdc	79
sestankih	mte:Ncmpl	sestanek
.	mte:Z	.
Skupaj	mte:Rgp	skupaj
sta	mte:Va-r3d-n	biti
naredila	mte:Vmep-dm	narediti
skrivni	mte:Agpmsay	skriven
Clintonov	mte:Aspmsan	Clintonov
dnevnik	mte:Ncmsan	dnevnik
.	mte:Z	.
