token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Upniški	mte:Agpmsny	upniški
odbor	mte:Ncmsn	odbor
Mure	mte:Npfsg	Mura
v	mte:Sl	v
stečaju	mte:Ncmsl	stečaj
,	mte:Z	,
ki	mte:Cs	ki
mu	mte:Pp3msd--y	on
predseduje	mte:Vmpr3s	predsedovati
Romanca	mte:Npfsn	Romanec
Šalamun	mte:Npmsn	Šalamun
iz	mte:Sg	iz
Elektra	mte:Npmsg	Elektra
Maribor	mte:Npmsn	Maribor
,	mte:Z	,
je	mte:Va-r3s-n	biti
dal	mte:Vmep-sm	dati
zeleno	mte:Agpfsa	zelen
luč	mte:Ncfsa	luč
za	mte:Sa	za
prodajo	mte:Ncfsa	prodaja
dela	mte:Ncnsg	delo
premoženja	mte:Ncnsg	premoženje
skupine	mte:Ncfsg	skupina
Mura	mte:Npfsn	Mura
.	mte:Z	.
Stečajni	mte:Agpmsny	stečajen
upravitelj	mte:Ncmsn	upravitelj
Mure	mte:Npfsg	Mura
Branko	mte:Npmsn	Branko
Đorđević	mte:Npmsn	Đorđević
pravi	mte:Vmbr3s	praviti
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
na	mte:Sa	na
murskosoboško	mte:Agpnsa	murskosoboški
okrožno	mte:Agpnsa	okrožen
sodišče	mte:Ncnsa	sodišče
že	mte:Q	že
posredovali	mte:Vmbp-pm	posredovati
predlog	mte:Ncmsan	predlog
za	mte:Sa	za
začetek	mte:Ncmsan	začetek
prodaje	mte:Ncfsg	prodaja
tistih	mte:Pd-fpg	tisti
nepremičnin	mte:Ncfpg	nepremičnina
,	mte:Z	,
ki	mte:Cs	ki
se	mte:Px------y	se
nahajajo	mte:Vmpr3p	nahajati
zunaj	mte:Sg	zunaj
kompleksa	mte:Ncmsg	kompleks
Mure	mte:Npfsg	Mura
,	mte:Z	,
in	mte:Cc	in
dodaja	mte:Vmpr3s	dodajati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
bodo	mte:Va-f3p-n	biti
javne	mte:Agpfpn	javen
dražbe	mte:Ncfpn	dražba
odvile	mte:Vmep-pf	odviti
predvidoma	mte:Rgp	predvidoma
v	mte:Sl	v
prihodnjem	mte:Agpmsl	prihodnji
mesecu	mte:Ncmsl	mesec
.	mte:Z	.
Za	mte:Sa	za
nepremičnino	mte:Ncfsa	nepremičnina
v	mte:Sa	v
WTC	mte:Npmsl	WTC
ob	mte:Sl	ob
ljubljanski	mte:Agpfsl	ljubljanski
obvoznici	mte:Ncfsl	obvoznica
,	mte:Z	,
ki	mte:Cs	ki
se	mte:Px------y	se
razprostira	mte:Vmpr3s	razprostirati
na	mte:Sl	na
576	mte:Mdc	576
kvadratnih	mte:Agpmpl	kvadraten
metrih	mte:Ncmpl	meter
,	mte:Z	,
bo	mte:Va-f3s-n	biti
izklicna	mte:Agpfsn	izklicen
cena	mte:Ncfsn	cena
skupaj	mte:Rgp	skupaj
s	mte:Si	z
pisarniško	mte:Agpfsi	pisarniški
opremo	mte:Ncfsi	oprema
znašala	mte:Vmpp-sf	znašati
1,218	mte:Mdc	1,218
milijona	mte:Ncmsg	milijon
