token	tag	lemma
Evropska	mte:Agpfsn	evropski
komisija	mte:Ncfsn	komisija
v	mte:Sl	v
spomladanski	mte:Agpfsl	spomladanski
gospodarski	mte:Agpfsl	gospodarski
napovedi	mte:Ncfsl	napoved
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
napoveduje	mte:Vmpr3s	napovedovati
5,3	mte:Mdc	5,3
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
primanjkljaj	mte:Ncmsan	primanjkljaj
in	mte:Cc	in
dvoodstotni	mte:Agpmsay	dvoodstoten
padec	mte:Ncmsan	padec
BDP	mte:Ncmsg	BDP
.	mte:Z	.
Spomladanska	mte:Agpfsn	spomladanski
gospodarska	mte:Agpfsn	gospodarski
napoved	mte:Ncfsn	napoved
Bruslja	mte:Npmsg	Bruselj
je	mte:Va-r3s-n	biti
tako	mte:Rgp	tako
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
slabša	mte:Agcfsn	slab
od	mte:Sg	od
zimske	mte:Agpfsg	zimski
in	mte:Cc	in
občutno	mte:Rgp	občutno
slabša	mte:Agcfsn	slab
od	mte:Sg	od
povprečja	mte:Ncnsg	povprečje
v	mte:Sl	v
evroobmočju	mte:Ncnsl	evrooomočje
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
bo	mte:Va-f3s-n	biti
letos	mte:Rgp	letos
imela	mte:Vmpp-sf	imeti
5,3	mte:Mdc	5,3
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
primanjkljaj	mte:Ncmsan	primanjkljaj
in	mte:Cc	in
dvoodstotni	mte:Agpmsay	dvoodstoten
padec	mte:Ncmsan	padec
bruto	mte:Agpmsg	bruto
domačega	mte:Agpmsg	domač
proizvoda	mte:Ncmsg	proizvod
,	mte:Z	,
prihodnje	mte:Agpnsa	prihodnji
leto	mte:Ncnsa	leto
pa	mte:Cc	pa
4,9	mte:Mdc	4,9
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
primanjkljaj	mte:Ncmsan	primanjkljaj
in	mte:Cc	in
0,1	mte:Mdc	0,1
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
padec	mte:Ncmsan	padec
BDP	mte:Ncmsg	BDP
,	mte:Z	,
je	mte:Va-r3s-n	biti
napovedala	mte:Vmep-sf	napovedati
Evropska	mte:Agpfsn	evropski
komisija	mte:Ncfsn	komisija
.	mte:Z	.
Spomladanska	mte:Agpfsn	spomladanski
gospodarska	mte:Agpfsn	gospodarski
napoved	mte:Ncfsn	napoved
Bruslja	mte:Npmsg	Bruselj
je	mte:Va-r3s-n	biti
tako	mte:Rgp	tako
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
slabša	mte:Agcfsn	slab
od	mte:Sg	od
zimske	mte:Agpfsg	zimski
in	mte:Cc	in
občutno	mte:Rgp	občutno
slabša	mte:Agcfsn	slab
od	mte:Sg	od
povprečja	mte:Ncnsg	povprečje
v	mte:Sl	v
evroobmočju	mte:Ncnsl	evrooomočje
.	mte:Z	.
V	mte:Sl	v
februarski	mte:Agpfsl	februarski
napovedi	mte:Ncfsl	napoved
je	mte:Va-r3s-n	biti
Komisija	mte:Ncfsn	komisija
Sloveniji	mte:Npfsd	Slovenija
za	mte:Sa	za
letos	mte:Rgp	letos
prav	mte:Q	prav
tako	mte:Rgp	tako
napovedala	mte:Vmep-sf	napovedati
dvoodstotni	mte:Agpmsay	dvoodstoten
padec	mte:Ncmsan	padec
BDP	mte:Ncmsg	BDP
,	mte:Z	,
a	mte:Cc	a
nekoliko	mte:Rgp	nekoliko
nižji	mte:Agcmsny	nizek
,	mte:Z	,
5,1	mte:Mdc	5,1
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
javnofinančni	mte:Agpmsay	javnofinančen
primanjkljaj	mte:Ncmsan	primanjkljaj
.	mte:Z	.
Za	mte:Sa	za
prihodnje	mte:Agpnsa	prihodnji
leto	mte:Ncnsa	leto
pa	mte:Cc	pa
ji	mte:Pp3fsd--y	on
je	mte:Va-r3s-n	biti
februarja	mte:Ncmsg	februar
napovedala	mte:Vmep-sf	napovedati
4,7	mte:Mdc	4,7
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
primanjkljaj	mte:Ncmsan	primanjkljaj
in	mte:Cc	in
0,7	mte:Mdc	0,7
-	mte:Z	-
odstotno	mte:Agpfsa	odstoten
rast	mte:Ncfsa	rast
,	mte:Z	,
tako	mte:Cc	tako
da	mte:Cs	da
je	mte:Va-r3s-n	biti
v	mte:Sl	v
novi	mte:Agpfsl	nov
napovedi	mte:Ncfsl	napoved
