token	tag	lemma
Promet	mte:Ncmsn	promet
na	mte:Sl	na
dolenjski	mte:Agpfsl	dolenjski
avtocesti	mte:Ncfsl	avtocesta
po	mte:Sl	po
tem	mte:Pd-nsl	ta
,	mte:Z	,
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
ta	mte:Pd-fsn	ta
med	mte:Si	med
priključkoma	mte:Ncmdi	priključek
Grosuplje	mte:Npmsn	Grosuplje
in	mte:Cc	in
Višnja	mte:Agpfsn	Višnji
Gora	mte:Npfsn	Gora
zaprta	mte:Appfsn	zaprt
zaradi	mte:Sg	zaradi
gorečega	mte:Appnsg	goreč
vozila	mte:Ncnsg	vozilo
,	mte:Z	,
poteka	mte:Vmpr3s	potekati
normalno	mte:Agpnsn	normalen
.	mte:Z	.
V	mte:Sl	v
večernih	mte:Agpfpl	večeren
urah	mte:Ncfpl	ura
bodo	mte:Va-f3p-n	biti
ponekod	mte:Rgp	ponekod
popolne	mte:Agpfpn	popoln
zapore	mte:Ncfpn	zapor
zaradi	mte:Sg	zaradi
silvestrovanj	mte:Ncnpg	silvestrovanje
.	mte:Z	.
Na	mte:Sl	na
odseku	mte:Ncmsl	odsek
avtoceste	mte:Ncfsg	avtocesta
Grosuplje	mte:Npmsn	Grosuplje
–	mte:Z	–
Višnja	mte:Agpfsn	Višnji
Gora	mte:Npfsn	Gora
proti	mte:Sd	proti
Novemu	mte:Agpnsd	nov
mestu	mte:Ncnsd	mesto
je	mte:Va-r3s-n	biti
zjutraj	mte:Rgp	zjutraj
zagorelo	mte:Vmep-sn	zagoreti
osebno	mte:Agpnsn	oseben
vozilo	mte:Ncnsn	vozilo
.	mte:Z	.
Avtocesta	mte:Npfsn	Avtocesta
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
nekaj	mte:Rgp	nekaj
časa	mte:Ncmsg	čas
popolnoma	mte:Rgp	popolnoma
zaprta	mte:Appfsn	zaprt
,	mte:Z	,
obvoz	mte:Ncmsn	obvoz
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
potekal	mte:Vmpp-sm	potekati
po	mte:Sl	po
regionalnih	mte:Agpfpl	regionalen
cestah	mte:Ncfpl	cesta
.	mte:Z	.
Posledice	mte:Ncfpa	posledica
nesreče	mte:Ncfsg	nesreča
so	mte:Va-r3p-n	biti
zdaj	mte:Rgp	zdaj
odstranili	mte:Vmep-pm	odstraniti
,	mte:Z	,
tako	mte:Cc	tako
da	mte:Cs	da
promet	mte:Ncmsn	promet
spet	mte:Rgp	spet
poteka	mte:Vmpr3s	potekati
tekoče	mte:Appnsn	tekoče
.	mte:Z	.
Razmere	mte:Ncfpn	razmera
na	mte:Sl	na
cestah	mte:Ncfpl	cesta
drugje	mte:Rgp	drugje
po	mte:Sl	po
državi	mte:Ncfsl	država
so	mte:Va-r3p-n	biti
trenutno	mte:Rgp	trenutno
normalne	mte:Agpfpn	normalen
.	mte:Z	.
