token	tag	lemma
Trgovanje	mte:Ncnsn	trgovanje
na	mte:Sl	na
Wall	mte:Npmsl	Wall
Streetu	mte:Npmsl	Stree
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
končalo	mte:Vmep-sn	končati
s	mte:Si	z
padcem	mte:Ncmsi	padec
tečajev	mte:Ncmpg	tečaj
.	mte:Z	.
Znižal	mte:Vmep-sm	znižati
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
tečaj	mte:Ncmsn	tečaj
evra	mte:Ncmsg	evro
,	mte:Z	,
občutno	mte:Rgp	občutno
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
tudi	mte:Q	tudi
pocenila	mte:Vmep-sf	poceniti
nafta	mte:Ncfsn	nafta
.	mte:Z	.
Vlagateljev	mte:Ncmpg	vlagatelj
očitno	mte:Rgp	očitno
dogovor	mte:Ncmsn	dogovor
evropskih	mte:Agpmpg	evropski
voditeljev	mte:Ncmpg	voditelj
o	mte:Sl	o
fiskalnem	mte:Agpmsl	fiskalen
paktu	mte:Ncmsl	pakt
ni	mte:Va-r3s-y	biti
prepričal	mte:Vmep-sm	prepričati
.	mte:Z	.
Vlagatelji	mte:Ncmpn	vlagatelj
so	mte:Va-r3p-n	biti
sedaj	mte:Rgp	sedaj
pozorni	mte:Agpmpn	pozoren
,	mte:Z	,
kako	mte:Rgp	kako
se	mte:Px------y	se
bo	mte:Va-f3s-n	biti
na	mte:Sa	na
izkupiček	mte:Ncmsan	izkupiček
vrha	mte:Ncmsg	vrh
EU	mte:Npfsg	EU
odzvala	mte:Vmep-sf	odzvati
bonitetna	mte:Agpfsn	boniteten
agencija	mte:Ncfsn	agencija
Standard	mte:Ncmsn	standard
&	mte:Npmsn	&
Poor	mte:Npmsn	Poor
s	mte:Si	z
.	mte:Z	.
Pomembnejše	mte:Agcfsg	pomemben
borze	mte:Ncfsg	borza
po	mte:Sl	po
Evropi	mte:Npfsl	Evropa
so	mte:Va-r3p-n	biti
danes	mte:Rgp	danes
,	mte:Z	,
prvi	mte:Mlomsa	prvi
trgovalni	mte:Agpmsay	trgovalen
dan	mte:Ncmsan	dan
po	mte:Sl	po
odločitvi	mte:Ncfsl	odločitev
vrha	mte:Ncmsg	vrh
EU	mte:Npfsg	EU
o	mte:Sl	o
oblikovanju	mte:Ncnsl	oblikovanje
fiskalnega	mte:Agpmsg	fiskalen
pakta	mte:Ncmsg	pakt
,	mte:Z	,
zabeležile	mte:Vmep-pf	zabeležiti
precejšnje	mte:Agpmpa	precejšnji
padce	mte:Ncmpa	padec
.	mte:Z	.
Vrhu	mte:Ncmsl	vrh
EU	mte:Npfsg	EU
po	mte:Sl	po
mnenju	mte:Ncnsl	mnenje
vlagateljev	mte:Ncmpg	vlagatelj
ni	mte:Va-r3s-y	biti
uspelo	mte:Vmep-sn	uspeti
doreči	mte:Vmen	doreči
odločnih	mte:Agpmpg	odločen
ukrepov	mte:Ncmpg	ukrep
za	mte:Sa	za
spopad	mte:Ncmsan	spopad
z	mte:Si	z
dolžniško	mte:Agpfsi	dolžniški
krizo	mte:Ncfsi	kriza
.	mte:Z	.
Zato	mte:Cc	zato
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
znižal	mte:Vmep-sm	znižati
tudi	mte:Q	tudi
tečaj	mte:Ncmsn	tečaj
evra	mte:Ncmsg	evro
,	mte:Z	,
prav	mte:Q	prav
tako	mte:Rgp	tako
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
občutno	mte:Rgp	občutno
pocenila	mte:Vmep-sf	poceniti
nafta	mte:Ncfsn	nafta
.	mte:Z	.
Vlagateljev	mte:Ncmpg	vlagatelj
očitno	mte:Rgp	očitno
ni	mte:Va-r3s-y	biti
prepričal	mte:Vmep-sm	prepričati
izkupiček	mte:Ncmsn	izkupiček
petkovega	mte:Aspmsg	petkov
vrha	mte:Ncmsg	vrh
EU	mte:Npfsg	EU
,	mte:Z	,
kjer	mte:Cs	kjer
so	mte:Va-r3p-n	biti
evropski	mte:Agpmpn	evropski
voditelji	mte:Ncmpn	voditelj
dosegli	mte:Vmep-pm	doseči
dogovor	mte:Ncmsan	dogovor
o	mte:Sl	o
paktu	mte:Ncmsl	pakt
za	mte:Sa	za
krepitev	mte:Ncfsa	krepitev
fiskalne	mte:Agpfsg	fiskalen
unije	mte:Ncfsg	unija
v	mte:Sl	v
evrskem	mte:Agpnsl	evrski
območju	mte:Ncnsl	območje
.	mte:Z	.
Pakt	mte:Ncmsn	pakt
zaradi	mte:Sg	zaradi
Velike	mte:Agpfsg	velik
Britanije	mte:Npfsg	Britanija
pakt	mte:Ncmsn	pakt
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
zaživel	mte:Vmep-sm	zaživeti
skozi	mte:Sa	skozi
spremembe	mte:Ncfpa	sprememba
pogodbe	mte:Ncfsg	pogodba
EU	mte:Npfsg	EU
,	mte:Z	,
ampak	mte:Cc	ampak
skozi	mte:Sa	skozi
meddržavni	mte:Agpmsay	meddržaven
sporazum	mte:Ncmsan	sporazum
,	mte:Z	,
ki	mte:Cs	ki
naj	mte:Q	naj
bi	mte:Va-c	biti
ga	mte:Pp3msa--y	on
pogodbenice	mte:Ncfpn	pogodbenica
podpisale	mte:Vmep-pf	podpisati
najpozneje	mte:Rgs	pozno
marca	mte:Ncmsg	marec
2012	mte:Mdc	2012
.	mte:Z	.
Sporazum	mte:Ncmsn	sporazum
bi	mte:Va-c	biti
sklenile	mte:Vmep-pf	skleniti
članice	mte:Ncfpa	članica
območja	mte:Ncnsg	območje
evra	mte:Ncmsg	evro
,	mte:Z	,
pripravljenost	mte:Ncfsa	pripravljenost
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
nakazale	mte:Vmep-pf	nakazati
tudi	mte:Q	tudi
vse	mte:Pg-fpn	ves
ostale	mte:Appfpn	ostal
članice	mte:Ncfpn	članica
EU	mte:Npfsg	EU
brez	mte:Sg	brez
evra	mte:Ncmsg	evro
z	mte:Si	z
izjemo	mte:Ncfsi	izjema
Velike	mte:Agpfsg	velik
Britanije	mte:Npfsg	Britanija
.	mte:Z	.
Fiskalni	mte:Agpmsny	fiskalen
pakt	mte:Ncmsn	pakt
bo	mte:Va-f3s-n	biti
med	mte:Si	med
drugim	mte:Mlpnsi	drug
terjal	mte:Vmpp-sm	terjati
uravnotežene	mte:Appmpa	uravnotežen
proračune	mte:Ncmpa	proračun
,	mte:Z	,
kar	mte:Pr-nsn	kar
pomeni	mte:Vmbr3s	pomeniti
,	mte:Z	,
da	mte:Cs	da
letni	mte:Agpmsny	leten
strukturni	mte:Agpmsny	strukturen
primanjkljaj	mte:Ncmsn	primanjkljaj
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
smel	mte:Vmpp-sm	smeti
preseči	mte:Vmen	preseči
0,5	mte:Mdc	0,5
odstotka	mte:Ncmsg	odstotek
bruto	mte:Agpmsg	bruto
domačega	mte:Agpmsg	domač
proizvoda	mte:Ncmsg	proizvod
.	mte:Z	.
Prinaša	mte:Vmpr3s	prinašati
tudi	mte:Q	tudi
bolj	mte:Rgc	bolj
avtomatično	mte:Agpnsa	avtomatičen
ukrepanje	mte:Ncnsa	ukrepanje
v	mte:Sl	v
primeru	mte:Ncmsl	primer
kršitev	mte:Ncfpg	kršitev
fiskalnih	mte:Agpnpg	fiskalen
pravil	mte:Ncnpg	pravilo
.	mte:Z	.
Skupnega	mte:Agpnsg	skupen
zadolževanja	mte:Ncnsg	zadolževanje
članic	mte:Ncfpg	članica
območja	mte:Ncnsg	območje
evra	mte:Ncmsg	evro
pa	mte:Cc	pa
za	mte:Sa	za
zdaj	mte:Rgp	zdaj
ne	mte:Q	ne
predvideva	mte:Vmpr3s	predvidevati
.	mte:Z	.
Indeks	mte:Ncmsn	indeks
najpomembnejših	mte:Agsnpg	pomemben
podjetij	mte:Ncnpg	podjetje
v	mte:Sl	v
območju	mte:Ncnsl	območje
evra	mte:Ncmsg	evro
Eurostoxx	mte:Npmsn	Eurostoxx
50	mte:Mdc	50
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
znižal	mte:Vmep-sm	znižati
za	mte:Sa	za
3,12	mte:Mdc	3,12
odstotka	mte:Ncmsg	odstotek
na	mte:Sa	na
2269,46	mte:Mdc	2269,46
točke	mte:Ncfsg	točka
.	mte:Z	.
V	mte:Sl	v
Londonu	mte:Npmsl	London
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
indeks	mte:Ncmsn	indeks
FTSE	mte:Ncmsg	ftse
100	mte:Mdc	100
znižal	mte:Vmep-sm	znižati
za	mte:Sa	za
1,58	mte:Mdc	1,58
odstotka	mte:Ncmsg	odstotek
in	mte:Cc	in
trgovanje	mte:Ncnsa	trgovanje
sklenil	mte:Vmep-sm	skleniti
pri	mte:Sl	pri
5441,61	mte:Mdc	5441,61
točke	mte:Ncfsg	točka
.	mte:Z	.
Frankfurtski	mte:Agpmsny	frankfurtski
DAX	mte:Npmsn	DAX
je	mte:Va-r3s-n	biti
v	mte:Sl	v
primerjavi	mte:Ncfsl	primerjava
s	mte:Si	z
petkom	mte:Ncmsi	petek
izgubil	mte:Vmep-sm	izgubiti
3,36	mte:Mdc	3,36
odstotka	mte:Ncmsg	odstotek
in	mte:Cc	in
končal	mte:Vmep-sm	končati
pri	mte:Sl	pri
5785,43	mte:Mdc	5785,43
točke	mte:Ncfsg	točka
,	mte:Z	,
medtem	mte:Rgp	medtem
ko	mte:Cs	ko
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
pariški	mte:Agpmsny	pariški
CAC	mte:Npmsn	CAC
40	mte:Mdc	40
znižal	mte:Vmep-sm	znižati
za	mte:Sa	za
2,61	mte:Mdc	2,61
odstotka	mte:Ncmsg	odstotek
in	mte:Cc	in
se	mte:Px------y	se
oblikoval	mte:Vmpp-sm	oblikovati
pri	mte:Sl	pri
3089,59	mte:Mdc	3089,59
točke	mte:Ncfsg	točka
.	mte:Z	.
Milanski	mte:Agpmsny	milanski
indeks	mte:Ncmsn	indeks
FTSE	mte:Npmsn	FTSE
Italia	mte:Npmsn	Italia
-	mte:Z	-
All	mte:Npmsn	All
-	mte:Z	-
Share	mte:Npmsn	Share
je	mte:Va-r3s-n	biti
ob	mte:Sl	ob
3,49	mte:Mdc	3,49
-	mte:Z	-
odstotnem	mte:Agpnsl	odstoten
znižanju	mte:Ncnsl	znižanje
končal	mte:Vmep-sm	končati
trgovanje	mte:Ncnsa	trgovanje
pri	mte:Sl	pri
15.663,48	mte:Mdc	15.663,48
točke	mte:Ncfsg	točka
,	mte:Z	,
medtem	mte:Rgp	medtem
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
dunajski	mte:Agpmsny	dunajski
ATX	mte:Npmsn	ATX
izgubil	mte:Vmep-sm	izgubiti
3,42	mte:Mdc	3,42
odstotka	mte:Ncmsg	odstotek
in	mte:Cc	in
trgovanje	mte:Ncnsa	trgovanje
sklenil	mte:Vmep-sm	skleniti
pri	mte:Sl	pri
1788,40	mte:Mdc	1788,40
točke	mte:Ncfsg	točka
.	mte:Z	.
Za	mte:Sa	za
pol	mte:Rgp	pol
odstotka	mte:Ncmsg	odstotek
pa	mte:Cc	pa
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
zvišal	mte:Vmep-sm	zvišati
indeks	mte:Ncmsn	indeks
BUX	mte:Ncmsg	BUX
na	mte:Sl	na
borzi	mte:Ncfsl	borz
v	mte:Sl	v
Budimpešti	mte:Npfsl	Budimpešta
ter	mte:Cc	ter
se	mte:Px------y	se
oblikoval	mte:Vmpp-sm	oblikovati
pri	mte:Sl	pri
17.121,96	mte:Mdc	17.121,96
točke	mte:Ncfsg	točka
.	mte:Z	.
Splošnemu	mte:Agpmsd	splošen
negativnemu	mte:Agpmsd	negativen
trendu	mte:Ncmsd	trend
je	mte:Va-r3s-n	biti
sledilo	mte:Vmpp-sn	slediti
tudi	mte:Q	tudi
trgovanje	mte:Ncnsn	trgovanje
v	mte:Sl	v
Zagrebu	mte:Npmsl	Zagreb
in	mte:Cc	in
Beogradu	mte:Npmsl	Beograd
hrvaški	mte:Agpmsny	hrvaški
indeks	mte:Ncmsan	indeks
Crobex	mte:Npmsn	Crobex
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
znižal	mte:Vmep-sm	znižati
za	mte:Sa	za
1,46	mte:Mdc	1,46
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
na	mte:Sa	na
1761,37	mte:Mdc	1761,37
točke	mte:Ncfsg	točka
,	mte:Z	,
beograjski	mte:Agpmsny	beograjski
Belex	mte:Npmsn	Belex
pa	mte:Cc	pa
za	mte:Sa	za
1,61	mte:Mdc	1,61
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
na	mte:Sa	na
497,36	mte:Mdc	497,36
točke	mte:Ncfsg	točka
.	mte:Z	.
Tudi	mte:Q	tudi
tečaji	mte:Ncmpn	tečaj
delnic	mte:Ncfpg	delnica
na	mte:Sl	na
ameriškem	mte:Agpmsl	ameriški
Wall	mte:Npmsl	Wall
Streetu	mte:Ncmsl	street
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
gibali	mte:Vmpp-pm	gibati
v	mte:Sl	v
negativni	mte:Agpfsl	negativen
smeri	mte:Ncfsl	smer
.	mte:Z	.
Industrijski	mte:Agpmsny	industrijski
indeks	mte:Ncmsn	indeks
Dow	mte:Npmsg	Dow
Jones	mte:Npmsn	Jones
je	mte:Va-r3s-n	biti
približno	mte:Rgp	približno
štiri	mte:Mlcfpa	štirje
ure	mte:Ncfpa	ura
pred	mte:Si	pred
koncem	mte:Ncmsi	konec
trgovanja	mte:Ncnsg	trgovanje
na	mte:Sa	na
1,93	mte:Mdc	1,93
odstotka	mte:Ncmsg	odstotek
višji	mte:Agcfsn	visok
ravni	mte:Ncfsg	raven
kot	mte:Cs	kot
v	mte:Sa	v
petek	mte:Ncmsan	petek
,	mte:Z	,
tehnološki	mte:Agpmsny	tehnološki
indeks	mte:Ncmsn	indeks
Nasdaq	mte:Npmsn	Nasdaq
pa	mte:Cc	pa
na	mte:Sa	na
2,01	mte:Mdc	2,01
odstotka	mte:Ncmsg	odstotek
višji	mte:Agcmsny	visok
.	mte:Z	.
Potem	mte:Rgp	potem
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
bonitetna	mte:Agpfsn	boniteten
agencija	mte:Ncfsn	agencija
Moodys	mte:Npmsn	Moodys
danes	mte:Rgp	danes
državam	mte:Ncfpd	država
z	mte:Si	z
evrom	mte:Ncmsi	evro
zagrozila	mte:Vmep-sf	zagroziti
z	mte:Si	z
znižanjem	mte:Ncnsi	znižanje
bonitetne	mte:Agpfsg	boniteten
ocene	mte:Ncfsg	ocena
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
tečaj	mte:Ncmsn	tečaj
evra	mte:Ncmsg	evro
znižal	mte:Vmep-sm	znižati
.	mte:Z	.
Na	mte:Sl	na
borzi	mte:Ncfsl	borz
v	mte:Sl	v
Frankfurtu	mte:Npmsl	Frankfurt
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
treba	mte:Rgp	treba
pozno	mte:Rgp	pozno
popoldne	mte:Rgp	popoldne
za	mte:Sa	za
en	mte:Mlpmsa	en
evro	mte:Ncmsan	evro
odšteti	mte:Vmen	odšteti
1,3184	mte:Mdc	1,3184
dolarja	mte:Ncmsg	dolar
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
2,02	mte:Mdc	2,02
centa	mte:Ncmsg	centa
manj	mte:Rgc	manj
kot	mte:Cs	kot
v	mte:Sa	v
petek	mte:Ncmsan	petek
.	mte:Z	.
Evropska	mte:Agpfsn	evropski
centralna	mte:Agpfsn	centralen
banka	mte:Ncfsn	banka
je	mte:Va-r3s-n	biti
opoldne	mte:Rgp	opoldne
določila	mte:Vmep-sf	določilo
referenčni	mte:Agpmsay	referenčen
tečaj	mte:Ncmsan	tečaj
evra	mte:Ncmsg	evro
pri	mte:Sl	pri
1,3251	mte:Mdc	1,3251
dolarja	mte:Ncmsg	dolar
oz	mte:Npmsn	oz
.	mte:Z	.
1,33	mte:Mdc	1,33
centa	mte:Ncmsg	centa
nižje	mte:Agcfsg	nizek
kot	mte:Cs	kot
v	mte:Sa	v
petek	mte:Ncmsan	petek
.	mte:Z	.
Spričo	mte:Sg	spričo
dolžniške	mte:Agpfsg	dolžniški
krize	mte:Ncfsg	kriza
v	mte:Sl	v
območju	mte:Ncnsl	območje
evra	mte:Ncmsg	evro
se	mte:Px------y	se
znižujejo	mte:Vmpr3p	zniževati
tudi	mte:Q	tudi
cene	mte:Ncfpn	cena
nafte	mte:Ncfsg	nafta
.	mte:Z	.
Teksaška	mte:Agpfsn	teksaški
lahka	mte:Agpfsn	lahek
nafta	mte:Ncfsn	nafta
z	mte:Si	z
dobavo	mte:Ncfsi	dobava
v	mte:Sl	v
januarju	mte:Ncmsl	januar
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
pocenila	mte:Vmep-sf	poceniti
za	mte:Sa	za
1,51	mte:Mdc	1,51
dolarja	mte:Ncmsg	dolar
,	mte:Z	,
na	mte:Sa	na
97,89	mte:Mdc	97,89
dolarja	mte:Ncmsg	dolar
,	mte:Z	,
za	mte:Sa	za
159	mte:Mdc	159
-	mte:Z	-
litrski	mte:Agpmsay	litrski
sod	mte:Ncmsan	sod
,	mte:Z	,
medtem	mte:Rgp	medtem
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
cena	mte:Ncfsn	cena
severnomorske	mte:Agpfsg	severnomorski
nafte	mte:Ncfsg	nafta
brent	mte:Npmsn	brent
v	mte:Sl	v
Londonu	mte:Npmsl	London
upadla	mte:Vmep-sf	upasti
za	mte:Sa	za
1,14	mte:Mdc	1,14
dolarja	mte:Ncmsg	dolar
,	mte:Z	,
na	mte:Sa	na
107,48	mte:Mdc	107,48
dolarja	mte:Ncmsg	dolar
za	mte:Sa	za
sod	mte:Ncmsan	sod
.	mte:Z	.
Na	mte:Sl	na
Ljubljanski	mte:Agpfsl	ljubljanski
borzi	mte:Ncfsl	borz
je	mte:Va-r3s-n	biti
indeks	mte:Ncmsn	indeks
blue	mte:Ncmsn	bluma
chipov	mte:Ncmsn	chip
SBI	mte:Ncmsn	SBI
TOP	mte:Ncmsn	TOP
današnje	mte:Agpnsa	današnji
