token	tag	lemma
SBI	mte:Ncmsn	SBI
TOP	mte:Ncmsn	TOP
drugi	mte:Mlpmsny	drug
dan	mte:Ncmsn	dan
zapored	mte:Rgp	zapored
občutno	mte:Rgp	občutno
navzgor	mte:Rgp	navzgor
Donos	mte:Ncmsn	donos
španske	mte:Agpfsg	španski
desetletne	mte:Agpfsg	desetleten
obveznice	mte:Ncfsg	obveznica
je	mte:Va-r3s-n	biti
zaradi	mte:Sg	zaradi
odločitve	mte:Ncfsg	odločitev
agencije	mte:Ncfsg	agencija
Moodys	mte:Npfsg	Moodys
,	mte:Z	,
da	mte:Cs	da
Španiji	mte:Npfsd	Španija
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
znižala	mte:Vmep-sf	znižati
bonitetne	mte:Agpfsg	boniteten
ocene	mte:Ncfsg	ocena
,	mte:Z	,
zdrsnil	mte:Vmep-sm	zdrsniti
na	mte:Sa	na
5,504	mte:Mdc	5,504
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
najmanj	mte:Rgs	najmanj
po	mte:Sl	po
aprilu	mte:Ncmsl	april
.	mte:Z	.
Ocena	mte:Ncfsn	ocena
španskega	mte:Agpmsg	španski
dolga	mte:Agpmsg	dolg
ostaja	mte:Vmpr3s	ostajati
Baa3	mte:Npmsn	Baa3
z	mte:Si	z
negativnimi	mte:Agpfpi	negativen
napovedmi	mte:Ncfpi	napoved
,	mte:Z	,
čeprav	mte:Cs	čeprav
je	mte:Va-r3s-n	biti
grozilo	mte:Vmpp-sn	groziti
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
padla	mte:Vmep-sf	pasti
na	mte:Sa	na
raven	mte:Ncfsa	raven
špekulativnosti	mte:Ncfsg	špekulativnost
junk	mte:Ncmsn	junka
,	mte:Z	,
s	mte:Si	z
čimer	mte:Pr-nsi	kar
Madrid	mte:Npmsn	Madrid
tako	mte:Rgp	tako
rekoč	mte:Rr	rekoč
ne	mte:Q	ne
bi	mte:Va-c	biti
imel	mte:Vmpp-sm	imeti
več	mte:Q	več
dostopa	mte:Ncmsg	dostop
do	mte:Sg	do
finančnih	mte:Agpmpg	finančen
trgov	mte:Ncmpg	trg
.	mte:Z	.
Na	mte:Sl	na
obvezniškem	mte:Agpmsl	obvezniški
trgu	mte:Ncmsl	trg
so	mte:Va-r3p-n	biti
španski	mte:Agpmpn	španski
dolžniški	mte:Agpmpn	dolžniški
papirji	mte:Ncmpn	papir
danes	mte:Rgp	danes
vidno	mte:Rgp	vidno
porasli	mte:Appmpn	porasel
,	mte:Z	,
njihova	mte:Ps3fsnp	njihov
zahtevana	mte:Appfsn	zahtevan
donosnost	mte:Ncfsn	donosnost
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
posledično	mte:Rgp	posledično
padla	mte:Vmep-sf	pasti
-	mte:Z	-
pri	mte:Sl	pri
10	mte:Mdc	10
-	mte:Z	-
letni	mte:Agpfsl	leten
obveznici	mte:Ncfsl	obveznica
za	mte:Sa	za
28	mte:Mdc	28
bazičnih	mte:Agpfpg	bazičen
točk	mte:Ncfpg	točka
,	mte:Z	,
na	mte:Sa	na
