token	tag	lemma
Čeprav	mte:Cs	čeprav
so	mte:Va-r3p-n	biti
v	mte:Sl	v
stranki	mte:Ncfsl	stranka
SD	mte:Npmsn	SD
zadržani	mte:Appmpn	zadržan
do	mte:Sg	do
privatizacije	mte:Ncfsg	privatizacija
,	mte:Z	,
bo	mte:Va-f3s-n	biti
večina	mte:Ncfsn	večina
od	mte:Sg	od
njihovih	mte:Ps3mpgp	njihov
desetih	mte:Mlc-pg	deset
poslancev	mte:Ncmpg	poslanec
vendarle	mte:Cc	vendarle
podprla	mte:Vmep-sf	podpreti
prvi	mte:Mlomsa	prvi
sveženj	mte:Ncmsan	sveženj
podjetij	mte:Ncnpg	podjetje
za	mte:Sa	za
prodajo	mte:Ncfsa	prodaja
,	mte:Z	,
je	mte:Va-r3s-n	biti
po	mte:Sl	po
seji	mte:Ncfsl	seja
poslanske	mte:Agpfsg	poslanski
skupine	mte:Ncfsg	skupina
SD	mte:Npmsn	SD
povedal	mte:Vmep-sm	povedati
njen	mte:Ps3msnsf	njen
vodja	mte:Ncmsn	vodja
Matjaž	mte:Npmsn	Matjaž
Han	mte:Npmsn	Han
.	mte:Z	.
Tako	mte:Rgp	tako
je	mte:Va-r3s-n	biti
za	mte:Sa	za
soglasje	mte:Ncnsa	soglasje
k	mte:Sd	k
prodaji	mte:Ncfsd	prodaja
15	mte:Mdc	15
podjetij	mte:Ncnpg	podjetje
pričakovati	mte:Vmpn	pričakovati
dovolj	mte:Rgp	dovolj
glasov	mte:Ncmpg	glas
poslancev	mte:Ncmpg	poslanec
,	mte:Z	,
ki	mte:Cs	ki
bodo	mte:Va-f3p-n	biti
o	mte:Sl	o
tem	mte:Pd-nsl	ta
odločali	mte:Vmpp-pm	odločati
predvidoma	mte:Rgp	predvidoma
v	mte:Sa	v
petek	mte:Ncmsan	petek
.	mte:Z	.
Prvi	mte:Mlomsa	prvi
privatizacijski	mte:Agpmsay	privatizacijski
sveženj	mte:Ncmsan	sveženj
naj	mte:Q	naj
bi	mte:Va-c	biti
torej	mte:Rgp	torej
poleg	mte:Sg	poleg
ostalih	mte:Appfpg	ostal
koalicijskih	mte:Agpfpg	koalicijski
strank	mte:Ncfpg	stranka
podprlo	mte:Vmep-sn	podpreti
tudi	mte:Q	tudi
več	mte:Rgc	več
kot	mte:Cs	kot
sedem	mte:Mlc-pa	sedem
poslancev	mte:Ncmpg	poslanec
SD	mte:Npfsg	SD
,	mte:Z	,
je	mte:Va-r3s-n	biti
v	mte:Sl	v
odgovoru	mte:Ncmsl	odgovor
na	mte:Sa	na
vprašanje	mte:Ncnsa	vprašanje
,	mte:Z	,
koliko	mte:Rgp	koliko
glasov	mte:Ncmpg	glas
SD	mte:Npmsg	SD
je	mte:Va-r3s-n	biti
natančno	mte:Rgp	natančno
zagotovljenih	mte:Appmpg	zagotovljen
,	mte:Z	,
odgovoril	mte:Vmep-sm	odgovoriti
Han	mte:Npmsn	Han
.	mte:Z	.
Zatrdil	mte:Vmep-sm	zatrditi
je	mte:Va-r3s-n	biti
,	mte:Z	,
da	mte:Cs	da
to	mte:Pd-nsn	ta
ne	mte:Q	ne
pomeni	mte:Vmbr3s	pomeniti
razkola	mte:Ncmsg	razkol
v	mte:Sl	v
stranki	mte:Ncfsl	stranka
.	mte:Z	.
"	mte:Z	"
Srce	mte:Ncnsn	srce
se	mte:Px------y	se
