token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Odstavitev	mte:Ncfsn	odstavitev
Uroša	mte:Npmsg	Uroša
Rotnika	mte:Npmsg	Rotnik
z	mte:Sg	z
vrha	mte:Ncmsg	vrh
TEŠ	mte:Npfsg	TEŠ
je	mte:Va-r3s-n	biti
zopet	mte:Rgp	zopet
sprožila	mte:Vmep-sf	sprožiti
razmišljanja	mte:Ncnpa	razmišljanje
o	mte:Sl	o
interpelaciji	mte:Ncfsl	interpelacija
o	mte:Sl	o
delu	mte:Ncmsl	del
ministrice	mte:Ncfsg	ministrica
za	mte:Sa	za
gospodarstvo	mte:Ncnsa	gospodarstvo
Darje	mte:Npfsg	Darje
Radić	mte:Npfsg	Radić
oziroma	mte:Cc	oziroma
odprla	mte:Vmep-sf	odpreti
vprašanje	mte:Ncnsa	vprašanje
,	mte:Z	,
ali	mte:Rgp	ali
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
glavni	mte:Agpmsny	glaven
akter	mte:Ncmsn	akter
morebitne	mte:Agpfsg	morebiten
interpelacije	mte:Ncfsg	interpelacija
kar	mte:Rgp	kar
največja	mte:Agsfsn	velik
koalicijska	mte:Agpfsn	koalicijski
stranka	mte:Ncfsn	stranka
SD	mte:Npfsn	SD
.	mte:Z	.
Vendar	mte:Cc	vendar
je	mte:Va-r3s-n	biti
včeraj	mte:Rgp	včeraj
vodja	mte:Ncmsn	vodja
poslanske	mte:Agpfsg	poslanski
skupine	mte:Ncfsg	skupina
in	mte:Cc	in
velenjski	mte:Agpmsny	velenjski
župan	mte:Ncmsn	župan
Bojan	mte:Npmsn	Bojan
Kontič	mte:Npmsn	Kontič
zanikal	mte:Vmep-sm	zanikati
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
se	mte:Px------y	se
poslanci	mte:Ncmpn	poslanec
SD	mte:Npfsg	SD
o	mte:Sl	o
tem	mte:Pd-nsl	ta
pogovarjali	mte:Vmpp-pm	pogovarjati
.	mte:Z	.
Je	mte:Va-r3s-n	biti
pa	mte:Cc	pa
v	mte:Sl	v
SD	mte:Npfsl	SD
tudi	mte:Q	tudi
mogoče	mte:Agpnsn	mogoč
slišati	mte:Vmbn	slišati
,	mte:Z	,
da	mte:Cs	da
vodja	mte:Ncmsn	vodja
poslanske	mte:Agpfsg	poslanski
skupine	mte:Ncfsg	skupina
za	mte:Sa	za
kakšno	mte:Pq-fsa	kakšen
interpelacijsko	mte:Agpfsa	interpelacijski
akcijo	mte:Ncfsa	akcija
med	mte:Si	med
poslanci	mte:Ncmpi	poslanec
največje	mte:Agsfsg	velik
vladne	mte:Agpfsg	vladen
stranke	mte:Ncfsg	stranka
tudi	mte:Q	tudi
ne	mte:Q	ne
bi	mte:Va-c	biti
dobil	mte:Vmep-sm	dobiti
prav	mte:Q	prav
močne	mte:Agpfsg	močen
podpore	mte:Ncfsg	podpora
.	mte:Z	.
Na	mte:Sa	na
vprašanje	mte:Ncnsa	vprašanje
,	mte:Z	,
ali	mte:Rgp	ali
je	mte:Va-r3s-n	biti
zamenjava	mte:Ncfsn	zamenjava
Rotnika	mte:Npmsg	Rotnik
še	mte:Q	še
