token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Slovenija	mte:Npfsn	Slovenija
lahko	mte:Rgp	lahko
z	mte:Si	z
vključitvijo	mte:Ncfsi	vključitev
v	mte:Sa	v
postopke	mte:Ncmpa	postopek
sprejema	mte:Vmpr3s	sprejemati
prostorskih	mte:Agpmpg	prostorski
načrtov	mte:Ncmpg	načrt
tržaškega	mte:Agpnsg	tržaški
pristanišča	mte:Ncnsg	pristanišče
zaustavi	mte:Vmer3s	zaustaviti
gradnjo	mte:Ncfsa	gradnja
plinskega	mte:Agpmsg	plinski
terminala	mte:Ncmsg	terminal
v	mte:Sl	v
Žavljah	mte:Npfpl	Žavelje
,	mte:Z	,
so	mte:Va-r3p-n	biti
izpostavili	mte:Vmep-pm	izpostaviti
v	mte:Sl	v
mednarodni	mte:Agpfsl	mednaroden
okoljevarstveni	mte:Agpfsl	okoljevarstven
organizaciji	mte:Ncfsl	organizacija
AAG	mte:Npmsn	AAG
.	mte:Z	.
Po	mte:Sl	po
njihovih	mte:Ps3mplp	njihov
podatkih	mte:Ncmpl	podatek
je	mte:Va-r3s-n	biti
Slovenija	mte:Npfsn	Slovenija
pretekli	mte:Appmsay	pretekel
teden	mte:Ncmsan	teden
že	mte:Q	že
zaprosila	mte:Vmep-sf	zaprositi
za	mte:Sa	za
vključitev	mte:Ncfsa	vključitev
v	mte:Sa	v
te	mte:Pd-mpa	ta
postopke	mte:Ncmpa	postopek
,	mte:Z	,
Italija	mte:Npfsn	Italija
se	mte:Px------y	se
mora	mte:Vmpr3s	morati
o	mte:Sl	o
vključitvi	mte:Ncfsl	vključitev
odločiti	mte:Vmen	odločiti
do	mte:Sg	do
25	mte:Mdc	25
.	mte:Z	.
junija	mte:Ncmsg	junij
.	mte:Z	.
Kot	mte:Cs	kot
so	mte:Va-r3p-n	biti
na	mte:Sl	na
današnji	mte:Agpfsl	današnji
novinarski	mte:Agpfsl	novinarski
konferenci	mte:Ncfsl	konferenca
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
poudarili	mte:Vmep-pm	poudariti
predstavniki	mte:Ncmpn	predstavnik
organizacije	mte:Ncfsg	organizacija
Alpe	mte:Npfsn	Alpe
Adria	mte:Npfsn	Adria
Green	mte:Npmsn	Green
(	mte:Z	(
AAG	mte:Npmsn	AAG
)	mte:Z	)
,	mte:Z	,
bi	mte:Va-c	biti
morala	mte:Vmpp-sf	morati
pred	mte:Si	pred
sprejetjem	mte:Ncnsi	sprejetje
prostorskega	mte:Agpmsg	prostorski
načrta	mte:Ncmsg	načrt
razvoja	mte:Ncmsg	razvoj
tržaškega	mte:Agpnsg	tržaški
pristanišča	mte:Ncnsg	pristanišče
svojo	mte:Px-fsa	svoj
oceno	mte:Ncfsa	ocena
o	mte:Sl	o
njem	mte:Pp3msl	on
podati	mte:Vmbn	podati
tudi	mte:Q	tudi
Slovenija	mte:Npfsn	Slovenija
.	mte:Z	.
V	mte:Sl	v
primeru	mte:Ncmsl	primer
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
ga	mte:Pp3msa--y	on
zavrnila	mte:Vmep-sf	zavrniti
,	mte:Z	,
