token	tag	lemma
Cenovni	mte:Agpmpn	cenoven
pritiski	mte:Ncmpn	pritisk
v	mte:Sl	v
branži	mte:Ncfsl	branža
naraščajo	mte:Vmpr3p	naraščati
Hčerinska	mte:Agpfsn	hčerinski
družba	mte:Ncfsn	družba
Gorenja	mte:Npnsg	gorenje
,	mte:Z	,
švedski	mte:Agpmsny	švedski
Aska	mte:Npmsn	Aska
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
odločil	mte:Vmep-sm	odločiti
preseliti	mte:Vmen	preseliti
celotno	mte:Agpfsa	celoten
proizvodnjo	mte:Ncfsa	proizvodnja
v	mte:Sa	v
Velenje	mte:Npnsa	Velenje
.	mte:Z	.
Po	mte:Sl	po
selitvi	mte:Ncfsl	selitev
prihodnje	mte:Agpnsa	prihodnji
leto	mte:Ncnsa	leto
bodo	mte:Va-f3p-n	biti
na	mte:Sl	na
Švedskem	mte:Npnsl	Švedsko
sicer	mte:Q	sicer
ostali	mte:Vmep-pm	ostati
oddelki	mte:Ncmpn	oddelek
za	mte:Sa	za
razvoj	mte:Ncmsan	razvoj
in	mte:Cc	in
upravljanje	mte:Ncnsa	upravljanje
znamke	mte:Ncfsg	znamka
Asko	mte:Npfsg	Asko
.	mte:Z	.
V	mte:Sl	v
mestu	mte:Ncnsl	mesto
Vara	mte:Npmsn	Vara
na	mte:Sl	na
Švedskem	mte:Npnsl	Švedsko
,	mte:Z	,
kjer	mte:Cs	kjer
je	mte:Va-r3s-n	biti
postavljeno	mte:Appnsn	postavljen
podjetje	mte:Ncnsn	podjetje
Asko	mte:Npfsn	Asko
,	mte:Z	,
bo	mte:Va-f3s-n	biti
tako	mte:Rgp	tako
ostalo	mte:Vmep-sn	ostati
50	mte:Mdc	50
od	mte:Sg	od
približno	mte:Rgp	približno
500	mte:Mdc	500
zaposlenih	mte:Appmpg	zaposlen
.	mte:Z	.
Proizvodnja	mte:Ncfsn	proizvodnja
v	mte:Sl	v
Vari	mte:Npfsl	Vari
je	mte:Va-r3s-n	biti
približno	mte:Rgp	približno
sedem	mte:Mlc-pa	sedem
odstotkov	mte:Ncmpg	odstotek
strukture	mte:Ncfsg	struktura
proizvodnje	mte:Ncfsg	proizvodnja
skupine	mte:Ncfsg	skupina
Gorenje	mte:Npnsn	Gorenje
,	mte:Z	,
je	mte:Va-r3s-n	biti
družba	mte:Ncfsn	družba
sporočila	mte:Vmep-sf	sporočiti
prek	mte:Sg	prek
spletnih	mte:Agpfpg	spleten
straneh	mte:Ncfpg	stran
Ljubljanske	mte:Agpfsg	ljubljanski
borze	mte:Ncfsg	borza
.	mte:Z	.
Upravni	mte:Agpmsny	upraven
odbor	mte:Ncmsn	odbor
Aska	mte:Npmsg	Aska
je	mte:Va-r3s-n	biti
odločitev	mte:Ncfsa	odločitev
sprejel	mte:Vmep-sm	sprejeti
na	mte:Sl	na
podlagi	mte:Ncfsl	podlaga
podrobnih	mte:Agpfpg	podroben
analiz	mte:Ncfpg	analiza
o	mte:Sl	o
različnih	mte:Agpfpl	različen
možnostih	mte:Ncfpl	možnost
za	mte:Sa	za
prestrukturiranje	mte:Ncnsa	prestrukturiranje
družbe	mte:Ncfsg	družba
in	mte:Cc	in
po	mte:Sl	po
koncu	mte:Ncmsl	konec
pogajanj	mte:Ncnpg	pogajanje
z	mte:Si	z
reprezentativnimi	mte:Agpmpi	reprezentativen
sindikati	mte:Ncmpi	sindikat
glede	mte:Sg	glede
teh	mte:Pd-fpg	ta
možnosti	mte:Ncfpg	možnost
.	mte:Z	.
Preselitev	mte:Ncfsa	preselitev
celotne	mte:Agpfsg	celoten
proizvodnje	mte:Ncfsg	proizvodnja
,	mte:Z	,
vendar	mte:Cc	vendar
ohranitev	mte:Ncfsa	ohranitev
razvojnega	mte:Agpmsg	razvojen
oddelka	mte:Ncmsg	oddelek
kot	mte:Cs	kot
tudi	mte:Q	tudi
oddelka	mte:Ncmsa	oddelek
za	mte:Sa	za
upravljanje	mte:Ncnsa	upravljanje
blagovne	mte:Agpfsg	blagoven
znamke	mte:Ncfsg	znamka
in	mte:Cc	in
marketing	mte:Ncmsan	marketing
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
izkazala	mte:Vmep-sf	izkazati
kot	mte:Cs	kot
najbolj	mte:Rgs	najbolj
optimalna	mte:Agpfsn	optimalen
z	mte:Sg	z
ekonomskega	mte:Agpmsg	ekonomski
vidika	mte:Ncmsg	vidik
.	mte:Z	.
V	mte:Sa	v
Velenje	mte:Npnsa	Velenje
pralni	mte:Agpmpn	pralen
,	mte:Z	,
sušilni	mte:Agpmsl	sušilen
in	mte:Cc	in
pomivalni	mte:Agpmsl	pomivalen
stroji	mte:Ncmsl	stroj
Selitev	mte:Ncfsg	selitev
proizvodnje	mte:Ncfsg	proizvodnja
iz	mte:Sg	iz
Vare	mte:Npfsg	Vare
v	mte:Sa	v
Velenje	mte:Npnsa	Velenje
bo	mte:Va-f3s-n	biti
potekala	mte:Vmpp-sf	potekati
v	mte:Sl	v
dveh	mte:Mlcmdl	dva
korakih	mte:Ncmdl	korak
.	mte:Z	.
Proizvodnja	mte:Ncfsn	proizvodnja
pralnih	mte:Agpmpg	pralen
in	mte:Cc	in
sušilnih	mte:Agpmpg	sušilen
strojev	mte:Ncmpg	stroj
se	mte:Px------y	se
bo	mte:Va-f3s-n	biti
na	mte:Sl	na
Švedskem	mte:Npnsl	Švedsko
končala	mte:Vmep-sf	končati
31	mte:Mdc	31
.	mte:Z	.
januarja	mte:Ncmsg	januar
2013	mte:Mdc	2013
in	mte:Cc	in
nato	mte:Rgp	nato
aprila	mte:Ncmsg	april
začela	mte:Vmep-sf	začeti
v	mte:Sl	v
Velenju	mte:Npnsl	Velenje
,	mte:Z	,
proizvodnja	mte:Ncfsn	proizvodnja
pomivalnih	mte:Agpmpg	pomivalen
strojev	mte:Ncmpg	stroj
se	mte:Px------y	se
bo	mte:Va-f3s-n	biti
na	mte:Sl	na
Švedskem	mte:Npnsl	Švedsko
končala	mte:Vmep-sf	končati
30	mte:Mdc	30
.	mte:Z	.
junija	mte:Ncmsg	junij
2013	mte:Mdc	2013
in	mte:Cc	in
septembra	mte:Ncmsg	september
začela	mte:Vmep-sf	začeti
v	mte:Sl	v
Velenju	mte:Npnsl	Velenje
.	mte:Z	.
Cenovni	mte:Agpmpn	cenoven
pritiski	mte:Ncmpn	pritisk
v	mte:Sl	v
panogi	mte:Ncfsl	panog
naraščajo	mte:Vmpr3p	naraščati
Skupina	mte:Ncfsn	skupina
Gorenje	mte:Npnsn	Gorenje
je	mte:Va-r3s-n	biti
švedsko	mte:Agpfsa	švedski
družbo	mte:Ncfsa	družba
Asko	mte:Npfsn	Asko
