token	tag	lemma
Nagrada	mte:Ncfsn	nagrada
za	mte:Sa	za
ekonomijo	mte:Ncfsa	ekonomija
ni	mte:Va-r3s-y	biti
bila	mte:Va-p-sf	biti
v	mte:Sl	v
prvotnem	mte:Agpmsl	prvoten
kompletu	mte:Ncmsl	komplet
nagrad	mte:Ncfpg	nagrada
Nobelovo	mte:Agpfsa	Nobelov
nagrado	mte:Ncfsa	nagrada
za	mte:Sa	za
ekonomijo	mte:Ncfsa	ekonomija
prejmeta	mte:Ncmsg	prejmet
Američana	mte:Npmsg	Američan
Thomas	mte:Npmsn	Thomas
J	mte:Npmsn	J
.	mte:Z	.
Sargent	mte:Npmsn	Sargent
in	mte:Cc	in
Christopher	mte:Npmsn	Christopher
A	mte:Cc	a
.	mte:Z	.
Sims	mte:Npmsn	Sims
za	mte:Sa	za
empirične	mte:Agpfpa	empiričen
raziskave	mte:Ncfpa	raziskava
na	mte:Sl	na
področju	mte:Ncnsl	področje
vzročno	mte:Agpnsn	vzročen
-	mte:Z	-
posledičnih	mte:Agpfpg	posledičen
zvez	mte:Ncfpg	zveza
v	mte:Sl	v
makroekonomiji	mte:Ncfsl	makroekonomija
.	mte:Z	.
Švedska	mte:Agpfsn	Švedska
akademija	mte:Ncfsn	akademija
znanosti	mte:Ncfsg	znanost
je	mte:Va-r3s-n	biti
sporočila	mte:Vmep-sf	sporočiti
,	mte:Z	,
da	mte:Cs	da
sta	mte:Va-r3d-n	biti
si	mte:Px---d--y	se
nagrajenca	mte:Ncmdn	nagrajenec
ugledno	mte:Agpfsa	ugleden
nagrado	mte:Ncfsa	nagrada
prislužila	mte:Vmep-dm	prislužiti
,	mte:Z	,
ker	mte:Cs	ker
sta	mte:Va-r3d-n	biti
razvila	mte:Vmep-dm	razviti
empirične	mte:Agpfpa	empiričen
metode	mte:Ncfpa	metoda
za	mte:Sa	za
iskanje	mte:Ncnsa	iskanje
odgovorov	mte:Ncmpg	odgovor
glede	mte:Sg	glede
povezav	mte:Ncfpg	povezava
med	mte:Si	med
ukrepi	mte:Ncmpi	ukrep
ekonomske	mte:Agpfsg	ekonomski
politike	mte:Ncfsg	politika
in	mte:Cc	in
gibanjem	mte:Ncnsi	gibanje
makroekonomskih	mte:Agpmpg	makroekonomski
kazalcev	mte:Ncmpg	kazalec
,	mte:Z	,
kot	mte:Cs	kot
