token	tag	lemma
Uradni	mte:Agpmsny	uraden
predlog	mte:Ncmsan	predlog
za	mte:Sa	za
imenovanje	mte:Ncnsa	imenovanje
Marušiča	mte:Npmsg	Marušič
za	mte:Sa	za
novega	mte:Agpmsa	nov
ministra	mte:Ncmsay	minister
za	mte:Sa	za
zdravje	mte:Ncnsa	zdravje
bo	mte:Va-f3s-n	biti
v	mte:Sa	v
parlament	mte:Ncmsan	parlament
romal	mte:Vmbp-sm	romati
v	mte:Sl	v
nekaj	mte:Rgp	nekaj
dneh	mte:Ncmpl	dan
.	mte:Z	.
Po	mte:Sl	po
tem	mte:Pd-nsl	ta
,	mte:Z	,
ko	mte:Cs	ko
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
Dorijan	mte:Npmsn	Dorijan
Marušič	mte:Npmsn	Marušič
sestal	mte:Vmep-sm	sestati
z	mte:Si	z
vsemi	mte:Pg-fpi	ves
koalicijskimi	mte:Agpfpi	koalicijski
poslanskimi	mte:Agpfpi	poslanski
skupinami	mte:Ncfpi	skupina
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
srečal	mte:Vmep-sm	srečati
tudi	mte:Q	tudi
s	mte:Si	z
premierjem	mte:Ncmsi	premier
Borutom	mte:Npmsi	Borut
Pahorjem	mte:Npmsi	Pahor
.	mte:Z	.
Premier	mte:Ncmsn	premier
je	mte:Va-r3s-n	biti
po	mte:Sl	po
sestanku	mte:Ncmsl	sestanek
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
ima	mte:Vmpr3s-n	imeti
podporo	mte:Ncfsa	podpora
poslanskih	mte:Agpfpg	poslanski
skupin	mte:Ncfpg	skupina
,	mte:Z	,
v	mte:Sl	v
roku	mte:Ncmsl	rok
nekaj	mte:Rgp	nekaj
dni	mte:Ncmpg	dan
pa	mte:Cc	pa
bo	mte:Va-f3s-n	biti
v	mte:Sa	v
državni	mte:Agpmsay	državen
zbor	mte:Ncmsan	zbor
tudi	mte:Q	tudi
uradno	mte:Rgp	uradno
vložil	mte:Vmep-sm	vložiti
Marušičevo	mte:Aspfsa	Marušičev
kandidaturo	mte:Ncfsa	kandidatura
za	mte:Sa	za
novega	mte:Agpmsa	nov
ministra	mte:Ncmsay	minister
za	mte:Sa	za
zdravje	mte:Ncnsa	zdravje
.	mte:Z	.
Glasovanje	mte:Ncnsa	glasovanje
po	mte:Sl	po
svoji	mte:Px-fsl	svoj
vesti	mte:Ncfsl	vest
V	mte:Sl	v
Desusu	mte:Npmsl	Desus
niso	mte:Va-r3p-y	biti
dobili	mte:Vmep-pm	dobiti
jasnih	mte:Agpmpg	jasen
odgovorov	mte:Ncmpg	odgovor
Marušiča	mte:Npmsg	Marušič
,	mte:Z	,
predvsem	mte:Q	predvsem
na	mte:Sa	na
temo	mte:Ncfsa	tema
krepitve	mte:Ncfsg	krepitev
javnega	mte:Agpnsg	javen
zdravstva	mte:Ncnsg	zdravstvo
.	mte:Z	.
"	mte:Z	"
Naše	mte:Ps2nsnp	naš
sporočilo	mte:Ncnsn	sporočilo
premierju	mte:Ncmsd	premier
bo	mte:Va-f3s-n	biti
najverjetneje	mte:Rgs	verjetno
,	mte:Z	,
da	mte:Cs	da
bodo	mte:Va-f3p-n	biti
poslanci	mte:Ncmpn	poslanec
glasovali	mte:Vmbp-pm	glasovati
po	mte:Sl	po
svoji	mte:Px-fsl	svoj
vesti	mte:Ncfsl	vest
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
napovedal	mte:Vmep-sm	napovedati
predsednik	mte:Ncmsn	predsednik
stranke	mte:Ncfsg	stranka
DeSUS	mte:Npmsn	Desus
Karl	mte:Npmsn	Karl
Erjavec	mte:Npmsn	Erjavec
.	mte:Z	.
"	mte:Z	"
Kot	mte:Cs	kot
da	mte:Cs	da
sem	mte:Va-r1s-n	biti
na	mte:Sl	na
izpitu	mte:Ncmsl	izpit
"	mte:Z	"
"	mte:Z	"
Počutim	mte:Vmpr1s	počutiti
se	mte:Px------y	se
kot	mte:Cs	kot
na	mte:Sl	na
izpitu	mte:Ncmsl	izpit
.	mte:Z	.
Upam	mte:Vmpr1s	upati
,	mte:Z	,
da	mte:Cs	da
ga	mte:Pp3msa--y	on
bom	mte:Va-f1s-n	biti
opravil	mte:Vmep-sm	opraviti
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
izjavil	mte:Vmep-sm	izjaviti
Marušič	mte:Npmsn	Marušič
po	mte:Sl	po
pogovorih	mte:Ncmpl	pogovor
v	mte:Sl	v
treh	mte:Mlcfpl	trije
poslanskih	mte:Agpfpl	poslanski
skupinah	mte:Ncfpl	skupina
.	mte:Z	.
V	mte:Sl	v
LDS	mte:Npfsl	LDS
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
po	mte:Sl	po
pogovoru	mte:Ncmsl	pogovor
ocenili	mte:Vmep-pm	oceniti
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
bil	mte:Va-p-sm	biti
Marušič	mte:Npmsn	Marušič
dober	mte:Agpmsnn	dober
