token	tag	lemma
Pred	mte:Si	pred
61	mte:Mdc	61
leti	mte:Ncnpi	leto
je	mte:Va-r3s-n	biti
na	mte:Sa	na
današnji	mte:Agpmsay	današnji
dan	mte:Ncmsan	dan
prišlo	mte:Vmep-sn	priti
do	mte:Sg	do
uveljavitve	mte:Ncfsg	uveljavitev
pariške	mte:Agpfsg	pariški
mirovne	mte:Agpfsg	miroven
pogodbe	mte:Ncfsg	pogodba
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
tedanji	mte:Agpfsd	tedanji
Jugoslaviji	mte:Npfsd	Jugoslavija
in	mte:Cc	in
s	mte:Si	z
tem	mte:Pd-nsi	ta
tudi	mte:Q	tudi
Sloveniji	mte:Npfsd	Slovenija
dodelila	mte:Vmep-sf	dodeliti
velik	mte:Agpmsan	velik
del	mte:Ncmsan	del
Primorske	mte:Npfsg	Primorska
.	mte:Z	.
Na	mte:Sa	na
ta	mte:Pd-msa	ta
dan	mte:Ncmsan	dan
je	mte:Va-r3s-n	biti
Slovenija	mte:Npfsn	Slovenija
postala	mte:Vmep-sf	postati
celota	mte:Ncfsn	celota
.	mte:Z	.
Praznik	mte:Ncmsan	praznik
dan	mte:Ncmsn	dan
vrnitve	mte:Ncfsg	vrnitev
Primorske	mte:Npfsg	Primorska
k	mte:Sd	k
matični	mte:Agpfsd	matičen
domovini	mte:Ncfsd	domovina
so	mte:Va-r3p-n	biti
poslanci	mte:Ncmpn	poslanec
državnega	mte:Agpmsg	državen
zbora	mte:Ncmsg	zbor
izglasovali	mte:Vmep-pm	izglasovati
z	mte:Si	z
novelo	mte:Ncfsi	novela
zakona	mte:Ncmsg	zakon
o	mte:Sl	o
praznikih	mte:Ncmpl	praznik
in	mte:Cc	in
dela	mte:Ncnpa	delo
prostih	mte:Agpmpg	prost
dnevih	mte:Ncmpg	dan
v	mte:Sl	v
RS	mte:Npfsl	RS
jeseni	mte:Rgp	jeseni
2005	mte:Mdc	2005
.	mte:Z	.
Pred	mte:Si	pred
tem	mte:Pd-nsi	ta
Slovenci	mte:Npmpi	Slovenec
nismo	mte:Va-r1p-y	biti
imeli	mte:Vmpp-pm	imeti
praznika	mte:Ncmsg	praznik
,	mte:Z	,
s	mte:Si	z
katerim	mte:Pq-msi	kateri
bi	mte:Va-c	biti
zaznamovali	mte:Vmbp-pm	zaznamovati
vrnitev	mte:Ncfsa	vrnitev
Primorske	mte:Npfsg	Primorska
.	mte:Z	.
Dan	mte:Ncmsn	dan
,	mte:Z	,
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
Slovenija	mte:Npfsn	Slovenija
postala	mte:Vmep-sf	postati
celota	mte:Ncfsn	celota
Predsednik	mte:Ncmsn	predsednik
vlade	mte:Ncfsg	vlada
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
je	mte:Va-r3s-n	biti
na	mte:Sl	na
nedeljski	mte:Agpfsl	nedeljski
osrednji	mte:Agpfsl	osrednji
državni	mte:Agpfsl	državen
proslavi	mte:Ncfsl	proslava
ob	mte:Sl	ob
omenjenem	mte:Appmsl	omenjen
prazniku	mte:Ncmsl	praznik
vrnitev	mte:Ncfsg	vrnitev
Primorske	mte:Npfsg	Primorska
uvrstil	mte:Vmep-sm	uvrstiti
