token	tag	lemma
NKBM	mte:Npfsn	NKBM
je	mte:Va-r3s-n	biti
v	mte:Sa	v
petek	mte:Ncmsan	petek
kot	mte:Cs	kot
prva	mte:Mlofsn	prvi
banka	mte:Ncfsn	banka
zasegla	mte:Vmep-sf	zaseči
premoženje	mte:Ncnsa	premoženje
cerkvenih	mte:Agpmpg	cerkven
holdingov	mte:Ncmpg	holding
Zvon	mte:Ncmsa	zvon
Ena	mte:Mlpfsn	en
in	mte:Cc	in
Zvon	mte:Ncmsa	zvon
Dva	mte:Mlcmdn	dva
.	mte:Z	.
Šlo	mte:Vmbp-sn	iti
naj	mte:Q	naj
bi	mte:Va-c	biti
za	mte:Sa	za
23,7	mte:Mdc	23,7
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Če	mte:Cs	če
bodo	mte:Va-f3p-n	biti
NKBM	mte:Npfsn	NKBM
sledile	mte:Vmpp-pf	slediti
tudi	mte:Q	tudi
druge	mte:Mlpfpn	drug
banke	mte:Ncfpn	banka
,	mte:Z	,
bo	mte:Va-f3s-n	biti
predlagana	mte:Appfsn	predlagan
prisilna	mte:Agpfsn	prisilen
poravnava	mte:Ncfsn	poravnava
holdingov	mte:Ncmpg	holding
najverjetneje	mte:Rgs	verjetno
propadla	mte:Vmep-sf	propasti
,	mte:Z	,
družbi	mte:Ncfsn	družba
pa	mte:Cc	pa
pristali	mte:Vmep-pm	pristati
v	mte:Sl	v
stečaju	mte:Ncmsl	stečaj
.	mte:Z	.
Druga	mte:Mlpfsn	drug
največja	mte:Agsfsn	velik
slovenska	mte:Agpfsn	slovenski
banka	mte:Ncfsn	banka
,	mte:Z	,
Nova	mte:Agpfsn	nov
Kreditna	mte:Agpfsn	krediten
banka	mte:Ncfsn	banka
Maribor	mte:Npmsn	Maribor
NKBM	mte:Npfsn	NKBM
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
do	mte:Sg	do
holdingov	mte:Ncmpg	holding
Zvon	mte:Ncmsn	zvon
Ena	mte:Mlpfsn	en
in	mte:Cc	in
Zvon	mte:Ncmsn	zvon
Dva	mte:Mlcmdn	dva
izpostavljena	mte:Appfsn	izpostavljen
za	mte:Sa	za
več	mte:Rgc	več
kot	mte:Cs	kot
54	mte:Mdc	54
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
je	mte:Va-r3s-n	biti
po	mte:Sl	po
pisanju	mte:Ncnsl	pisanje
Dnevnika	mte:Ncmsg	dnevnik
unovčila	mte:Vmep-sf	unovčiti
5,6	mte:Mdc	5,6
odstotka	mte:Ncmsg	odstotek
domžalskega	mte:Agpmsg	domžalski
Heliosa	mte:Npmsg	Helios
,	mte:Z	,
slabe	mte:Agpmpa	slab
štiri	mte:Mlcmpa	štirje
odstotke	mte:Ncmpa	odstotek
Cinkarne	mte:Npfsg	Cinkarne
Celje	mte:Npnsn	Celje
,	mte:Z	,
dobra	mte:Agpmdn	dober
dva	mte:Mlcmdn	dva
odstotka	mte:Ncmdn	odstotek
Petrola	mte:Npmsg	Petrol
in	mte:Cc	in
75.400	mte:Mdc	75.400
delnic	mte:Ncfpg	delnica
novomeške	mte:Agpfsg	novomeški
Krke	mte:Npfsg	Krka
.	mte:Z	.
Ali	mte:Rgp	ali
je	mte:Va-r3s-n	biti
banka	mte:Ncfsn	banka
ostala	mte:Vmep-sf	ostati
lastnica	mte:Ncfsn	lastnica
teh	mte:Pd-fpg	ta
delnic	mte:Ncfpg	delnica
ali	mte:Cc	ali
pa	mte:Cc	pa
jih	mte:Pp3mpa--y	on
je	mte:Va-r3s-n	biti
že	mte:Q	že
prodala	mte:Vmep-sf	prodati
naprej	mte:Rgp	naprej
,	mte:Z	,
bo	mte:Va-f3s-n	biti
po	mte:Sl	po
pojasnilih	mte:Ncnpl	pojasnilo
časnika	mte:Ncmsg	časnik
znano	mte:Appnsn	znan
v	mte:Sl	v
naslednjih	mte:Agpmpl	naslednji
dneh	mte:Ncmpl	dan
.	mte:Z	.
Prav	mte:Q	prav
tako	mte:Rgp	tako
bo	mte:Va-f3s-n	biti
šele	mte:Q	šele
v	mte:Sl	v
začetku	mte:Ncmsl	začetek
prihodnjega	mte:Agpmsg	prihodnji
tedna	mte:Ncmsg	teden
znano	mte:Appnsn	znan
,	mte:Z	,
ali	mte:Rgp	ali
je	mte:Va-r3s-n	biti
banka	mte:Ncfsn	banka
holdingoma	mte:Ncmdd	holding
,	mte:Z	,
ki	mte:Cs	ki
sta	mte:Va-r3d-n	biti
povezana	mte:Appmdn	povezan
z	mte:Si	z
mariborsko	mte:Agpfsi	mariborski
nadškofijo	mte:Ncfsi	nadškofija
,	mte:Z	,
zaplenila	mte:Vmep-dm	zapleniti
tudi	mte:Q	tudi
deleže	mte:Ncmpa	deleža
v	mte:Sl	v
družbah	mte:Ncfpl	družba
Hoteli	mte:Vmpp-pm	hoteti
Bernardin	mte:Npmsn	Bernardin
,	mte:Z	,
Terme	mte:Ncfpn	terme
Olimia	mte:Npfpn	Olimia
in	mte:Cc	in
Terme	mte:Ncfpn	terme
Olimia	mte:Npfsn	Olimia
Bazeni	mte:Npmpn	Bazena
,	mte:Z	,
Beti	mte:Npmsn	Beti
Holding	mte:Npmsn	holding
,	mte:Z	,
Etol	mte:Npmsn	Etol
,	mte:Z	,
Sava	mte:Npfsn	Sava
in	mte:Cc	in
drugih	mte:Mlpmpg	drug
,	mte:Z	,
ki	mte:Cs	ki
sta	mte:Va-r3d-n	biti
jih	mte:Pp3mpa--y	on
finančni	mte:Agpfsd	finančen
družbi	mte:Ncfdn	družba
zastavili	mte:Vmep-dm	zastaviti
kot	mte:Cs	kot
zavarovanje	mte:Ncnsa	zavarovanje
za	mte:Sa	za
posojila	mte:Ncnpa	posojilo
.	mte:Z	.
Potezo	mte:Ncfsa	poteza
NKBM	mte:Npfsg	NKBM
je	mte:Va-r3s-n	biti
po	mte:Sl	po
ugibanjih	mte:Ncnpl	ugibanje
časnika	mte:Ncmsg	časnik
najbrž	mte:Q	najbrž
izzval	mte:Vmep-sm	izzvati
petkov	mte:Aspmsan	petkov
predlog	mte:Ncmsan	predlog
prisilne	mte:Agpfsg	prisilen
poravnave	mte:Ncfsg	poravnava
,	mte:Z	,
v	mte:Sl	v
kateri	mte:Pq-fsl	kateri
Zvon	mte:Ncmsan	zvon
Ena	mte:Mlpfsn	en
in	mte:Cc	in
Zvon	mte:Ncmsn	zvon
Dva	mte:Mlcmdn	dva
upnikom	mte:Ncmpd	upnik
,	mte:Z	,
ki	mte:Cs	ki
jim	mte:Pp3mpd--y	on
dolgujeta	mte:Vmpr3d	dolgovati
čez	mte:Sa	čez
376	mte:Mdc	376
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
ponujata	mte:Vmpr3d	ponujati
zgolj	mte:Q	zgolj
16	mte:Mdc	16
-	mte:Z	-
oziroma	mte:Cc	oziroma
15	mte:Mdc	15
-	mte:Z	-
odstotno	mte:Agpnsa	odstoten
poplačilo	mte:Ncnsa	poplačilo
terjatev	mte:Ncfpg	terjatev
.	mte:Z	.
Po	mte:Sl	po
pričakovanjih	mte:Ncnpl	pričakovanje
naj	mte:Q	naj
bi	mte:Va-c	biti
sprožila	mte:Vmep-dm	sprožiti
učinek	mte:Ncmsan	učinek
domin	mte:Ncfpg	domina
,	mte:Z	,
ko	mte:Cs	ko
bodo	mte:Va-f3p-n	biti
z	mte:Si	z
unovčevanjem	mte:Ncnsi	unovčevanje
zastavljenega	mte:Appnsg	zastavljen
premoženja	mte:Ncnsg	premoženje
začele	mte:Vmep-pf	začeti
tudi	mte:Q	tudi
druge	mte:Mlpfpn	drug
banke	mte:Ncfpn	banka
,	mte:Z	,
tako	mte:Rgp	tako
kot	mte:Cs	kot
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
to	mte:Pd-nsn	ta
zgodilo	mte:Vmep-sn	zgoditi
v	mte:Sl	v
primeru	mte:Ncmsl	primer
Infond	mte:Ncmsg	infond
Holdinga	mte:Ncmsg	holdinga
.	mte:Z	.
Mariborsko	mte:Agpnsn	mariborski
sodišče	mte:Ncnsn	sodišče
je	mte:Va-r3s-n	biti
v	mte:Sa	v
petek	mte:Ncmsan	petek
potrdilo	mte:Vmep-sn	potrditi
začetek	mte:Ncmsan	začetek
postopka	mte:Ncmsg	postopek
prisilne	mte:Agpfsg	prisilen
poravnave	mte:Ncfsg	poravnava
v	mte:Sl	v
obeh	mte:Pg-fdl	oba
cerkvenih	mte:Agpfdl	cerkven
finančnih	mte:Agpfdl	finančen
družbah	mte:Ncfdl	družba
.	mte:Z	.
Če	mte:Cs	če
bi	mte:Va-c	biti
banke	mte:Ncfpn	banka
potrdile	mte:Vmep-pf	potrditi
predlagani	mte:Appfsd	predlagan
prisilni	mte:Agpfsd	prisilen
poravnavi	mte:Ncfsd	poravnava
,	mte:Z	,
bi	mte:Va-c	biti
se	mte:Px------y	se
Zvon	mte:Ncmsn	zvon
Ena	mte:Mlpfsn	en
razdolžil	mte:Vmep-sm	razdolžiti
za	mte:Sa	za
dobrih	mte:Agpmpg	dober
200	mte:Mdc	200
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
Zvon	mte:Ncmsan	zvon
Dva	mte:Mlcmda	dva
pa	mte:Cc	pa
za	mte:Sa	za
več	mte:Rgc	več
kot	mte:Cs	kot
100	mte:Mdc	100
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Prvi	mte:Mlomsn	prvi
bi	mte:Va-c	biti
moral	mte:Vmpp-sm	morati
sicer	mte:Q	sicer
upnikom	mte:Ncmpd	upnik
najpozneje	mte:Rgs	pozno
do	mte:Sg	do
leta	mte:Ncnsg	leto
2015	mte:Mdc	2015
vrniti	mte:Vmen	vrniti
okrog	mte:Rgp	okrog
40	mte:Mdc	40
,	mte:Z	,
drugi	mte:Mlpmpn	drug
pa	mte:Cc	pa
18,5	mte:Mdc	18,5
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
pri	mte:Sl	pri
čemer	mte:Pr-nsl	kar
se	mte:Px------y	se
terjatve	mte:Ncfpn	terjatva
ne	mte:Q	ne
bi	mte:Va-c	biti
obrestovale	mte:Vmpp-pf	obrestovati
.	mte:Z	.
Zvon	mte:Ncmsan	zvon
Ena	mte:Mlpfsn	en
Holding	mte:Ncmsn	holding
je	mte:Va-r3s-n	biti
imel	mte:Vmpp-sm	imeti
ob	mte:Sl	ob
koncu	mte:Ncmsl	konec
leta	mte:Ncnsg	leto
2009	mte:Mdc	2009
za	mte:Sa	za
dobrih	mte:Agpmpg	dober
500	mte:Mdc	500
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
obveznosti	mte:Ncfsg	obveznost
,	mte:Z	,
s	mte:Si	z
poplačilom	mte:Ncnsi	poplačilo
137	mte:Mdc	137
milijonov	mte:Ncmpg	milijon
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
konec	mte:Sg	konec
preteklega	mte:Appnsg	pretekel
leta	mte:Ncnsg	leto
zaostajal	mte:Vmpp-sm	zaostajati
že	mte:Q	že
več	mte:Rgc	več
kot	mte:Cs	kot
dva	mte:Mlcmda	dva
meseca	mte:Ncmda	mesec
.	mte:Z	.
Zvon	mte:Ncmsn	zvon
Dva	mte:Mlcmdn	dva
Holding	mte:Ncmsn	holding
je	mte:Va-r3s-n	biti
konec	mte:Sg	konec
leta	mte:Ncnsg	leto
2009	mte:Mdc	2009
beležil	mte:Vmpp-sm	beležiti
za	mte:Sa	za
171	mte:Mdc	171
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
obveznosti	mte:Ncfpg	obveznost
,	mte:Z	,
od	mte:Sg	od
tega	mte:Pd-nsg	ta
ob	mte:Sl	ob
koncu	mte:Ncmsl	konec
lanskega	mte:Agpnsg	lanski
leta	mte:Ncnsg	leto
dobrih	mte:Agpmpg	dober
70	mte:Mdc	70
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
zapadlih	mte:Appmpg	zapadel
in	mte:Cc	in
neporavnanih	mte:Agpmpg	neporavnan
.	mte:Z	.
Tako	mte:Rgp	tako
bo	mte:Va-f3s-n	biti
poskušala	mte:Vmpp-sf	poskušati
NLB	mte:Npfsn	NLB
po	mte:Sl	po
pričakovanjih	mte:Ncnpl	pričakovanje
Dnevnika	mte:Ncmsg	dnevnik
izterjati	mte:Vmpn	izterjati
oziroma	mte:Cc	oziroma
vsaj	mte:Q	vsaj
deloma	mte:Rgp	deloma
poplačati	mte:Vmen	poplačati
več	mte:Rgc	več
kot	mte:Cs	kot
150	mte:Mdc	150
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
Abanka	mte:Npfsn	Abanka
slabih	mte:Agpmpg	slab
75	mte:Mdc	75
