token	tag	lemma
Osrednji	mte:Agpmsny	osrednji
govornik	mte:Ncmsn	govornik
na	mte:Sl	na
današnji	mte:Agpfsl	današnji
spominski	mte:Agpfsl	spominski
slovesnosti	mte:Ncfsl	slovesnost
v	mte:Sl	v
Kočevskem	mte:Agpmsl	kočevski
rogu	mte:Ncmsl	rog
,	mte:Z	,
Justin	mte:Npmsn	Justin
Stanovnik	mte:Npmsn	Stanovnik
meni	mte:Vmpr3s	meniti
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
poboji	mte:Ncmpn	poboj
po	mte:Sl	po
koncu	mte:Ncmsl	konec
druge	mte:Mlpfsg	drug
svetovne	mte:Agpfsg	svetoven
vojne	mte:Ncfsg	vojna
zločin	mte:Ncmsn	zločin
nad	mte:Si	nad
celotnim	mte:Agpmsi	celoten
narodom	mte:Ncmsi	narod
Pri	mte:Sl	pri
breznu	mte:Ncnsl	brezno
pod	mte:Si	pod
Krenom	mte:Npmsi	Kren
v	mte:Sl	v
Kočevskem	mte:Agpmsl	kočevski
rogu	mte:Ncmsl	rog
bo	mte:Va-f3s-n	biti
danes	mte:Rgp	danes
obletna	mte:Agpfsn	obleten
spominska	mte:Agpfsn	spominski
slovesnost	mte:Ncfsn	slovesnost
z	mte:Si	z
mašo	mte:Ncfsi	maša
,	mte:Z	,
ki	mte:Cs	ki
jo	mte:Pp3fsa--y	on
bo	mte:Va-f3s-n	biti
ob	mte:Sl	ob
somaševanju	mte:Ncnsl	somaševanje
vodil	mte:Vmpp-sm	voditi
novomeški	mte:Agpmsny	novomeški
škof	mte:Ncmsn	škof
Andrej	mte:Npmsn	Andrej
Glavan	mte:Npmsn	Glavan
.	mte:Z	.
Sledil	mte:Vmpp-sm	slediti
bo	mte:Va-f3s-n	biti
spominski	mte:Agpmsay	spominski
spored	mte:Ncmsan	spored
v	mte:Sl	v
katerem	mte:Pq-msl	kateri
bo	mte:Va-f3s-n	biti
osrednji	mte:Agpmsny	osrednji
govornik	mte:Ncmsn	govornik
urednik	mte:Ncmsn	urednik
revije	mte:Ncfsg	revija
Zaveza	mte:Ncfsn	zaveza
Justin	mte:Npmsn	Justin
Stanovnik	mte:Npmsn	Stanovnik
.	mte:Z	.
Ta	mte:Pd-fsn	ta
poudarja	mte:Vmpr3s	poudarjati
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
poboji	mte:Ncmpn	poboj
ob	mte:Sl	ob
koncu	mte:Ncmsl	konec
druge	mte:Mlpfsg	drug
svetovne	mte:Agpfsg	svetoven
vojne	mte:Ncfsg	vojna
zločin	mte:Ncmsn	zločin
nad	mte:Si	nad
celotnim	mte:Agpmsi	celoten
narodom	mte:Ncmsi	narod
.	mte:Z	.
Kočevski	mte:Agpmsny	kočevski
rog	mte:Ncmsn	rog
v	mte:Sl	v
slovenski	mte:Agpfsl	slovenski
zavesti	mte:Ncfsl	zavest
nima	mte:Vmpr3s-y	imeti
prave	mte:Agpfsg	pravi
vloge	mte:Ncfsg	vloga
Publicist	mte:Npmsn	Publicist
in	mte:Cc	in
urednik	mte:Ncmsn	urednik
glasila	mte:Ncnsg	glasilo
Zaveza	mte:Ncfsn	zaveza
Justin	mte:Npmsn	Justin
Stanovnik	mte:Npmsn	Stanovnik
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
v	mte:Sl	v
Kočevskem	mte:Agpmsl	kočevski
rogu	mte:Ncmsl	rog
s	mte:Si	z
poboji	mte:Ncmpi	poboj
pred	mte:Si	pred
63	mte:Mdc	63
leti	mte:Ncnpi	leto
ni	mte:Va-r3s-y	biti
zgodil	mte:Vmep-sm	zgoditi
zločin	mte:Ncmsn	zločin
nad	mte:Si	nad
nekaj	mte:Rgp	nekaj
posamezniki	mte:Ncmpi	posameznik
,	mte:Z	,
temveč	mte:Cc	temveč
nad	mte:Si	nad
celotnim	mte:Agpmsi	celoten
narodom	mte:Ncmsi	narod
.	mte:Z	.
Prepričan	mte:Appmsnn	prepričan
je	mte:Va-r3s-n	biti
,	mte:Z	,
da	mte:Cs	da
Kočevski	mte:Agpmsny	kočevski
rog	mte:Ncmsn	rog
v	mte:Sl	v
slovenski	mte:Agpfsl	slovenski
zavesti	mte:Ncfsl	zavest
še	mte:Q	še
nima	mte:Vmpr3s-y	imeti
prave	mte:Agpfsg	pravi
vloge	mte:Ncfsg	vloga
oz	mte:Z	oz
.	mte:Z	.
jo	mte:Pp3fsa--y	on
sploh	mte:Q	sploh
nima	mte:Vmpr3s-y	imeti
.	mte:Z	.
"	mte:Z	"
Moral	mte:Vmpp-sm	morati
bi	mte:Va-c	biti
imeti	mte:Vmpn	imeti
vlogo	mte:Ncfsa	vloga
,	mte:Z	,
primerno	mte:Agpmsa	primeren
zločinu	mte:Ncmsd	zločin
nad	mte:Si	nad
narodom	mte:Ncmsi	narod
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
pojasnil	mte:Vmep-sm	pojasniti
in	mte:Cc	in
dodal	mte:Vmep-sm	dodati
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
morali	mte:Vmpp-pm	morati
