token	tag	lemma
V	mte:Sl	v
Muri	mte:Npfsl	Muri
po	mte:Sl	po
ugotovitvah	mte:Ncfpl	ugotovitev
oktobra	mte:Ncmsg	oktober
ne	mte:Q	ne
bo	mte:Va-f3s-n	biti
več	mte:Q	več
dovolj	mte:Rgp	dovolj
sredstev	mte:Ncnpg	sredstvo
za	mte:Sa	za
izplačilo	mte:Ncnsa	izplačilo
plač	mte:Ncfpg	plača
,	mte:Z	,
zdravo	mte:Agpnsa	zdrav
jedro	mte:Ncnsn	jedro
pa	mte:Cc	pa
Sod	mte:Ncmsn	sod
vidi	mte:Vmbr3s	videti
v	mte:Sl	v
družbi	mte:Ncfsl	družba
Mura	mte:Npfsn	Mura
in	mte:Cc	in
partnerji	mte:Ncmpn	partner
,	mte:Z	,
ki	mte:Cs	ki
tekoče	mte:Rgp	tekoče
deluje	mte:Vmpr3s	delovati
pozitivno	mte:Agpnsn	pozitiven
.	mte:Z	.
Na	mte:Sl	na
sestanku	mte:Ncmsl	sestanek
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
po	mte:Sl	po
navedbah	mte:Ncfpl	navedba
ministrstva	mte:Ncnsg	ministrstvo
za	mte:Sa	za
gospodarstvo	mte:Ncnsa	gospodarstvo
sogovorniki	mte:Ncmpn	sogovornik
strinjali	mte:Vmpp-pm	strinjati
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
treba	mte:Rgp	treba
storiti	mte:Vmen	storiti
vse	mte:Pg-nsa	ves
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
glede	mte:Rgp	glede
na	mte:Sa	na
težko	mte:Agpfsa	težek
finančno	mte:Agpfsa	finančen
situacijo	mte:Ncfsa	situacija
ohrani	mte:Vmer3s	ohraniti
čim	mte:Rgp	čim
večje	mte:Agcnsa	velik
število	mte:Ncnsa	število
delovnih	mte:Agpnpg	deloven
mest	mte:Ncnpg	mesto
,	mte:Z	,
seveda	mte:Q	seveda
v	mte:Sl	v
realnem	mte:Agpmsl	realen
obsegu	mte:Ncmsl	obseg
.	mte:Z	.
Zato	mte:Cc	zato
bo	mte:Va-f3s-n	biti
Slovenska	mte:Agpfsn	slovenski
odškodninska	mte:Agpfsn	odškodninski
družba	mte:Ncfsn	družba
Sod	mte:Npmsn	Sod
kot	mte:Cs	kot
eden	mte:Mlpmsn	eden
od	mte:Sg	od
lastnikov	mte:Ncmpg	lastnik
družbe	mte:Ncfsg	družba
tudi	mte:Q	tudi
izvedla	mte:Vmep-sf	izvesti
ustrezne	mte:Agpfpa	ustrezen
aktivnosti	mte:Ncfpa	aktivnost
.	mte:Z	.
Na	mte:Sl	na
četrtkovem	mte:Aspmsl	četrtkov
sestanku	mte:Ncmsl	sestanek
o	mte:Sl	o
usodi	mte:Ncfsl	usoda
Mure	mte:Npfsg	Mura
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
ga	mte:Pp3msa--y	on
udeležili	mte:Vmep-pm	udeležiti
predstavniki	mte:Ncmpn	predstavnik
vlade	mte:Ncfsg	vlada
ter	mte:Cc	ter
lastnikov	mte:Ncmpg	lastnik
,	mte:Z	,
vodstva	mte:Ncnsg	vodstvo
in	mte:Cc	in
sindikatov	mte:Ncmpg	sindikat
Mure	mte:Npfsg	Mura
,	mte:Z	,
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
strinjali	mte:Vmpp-pm	strinjati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
glede	mte:Rgp	glede
na	mte:Sa	na
stanje	mte:Ncnsa	stanje
v	mte:Sl	v
Muri	mte:Npfsl	Muri
v	mte:Sl	v
večini	mte:Ncfsl	večina
družb	mte:Ncfpg	družba
,	mte:Z	,
vključno	mte:Rgp	vključno
s	mte:Si	z
krovno	mte:Agpfsi	kroven
družbo	mte:Ncfsi	družba
,	mte:Z	,
stečaju	mte:Ncmsl	stečaj
ni	mte:Va-r3s-y	biti
mogoče	mte:Agpnsn	mogoč
izogniti	mte:Vmen	izogniti
.	mte:Z	.
Uprava	mte:Ncfsn	uprava
Mure	mte:Npfsg	Mura
bo	mte:Va-f3s-n	biti
zato	mte:Rgp	zato
pospešila	mte:Vmep-sf	pospešiti
postopke	mte:Ncmpa	postopek
ugotavljanja	mte:Ncnsg	ugotavljanje
insolventnosti	mte:Ncfsg	insolventnost
,	mte:Z	,
saj	mte:Cc	saj
po	mte:Sl	po
ugotovitvah	mte:Ncfpl	ugotovitev
oktobra	mte:Ncmsg	oktober
ne	mte:Q	ne
