token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Zveza	mte:Ncfsn	zveza
društev	mte:Ncnpg	društvo
upokojencev	mte:Ncmpg	upokojenec
Slovenije	mte:Npfsg	Slovenija
(	mte:Z	(
ZDUS	mte:Npmsn	ZDUS
)	mte:Z	)
je	mte:Va-r3s-n	biti
na	mte:Sa	na
danes	mte:Rgp	danes
sporočila	mte:Vmep-sf	sporočiti
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
večji	mte:Agcmsny	velik
del	mte:Ncmsn	del
njihovega	mte:Ps3nsgp	njihov
članstva	mte:Ncnsg	članstvo
že	mte:Q	že
v	mte:Sa	v
sredo	mte:Ncfsa	sreda
po	mte:Sl	po
pošti	mte:Ncfsl	pošta
prejel	mte:Vmep-sm	prejeti
pooblastilo	mte:Ncnsa	pooblastilo
za	mte:Sa	za
glasovanje	mte:Ncnsa	glasovanje
na	mte:Sl	na
izredni	mte:Agpfsl	izreden
skupščini	mte:Ncfsl	skupščina
Vzajemne	mte:Agpfsg	vzajemen
zdravstvene	mte:Agpfsg	zdravstven
zavarovalnice	mte:Ncfsg	zavarovalnica
.	mte:Z	.
Člane	mte:Ncmpa	član
prosijo	mte:Vmpr3p	prositi
,	mte:Z	,
da	mte:Cs	da
ga	mte:Pp3msa--y	on
podpišejo	mte:Vmer3p	podpisati
in	mte:Cc	in
čim	mte:Rgp	čim
prej	mte:Rgc	prej
vrnejo	mte:Vmer3p	vrniti
.	mte:Z	.
Podpisana	mte:Appnpn	podpisan
pooblastila	mte:Ncnpa	pooblastilo
nameravajo	mte:Vmpr3p	nameravati
na	mte:Sl	na
vložišču	mte:Ncnsl	vložišče
Vzajemne	mte:Agpfsg	vzajemen
oddati	mte:Vmen	oddati
28	mte:Mdc	28
.	mte:Z	.
oktobra	mte:Ncmsg	oktober
.	mte:Z	.
Tudi	mte:Q	tudi
če	mte:Cs	če
bo	mte:Va-f3s-n	biti
Agencija	mte:Ncfsn	agencija
za	mte:Sa	za
zavarovalni	mte:Agpmsay	zavarovalen
nadzor	mte:Ncmsan	nadzor
nadaljevala	mte:Vmpp-sf	nadaljevati
svoje	mte:Px-fpa	svoj
aktivnosti	mte:Ncfpa	aktivnost
,	mte:Z	,
si	mte:Px---d--y	se
bodo	mte:Va-f3p-n	biti
v	mte:Sl	v
zvezi	mte:Ncfsl	zveza
prizadevali	mte:Vmpp-pm	prizadevati
,	mte:Z	,
da	mte:Cs	da
"	mte:Z	"
skupščino	mte:Ncfsa	skupščina
speljemo	mte:Vmer1p	speljati
do	mte:Sg	do
konca	mte:Ncmsg	konec
"	mte:Z	"
,	mte:Z	,
je	mte:Va-r3s-n	biti
dejal	mte:Vmep-sm	dejati
podpredsednik	mte:Ncmsn	podpredsednik
zveze	mte:Ncfsg	zveza
Mirko	mte:Npmsn	Mirko
Miklavčič	mte:Npmsn	Miklavčič
in	mte:Cc	in
dodal	mte:Vmep-sm	dodati
,	mte:Z	,
da	mte:Cs	da
imajo	mte:Vmpr3p-n	imeti
legitimno	mte:Agpfsa	legitimen
pravico	mte:Ncfsa	pravica
za	mte:Sa	za
to	mte:Pd-nsa	ta
