token	tag	lemma
Avstrijci	mte:Npmpn	Avstrijca
so	mte:Va-r3p-n	biti
zamenjali	mte:Vmep-pm	zamenjati
upravo	mte:Ncfsa	uprava
slovenske	mte:Agpfsg	slovenski
Hypo	mte:Npfsg	Hypo
banke	mte:Ncfsg	banka
in	mte:Cc	in
Hypo	mte:Npfsg	Hypo
Leasinga	mte:Npmsg	Leasing
pod	mte:Si	pod
vodstvom	mte:Ncnsi	vodstvo
Antona	mte:Npmsg	Anton
Romiha	mte:Npmsg	Romih
.	mte:Z	.
Vodenje	mte:Ncnsa	vodenje
družb	mte:Ncfpg	družba
so	mte:Va-r3p-n	biti
prevzeli	mte:Vmep-pm	prevzeti
kar	mte:Rgp	kar
sami	mte:Agpmpn	sam
Avstrijci	mte:Npmpn	Avstrijca
.	mte:Z	.
Banko	mte:Ncfsa	banka
bo	mte:Va-f3s-n	biti
vodil	mte:Vmpp-sm	voditi
Alexander	mte:Npmsn	Alexander
Picker	mte:Npmsn	Picker
,	mte:Z	,
Leasing	mte:Npmsn	Leasing
pa	mte:Cc	pa
Danijel	mte:Npmsn	Danijel
Novak	mte:Npmsn	Novak
.	mte:Z	.
Nadzorna	mte:Agpmsn	nadzoren
sveta	mte:Ncmsn	svet
banke	mte:Ncfsg	banka
Hypo	mte:Npfsn	Hypo
Alpe	mte:Npfsn	Alpe
Adria	mte:Npfsn	Adria
in	mte:Cc	in
družbe	mte:Ncfsg	družba
Hypo	mte:Npmsn	Hypo
Leasing	mte:Npmsn	Leasing
sta	mte:Va-r3d-n	biti
danes	mte:Rgp	danes
imenovala	mte:Vmbp-dm	imenovati
novi	mte:Agpnda	nov
vodstvi	mte:Ncnda	vodstvo
.	mte:Z	.
Novi	mte:Agpmsny	nov
predsednik	mte:Ncmsn	predsednik
Hypo	mte:Npfsg	Hypo
banke	mte:Ncfsg	banka
bo	mte:Va-f3s-n	biti
Alexander	mte:Npmsn	Alexander
Picker	mte:Npmsn	Picker
iz	mte:Sg	iz
Salzburga	mte:Npmsg	Salzburg
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
skupaj	mte:Rgp	skupaj
s	mte:Si	z
Slovencem	mte:Npmsi	Slovenec
Matejem	mte:Npmsi	Matej
Falatovom	mte:Npmsi	Falatov
vodil	mte:Vmpp-sm	voditi
banko	mte:Ncfsa	banka
,	mte:Z	,
direktor	mte:Ncmsn	direktor
Hypo	mte:Npmsg	Hypo
Leasinga	mte:Npmsg	Leasing
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
postal	mte:Vmep-sm	postati
Danijel	mte:Npmsn	Danijel
Novak	mte:Npmsn	Novak
iz	mte:Sg	iz
Gradca	mte:Npmsg	Gradc
.	mte:Z	.
Imenovanja	mte:Ncnsg	imenovanje
morajo	mte:Vmpr3p	morati
potrditi	mte:Vmen	potrditi
še	mte:Q	še
pristojni	mte:Agpmpn	pristojen
nadzorni	mte:Agpmpn	nadzoren
organi	mte:Ncmpn	organ
.	mte:Z	.
Naš	mte:Ps1msnp	naš
jasen	mte:Agpmsnn	jasen
cilj	mte:Ncmsn	cilj
je	mte:Va-r3s-n	biti
Hypo	mte:Npfsn	Hypo
banko	mte:Ncfsa	banka
Slovenije	mte:Npfsg	Slovenija
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
ostala	mte:Vmep-sf	ostati
pomemben	mte:Agpmsnn	pomemben
del	mte:Ncmsn	del
skupine	mte:Ncfsg	skupina
Hypo	mte:Npfsn	Hypo
Alpe	mte:Npmsn	Alpe
Adria	mte:Npfsn	Adria
v	mte:Sl	v
regiji	mte:Ncfsl	regija
Alpe	mte:Npmsn	Alpe
-	mte:Z	-
Jadran	mte:Npmsn	Jadran
,	mte:Z	,
okrepiti	mte:Vmen	okrepiti
,	mte:Z	,
je	mte:Va-r3s-n	biti
,	mte:Z	,
kot	mte:Cs	kot
so	mte:Va-r3p-n	biti
sporočili	mte:Vmep-pm	sporočiti
iz	mte:Sg	iz
banke	mte:Ncfsg	banka
Hypo	mte:Npfsn	Hypo
,	mte:Z	,
ob	mte:Sl	ob
nastopu	mte:Ncmsl	nastop
funkcije	mte:Ncfsg	funkcija
poudaril	mte:Vmep-sm	poudariti
Picker	mte:Npmsn	Picker
.	mte:Z	.
Avstrijci	mte:Npmpn	Avstrijca
so	mte:Va-r3p-n	biti
zamenjali	mte:Vmep-pm	zamenjati
upravo	mte:Ncfsa	uprava
slovenske	mte:Agpfsg	slovenski
Hypo	mte:Npfsg	Hypo
banke	mte:Ncfsg	banka
.	mte:Z	.
Picker	mte:Npmsn	Picker
na	mte:Sl	na
področju	mte:Ncnsl	področje
bančništva	mte:Ncnsg	bančništvo
deluje	mte:Vmpr3s	delovati
že	mte:Q	že
več	mte:Rgc	več
kot	mte:Cs	kot
20	mte:Mdc	20
let	mte:Ncnpg	leto
.	mte:Z	.
V	mte:Sl	v
preteklih	mte:Appnpl	pretekel
sedmih	mte:Mlc-pl	sedem
letih	mte:Ncnpl	leto
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
izvršni	mte:Agpmsny	izvršen
direktor	mte:Ncmsn	direktor
hčerinskih	mte:Agpfpg	hčerinski
družb	mte:Ncfpg	družba
skupine	mte:Ncfsg	skupina
Unicredit	mte:Npmsn	Unicredit
v	mte:Sl	v
Srbiji	mte:Npfsl	Srbija
in	mte:Cc	in
Kazahstanu	mte:Npmsl	Kazahstan
.	mte:Z	.
Kot	mte:Cs	kot
predsednik	mte:Ncmsn	predsednik
uprave	mte:Ncfsg	uprava
bo	mte:Va-f3s-n	biti
odgovoren	mte:Agpmsnn	odgovoren
tudi	mte:Q	tudi
za	mte:Sa	za
področja	mte:Ncnpa	področje
financ	mte:Ncfpg	finance
,	mte:Z	,
upravljanja	mte:Ncnsg	upravljanje
s	mte:Si	z
tveganji	mte:Ncnpi	tveganje
in	mte:Cc	in
splošnih	mte:Agpfpg	splošen
zadev	mte:Ncfpg	zadeva
.	mte:Z	.
Falatov	mte:Npmpg	Falat
je	mte:Va-r3s-n	biti
v	mte:Sl	v
Hypo	mte:Npfsl	Hypo
banki	mte:Ncfsl	banka
Slovenija	mte:Npfsn	Slovenija
doslej	mte:Rgp	doslej
vodil	mte:Vmpp-sm	voditi
področje	mte:Ncnsa	področje
poslovanja	mte:Ncnsg	poslovanje
s	mte:Si	z
podjetji	mte:Ncnpi	podjetje
in	mte:Cc	in
javnim	mte:Agpmsi	javen
sektorjem	mte:Ncmsi	sektor
,	mte:Z	,
odslej	mte:Rgp	odslej
pa	mte:Cc	pa
bo	mte:Va-f3s-n	biti
kot	mte:Cs	kot
član	mte:Ncmsn	član
uprave	mte:Ncfsg	uprava
zadolžen	mte:Appmsnn	zadolžen
za	mte:Sa	za
področje	mte:Ncnsa	področje
poslovanja	mte:Ncnsg	poslovanje
s	mte:Si	z
pravnimi	mte:Agpfpi	praven
in	mte:Cc	in
fizičnimi	mte:Agpfpi	fizičen
osebami	mte:Ncfpi	oseba
ter	mte:Cc	ter
zakladništvo	mte:Ncnsa	zakladništvo
.	mte:Z	.
Moj	mte:Ps1msns	moj
fokus	mte:Ncmsn	fokus
je	mte:Va-r3s-n	biti
družbo	mte:Ncfsa	družba
Hypo	mte:Npfsn	Hypo
Leasing	mte:Npmsn	Leasing
Slovenije	mte:Npfsg	Slovenija
kot	mte:Cs	kot
del	mte:Ncmsn	del
skupine	mte:Ncfsg	skupina
Hypo	mte:Npfsn	Hypo
Alpe	mte:Npmsn	Alpe
Adria	mte:Npfsn	Adria
na	mte:Sl	na
slovenskem	mte:Agpmsl	slovenski
trgu	mte:Ncmsl	trg
trajno	mte:Rgp	trajno
krepiti	mte:Vmpn	krepiti
,	mte:Z	,
tako	mte:Cc	tako
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
tesneje	mte:Rgc	tesno
sodelovala	mte:Vmpp-sf	sodelovati
z	mte:Si	z
banko	mte:Ncfsi	banka
kot	mte:Cs	kot
doslej	mte:Rgp	doslej
,	mte:Z	,
pa	mte:Cc	pa
