token	tag	lemma
Poslanec	mte:Ncmsn	poslanec
SDS	mte:Npmsg	SDS
Branko	mte:Npmsn	Branko
Grims	mte:Npmsn	Grims
je	mte:Va-r3s-n	biti
četrtkove	mte:Aspfsg	četrtkov
trditve	mte:Ncfpa	trditev
poslanca	mte:Ncmsg	poslanec
SD	mte:Npmsg	SD
Dušana	mte:Npmsg	Dušan
Kumra	mte:Npmsg	Kumer
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
Grims	mte:Npmsn	Grims
sodeloval	mte:Vmpp-sm	sodelovati
pri	mte:Sl	pri
odstavitvi	mte:Ncfsl	odstavitev
urednika	mte:Ncmsg	urednik
Studia	mte:Npmsg	Studia
ob	mte:Sl	ob
sedemnajstih	mte:Mlompl	sedemnajsti
Sandija	mte:Npmsg	Sandija
Freliha	mte:Npmsg	Frelih
,	mte:Z	,
označil	mte:Vmep-sm	označiti
za	mte:Sa	za
neresnične	mte:Agpmpa	neresničen
.	mte:Z	.
Grims	mte:Npmsn	Grims
je	mte:Va-r3s-n	biti
prepričan	mte:Appmsnn	prepričan
,	mte:Z	,
da	mte:Cs	da
prav	mte:Q	prav
Kumrove	mte:Aspfpn	Kumrov
izjave	mte:Ncfpn	izjava
"	mte:Z	"
razgaljajo	mte:Vmer3p	razgaljati
sistem	mte:Ncmsan	sistem
dejanskih	mte:Agpmpg	dejanski
političnih	mte:Agpmpg	političen
pritiskov	mte:Ncmpg	pritisk
na	mte:Sl	na
RTV	mte:Npfsl	RTV
Slovenija	mte:Npfsn	Slovenija
"	mte:Z	"
.	mte:Z	.
Poslanec	mte:Ncmsn	poslanec
SDS	mte:Npmsn	SDS
zagotavlja	mte:Vmpr3s	zagotavljati
,	mte:Z	,
da	mte:Cs	da
z	mte:Si	z
direktorjem	mte:Ncmsi	direktor
Radia	mte:Npmsg	Radia
Slovenija	mte:Npfsn	Slovenija
Vinkom	mte:Npmsi	Vinkom
Vasletom	mte:Npmsi	Vasle
v	mte:Sl	v
zadnjih	mte:Agpmpl	zadnji
dneh	mte:Ncmpl	dan
ni	mte:Va-r3s-y	biti
govoril	mte:Vmpp-sm	govoriti
