token	tag	lemma
Moskva	mte:Npfsn	Moskva
-	mte:Z	-
Rusija	mte:Npfsn	Rusija
pričakuje	mte:Vmpr3s	pričakovati
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
pred	mte:Si	pred
koncem	mte:Ncmsi	konec
aprila	mte:Ncmsg	april
podpisala	mte:Vmep-sf	podpisati
še	mte:Q	še
zadnji	mte:Agpmsay	zadnji
potrebni	mte:Agpmsay	potreben
sporazum	mte:Ncmsan	sporazum
za	mte:Sa	za
uresničitev	mte:Ncfsa	uresničitev
projekta	mte:Ncmsg	projekt
Južni	mte:Agpmsny	južen
tok	mte:Ncmsn	tok
.	mte:Z	.
Gre	mte:Vmbr3s	iti
za	mte:Sa	za
sporazum	mte:Ncmsan	sporazum
o	mte:Sl	o
sodelovanju	mte:Ncnsl	sodelovanje
z	mte:Si	z
Avstrijo	mte:Npfsi	Avstrija
,	mte:Z	,
je	mte:Va-r3s-n	biti
napovedal	mte:Vmep-sm	napovedati
ruski	mte:Agpmsny	ruski
energetski	mte:Agpmsny	energetski
minister	mte:Ncmsn	minister
Sergej	mte:Npmsn	Sergej
Šmatko	mte:Npmsn	Šmatko
.	mte:Z	.
Podobno	mte:Agpfsa	podoben
časovnico	mte:Ncfsa	časovnica
predvidevajo	mte:Vmpr3p	predvidevati
tudi	mte:Q	tudi
na	mte:Sl	na
avstrijskem	mte:Agpnsl	avstrijski
ministrstvu	mte:Ncnsl	ministrstvo
za	mte:Sa	za
gospodarstvo	mte:Ncnsa	gospodarstvo
.	mte:Z	.
Na	mte:Sl	na
avstrijskem	mte:Agpnsl	avstrijski
gospodarskem	mte:Agpnsl	gospodarski
ministrstvu	mte:Ncnsl	ministrstvo
so	mte:Va-r3p-n	biti
navedli	mte:Vmep-pm	navesti
,	mte:Z	,
da	mte:Cs	da
bodo	mte:Va-f3p-n	biti
pogajanja	mte:Ncnpn	pogajanje
z	mte:Si	z
rusko	mte:Agpfsi	ruski
stranjo	mte:Ncfsi	stranja
zaključena	mte:Appfpn	zaključen
najkasneje	mte:Rgs	kasno
do	mte:Sg	do
obiska	mte:Ncmsg	obisk
