token	tag	lemma
Ko	mte:Cs	ko
bo	mte:Va-f3s-n	biti
zadnja	mte:Agpfsn	zadnji
žrtev	mte:Ncfsn	žrtev
(	mte:Z	(
po	mte:Sl	po
)	mte:Z	)
vojnih	mte:Agpmpg	vojen
pobojev	mte:Ncmpg	poboj
dobila	mte:Vmep-sf	dobiti
spokojen	mte:Appmsan	spokojen
grob	mte:Ncmsan	grob
,	mte:Z	,
bo	mte:Va-f3s-n	biti
iz	mte:Sg	iz
slovenskih	mte:Agpnpg	slovenski
mest	mte:Ncnpg	mesto
izginila	mte:Vmep-sf	izginiti
tudi	mte:Q	tudi
simbolna	mte:Agpfsn	simbolen
zapuščina	mte:Ncfsn	zapuščina
kulture	mte:Ncfsg	kultura
smrti	mte:Ncfsg	smrt
v	mte:Sl	v
podobi	mte:Ncfsl	podoba
Tita	mte:Npmsg	Tita
,	mte:Z	,
Kardelja	mte:Npmsg	Kardelj
,	mte:Z	,
je	mte:Va-r3s-n	biti
na	mte:Sl	na
spletni	mte:Agpfsl	spleten
strani	mte:Ncfsl	stran
SDS	mte:Npfsg	SDS
zapisal	mte:Vmep-sm	zapisati
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
.	mte:Z	.
Predsednik	mte:Ncmsn	predsednik
SDS	mte:Npfsg	SDS
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
s	mte:Si	z
prispevkom	mte:Ncmsi	prispevek
z	mte:Si	z
naslovom	mte:Ncmsi	naslov
Kultura	mte:Ncfsn	kultura
življenja	mte:Ncnsg	življenje
namesto	mte:Sg	namesto
kulture	mte:Ncfsg	kultura
smrti	mte:Ncfsg	smrt
odzval	mte:Vmep-sm	odzvati
na	mte:Sa	na
polemike	mte:Ncfpa	polemika
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
nastale	mte:Vmep-pf	nastati
po	mte:Sl	po
predlogu	mte:Ncmsl	predlog
SDS	mte:Npfsg	SDS
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
preimenovali	mte:Vmpp-pm	preimenovati
ulice	mte:Ncfpa	ulica
in	mte:Cc	in
odstranili	mte:Vmep-pm	odstraniti
kipe	mte:Ncmpa	kipa
veljakov	mte:Ncmpg	veljak
totalitarne	mte:Agpfsg	totalitaren
oblasti	mte:Ncfsg	oblast
države	mte:Ncfsg	država
Jugoslavije	mte:Npfsg	Jugoslavija
.	mte:Z	.
Obnašanje	mte:Ncnsn	obnašanje
mnogih	mte:Pi-mpg	mnog
je	mte:Va-r3s-n	biti
celo	mte:Q	celo
leta	mte:Ncnsg	leto
2009	mte:Mdc	2009
zdrsnilo	mte:Vmep-sn	zdrsniti
pod	mte:Si	pod
normo	mte:Ncfsi	norma
barbarskih	mte:Agpfpg	barbarski
plemen	mte:Ncfpg	plemen
iz	mte:Sg	iz
starega	mte:Agpmsg	star
veka	mte:Ncmsg	vek
.	mte:Z	.
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
"	mte:Z	"
Upor	mte:Ncmsn	upor
proti	mte:Sd	proti
okupatorju	mte:Ncmsd	okupator
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
častno	mte:Agpnsn	časten
dejanje	mte:Ncnsn	dejanje
,	mte:Z	,
sodelovanje	mte:Ncnsn	sodelovanje
z	mte:Si	z
okupatorjem	mte:Ncmsi	okupator
pa	mte:Cc	pa
nizkotno	mte:Agpnsn	nizkoten
dejanje	mte:Ncnsn	dejanje
.	mte:Z	.
Izkoriščanje	mte:Ncnsn	izkoriščanje
oboroženega	mte:Appmsg	oborožen
odpora	mte:Ncmsg	odpor
proti	mte:Sd	proti
okupatorju	mte:Ncmsd	okupator
za	mte:Sa	za
prevzem	mte:Ncmsan	prevzem
oblasti	mte:Ncfsg	oblast
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
nizkotno	mte:Agpnsn	nizkoten
dejanje	mte:Ncnsn	dejanje
,	mte:Z	,
samoobramba	mte:Ncfsn	samoobramba
in	mte:Cc	in
upor	mte:Ncmsn	upor
proti	mte:Sd	proti
revolucionarnemu	mte:Agpnsd	revolucionaren
nasilju	mte:Ncnsd	nasilje
pa	mte:Cc	pa
legitimno	mte:Agpnsn	legitimen
dejanje	mte:Ncnsn	dejanje
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
uvodoma	mte:Ncmpd	uvod
zapisal	mte:Vmep-sm	zapisati
Janša	mte:Npmsn	Janša
in	mte:Cc	in
opozoril	mte:Vmep-sm	opozoriti
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
komunisti	mte:Ncmpn	komunist
med	mte:Si	med
drugo	mte:Mlpfsi	drug
svetovno	mte:Agpfsi	svetoven
vojno	mte:Ncfsi	vojna
zagrozili	mte:Vmep-pm	zagroziti
s	mte:Si	z
smrtjo	mte:Ncfsi	smrt
