token	tag	lemma
Kar	mte:Rgp	kar
nekaj	mte:Rgp	nekaj
delnic	mte:Ncfpg	delnica
na	mte:Sl	na
borzi	mte:Ncfsl	borz
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
pocenilo	mte:Vmep-sn	poceniti
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
indeks	mte:Ncmsn	indeks
SBI	mte:Npmsn	SBI
TOP	mte:Ncmsg	TOP
stanjšalo	mte:Vmep-sn	stanjšati
za	mte:Sa	za
pol	mte:Rgp	pol
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
Negativen	mte:Agpmsan	negativen
predznak	mte:Ncmsan	predznak
je	mte:Va-r3s-n	biti
imela	mte:Vmpp-sf	imeti
tudi	mte:Q	tudi
najprometnejša	mte:Agsfsn	pometen
Krka	mte:Npfsn	Krka
Stanje	mte:Ncnsn	stanje
ob	mte:Sl	ob
13	mte:Mdc	13
:	mte:Z	:
00	mte:Mdc	00
Posredniki	mte:Ncmpn	posrednik
so	mte:Va-r3p-n	biti
tekom	mte:Ncmsi	tek
dneva	mte:Ncmsg	dan
sklenili	mte:Vmep-pm	skleniti
za	mte:Sa	za
skoraj	mte:Q	skoraj
1,1	mte:Mdc	1,1
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
prometa	mte:Ncmsg	promet
,	mte:Z	,
313	mte:Mdc	313
tisoč	mte:Mlc-pa	tisoč
je	mte:Va-r3s-n	biti
prispevala	mte:Vmbp-sf	prispevati
Krka	mte:Npfsn	Krka
,	mte:Z	,
250	mte:Mdc	250
tisoč	mte:Mlc-pa	tisoč
pa	mte:Cc	pa
Mercator	mte:Npmsn	Mercator
.	mte:Z	.
Indeks	mte:Ncmsn	indeks
SBI	mte:Npmsn	SBI
TOP	mte:Ncmsn	TOP
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
skrčil	mte:Vmep-sm	skrčiti
za	mte:Sa	za
pol	mte:Rgp	pol
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
Na	mte:Sl	na
