token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Danes	mte:Rgp	danes
bodo	mte:Va-f3p-n	biti
delničarji	mte:Ncmpn	delničar
Semenarne	mte:Agpfsg	semenaren
Ljubljana	mte:Npfsn	Ljubljana
odločali	mte:Vmpp-pm	odločati
o	mte:Sl	o
imenovanju	mte:Ncnsl	imenovanje
posebnega	mte:Agpmsg	poseben
revizorja	mte:Ncmsg	revizor
,	mte:Z	,
ki	mte:Cs	ki
bi	mte:Va-c	biti
preveril	mte:Vmep-sm	preveriti
gospodarnost	mte:Ncfsa	gospodarnost
poslov	mte:Ncmpg	posel
v	mte:Sl	v
zadnjih	mte:Agpnpl	zadnji
petih	mte:Mlc-pl	pet
letih	mte:Ncnpl	leto
in	mte:Cc	in
tudi	mte:Q	tudi
odgovornost	mte:Ncfsa	odgovornost
prejšnjega	mte:Agpnsg	prejšnji
vodstva	mte:Ncnsg	vodstvo
družbe	mte:Ncfsg	družba
zanje	mte:Pp3mpa--b	zame
.	mte:Z	.
Pod	mte:Si	pod
drobnogledom	mte:Ncmsi	drobnogled
bi	mte:Va-c	biti
se	mte:Px------y	se
znašle	mte:Vmep-pf	znajti
nasedle	mte:Vmep-pf	nasesti
naložbe	mte:Ncfpn	naložba
na	mte:Sl	na
Hrvaškem	mte:Npnsl	Hrvaško
,	mte:Z	,
zlasti	mte:Q	zlasti
pa	mte:Cc	pa
v	mte:Sl	v
Srbiji	mte:Npfsl	Srbija
in	mte:Cc	in
na	mte:Sl	na
Kosovu	mte:Npnsl	Kosovo
,	mte:Z	,
zaradi	mte:Sg	zaradi
katerih	mte:Pq-mpg	kateri
je	mte:Va-r3s-n	biti
matična	mte:Agpfsn	matičen
družba	mte:Ncfsn	družba
zašla	mte:Vmep-sf	zaiti
v	mte:Sa	v
velike	mte:Agpfpa	velik
finančne	mte:Agpfpa	finančen
težave	mte:Ncfpa	težava
in	mte:Cc	in
potrebuje	mte:Vmpr3s	potrebovati
celo	mte:Q	celo
dokapitalizacijo	mte:Ncfsa	dokapitalizacija
.	mte:Z	.
Že	mte:Q	že
sredi	mte:Sg	sredi
lanskega	mte:Agpnsg	lanski
leta	mte:Ncnsg	leto
je	mte:Va-r3s-n	biti
moral	mte:Vmpp-sm	morati
oditi	mte:Vmen	oditi
dolgoletni	mte:Agpmsny	dolgoleten
direktor	mte:Ncmsn	direktor
Anton	mte:Npmsn	Anton
Prašnikar	mte:Npmsn	Prašnikar
,	mte:Z	,
zaradi	mte:Sg	zaradi
nenehnih	mte:Agpfpg	nenehen
težav	mte:Ncfpg	težava
pri	mte:Sl	pri
razčiščevanju	mte:Ncnsl	razčiščevanje
,	mte:Z	,
kakšen	mte:Pq-msa	kakšen
vpliv	mte:Ncmsan	vpliv
imajo	mte:Vmpr3p-n	imeti
balkanske	mte:Agpfpn	balkanski
naložbe	mte:Ncfpa	naložba
na	mte:Sa	na
Semenarno	mte:Agpfsa	semenaren
Ljubljana	mte:Npfsn	Ljubljana
,	mte:Z	,
pa	mte:Cc	pa
sta	mte:Va-r3d-n	biti
konec	mte:Sg	konec
leta	mte:Ncnsg	leto
odstopila	mte:Vmep-dm	odstopiti
