token	tag	lemma
Mercator	mte:Npmsn	Mercator
je	mte:Va-r3s-n	biti
spet	mte:Rgp	spet
na	mte:Sa	na
prodaj	mte:Ncfsa	prodaja
,	mte:Z	,
kandidat	mte:Ncmsn	kandidat
za	mte:Sa	za
novega	mte:Agpmsa	nov
lastnika	mte:Ncmsay	lastnik
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
med	mte:Si	med
drugim	mte:Mlpnsi	drug
spet	mte:Rgp	spet
hrvaški	mte:Agpmsny	hrvaški
Agrokor	mte:Ncmsn	agrokor
.	mte:Z	.
Ta	mte:Pd-msn	ta
si	mte:Px---d--y	se
želi	mte:Vmpr3s	želeti
še	mte:Q	še
večjo	mte:Agcfsa	velik
prevlado	mte:Ncfsa	prevlada
na	mte:Sl	na
trgu	mte:Ncmsl	trg
,	mte:Z	,
po	mte:Sl	po
drugi	mte:Mlpfsl	drug
strani	mte:Ncfsl	stran
pa	mte:Cc	pa
družbi	mte:Ncfsd	družba
ne	mte:Q	ne
manjka	mte:Vmpr3s	manjkati
finančnih	mte:Agpfpg	finančen
težav	mte:Ncfpg	težava
,	mte:Z	,
čeprav	mte:Cs	čeprav
dobiček	mte:Ncmsnn	dobiček
kuje	mte:Vmpr3s	kujiti
tudi	mte:Q	tudi
s	mte:Si	z
pomočjo	mte:Ncfsi	pomoč
precej	mte:Rgp	precej
vprašljivega	mte:Agpmsg	vprašljiv
odnosa	mte:Ncmsg	odnos
do	mte:Sg	do
dobaviteljev	mte:Ncmpg	dobavitelj
.	mte:Z	.
Mercator	mte:Npmsn	Mercator
je	mte:Va-r3s-n	biti
v	mte:Sl	v
prvem	mte:Mlonsl	prvi
četrtletju	mte:Ncnsl	četrtletje
2013	mte:Mdc	2013
zabeležil	mte:Vmep-sm	zabeležiti
izgubo	mte:Ncfsa	izguba
8,6	mte:Mdc	8,6
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Dve	mte:Mlcfda	dva
ponudbi	mte:Ncfda	ponudba
sta	mte:Va-r3d-n	biti
prispeli	mte:Vmep-dm	prispeti
za	mte:Sa	za
