token	tag	lemma
Podgorica	mte:Npfsn	Podgorica
bo	mte:Va-f3s-n	biti
pogovore	mte:Ncmpa	pogovor
nadaljevala	mte:Vmpp-sf	nadaljevati
z	mte:Si	z
Grki	mte:Npmpi	Grki
in	mte:Cc	in
Izraelci	mte:Npmpi	Izraelci
Črnogorska	mte:Agpfsn	črnogorski
vlada	mte:Ncfsn	vlada
je	mte:Va-r3s-n	biti
razveljavila	mte:Vmep-sf	razveljaviti
pogodbo	mte:Ncfsa	pogodba
o	mte:Sl	o
gradnji	mte:Ncfsl	gradnja
avtoceste	mte:Ncfsg	avtocesta
,	mte:Z	,
ki	mte:Cs	ki
jo	mte:Pp3fsa--y	on
je	mte:Va-r3s-n	biti
podpisala	mte:Vmep-sf	podpisati
s	mte:Si	z
hrvaškim	mte:Agpmsi	hrvaški
konzorcijem	mte:Ncmsi	konzorcij
.	mte:Z	.
Hrvaški	mte:Agpmpn	hrvaški
gradbinci	mte:Ncmpn	gradbinec
namreč	mte:Cc	namreč
niso	mte:Va-r3p-y	biti
dobili	mte:Vmep-pm	dobiti
bančnega	mte:Agpnsg	bančen
zagotovila	mte:Vmep-pm	zagotoviti
.	mte:Z	.
Odločitev	mte:Ncfsa	odločitev
o	mte:Sl	o
prekinitvi	mte:Ncfsl	prekinitev
koncesijske	mte:Agpfsg	koncesijski
pogodbe	mte:Ncfsg	pogodba
s	mte:Si	z
konzorcijem	mte:Ncmsi	konzorcij
na	mte:Sl	na
čelu	mte:Ncnsl	čelo
s	mte:Si	z
splitsko	mte:Agpfsi	splitski
družbo	mte:Ncfsi	družba
Konstruktor	mte:Npmsn	Konstruktor
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
pričakovana	mte:Appfsn	pričakovan
,	mte:Z	,
saj	mte:Cc	saj
Hrvati	mte:Npmpn	Hrvat
niso	mte:Va-r3p-y	biti
dobili	mte:Vmep-pm	dobiti
bančnih	mte:Agpmpg	bančen
zagotovil	mte:Vmep-sm	zagotoviti
za	mte:Sa	za
2,77	mte:Mdc	2,77
milijarde	mte:Ncfsg	milijarda
evrov	mte:Ncmpg	evro
vredno	mte:Agpfsa	vreden
pogodbo	mte:Ncfsa	pogodba
.	mte:Z	.
Vlada	mte:Ncfsn	vlada
v	mte:Sl	v
Podgorici	mte:Npfsl	Podgorica
bo	mte:Va-f3s-n	biti
zdaj	mte:Rgp	zdaj
nadaljevala	mte:Vmpp-sf	nadaljevati
pogajanja	mte:Ncnpa	pogajanje
z	mte:Si	z
naslednjim	mte:Agpmsi	naslednji
ponudnikom	mte:Ncmsi	ponudnik
z	mte:Sg	z
lanskega	mte:Agpmsg	lanski
javnega	mte:Agpmsg	javen
razpisa	mte:Ncmsg	razpis
,	mte:Z	,
grško	mte:Agpnsi	grški
-	mte:Z	-
izraelskim	mte:Agpmsi	izraelski
konzorcijem	mte:Ncmsi	konzorcij
Aktor	mte:Npmsn	Aktor
.	mte:Z	.
Avtocesta	mte:Npfsn	Avtocesta
bo	mte:Va-f3s-n	biti
dolga	mte:Agpfsn	dolg
170	mte:Mdc	170
kilometrov	mte:Ncmpg	kilometer
in	mte:Cc	in
bo	mte:Va-f3s-n	biti
povezovala	mte:Vmpp-sf	povezovati
pristaniško	mte:Agpnsa	pristaniški
mesto	mte:Ncnsa	mesto
Bar	mte:Ncmsn	bar
s	mte:Si	z
severno	mte:Agpfsi	severen
mejo	mte:Ncfsi	meja
s	mte:Si	z
Srbijo	mte:Npfsi	Srbija
.	mte:Z	.
Črnogorski	mte:Agpmsny	črnogorski
minister	mte:Ncmsn	minister
za	mte:Sa	za
promet	mte:Ncmsan	promet
in	mte:Cc	in
infrastrukturo	mte:Ncfsa	infrastruktura
Andrija	mte:Npfsn	Andrija
Lompar	mte:Npmsn	Lompar
je	mte:Va-r3s-n	biti
po	mte:Sl	po
seji	mte:Ncfsl	seja
vlade	mte:Ncfsg	vlada
povedal	mte:Vmep-sm	povedati
,	mte:Z	,
da	mte:Cs	da
morajo	mte:Vmpr3p	morati
biti	mte:Va-n	biti
pogovori	mte:Ncmpn	pogovor
z	mte:Si	z
Aktorjem	mte:Npmsi	Aktor
končani	mte:Appmpn	končan
v	mte:Sl	v
prihodnjih	mte:Agpmpl	prihodnji
štirih	mte:Mlcmpl	štirje
tednih	mte:Ncmpl	teden
.	mte:Z	.
Lompar	mte:Npmsn	Lompar
je	mte:Va-r3s-n	biti
izrazil	mte:Vmep-sm	izraziti
obžalovanje	mte:Ncnsa	obžalovanje
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
prekinili	mte:Vmep-pm	prekiniti
pogodbo	mte:Ncfsa	pogodba
s	mte:Si	z
Konstruktorjem	mte:Ncmsi	konstruktor
,	mte:Z	,
saj	mte:Cc	saj
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
njegova	mte:Ps3fsnsm	njegov
ponudba	mte:Ncfsn	ponudba
izredno	mte:Rgp	izredno
ugodna	mte:Agpfsn	ugoden
.	mte:Z	.
Aktor	mte:Npmsn	Aktor
je	mte:Va-r3s-n	biti
ponudil	mte:Vmep-sm	ponuditi
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
gradbeniško	mte:Agpfsa	gradbeniški
izredno	mte:Agpfsa	izreden
zahtevno	mte:Agpfsa	zahteven
avtocesto	mte:Ncfsa	avtocesta
skozi	mte:Sa	skozi
črnogorske	mte:Agpfpa	črnogorski
planine	mte:Ncfpa	planina
zgradil	mte:Vmep-sm	zgraditi
za	mte:Sa	za
3,92	mte:Mdc	3,92
milijarde	mte:Ncfsg	milijarda
evrov	mte:Ncmpg	evro
.	mte:Z	.
Po	mte:Sl	po
mnenju	mte:Ncnsl	mnenje
črnogorskega	mte:Agpmsg	črnogorski
dnevnika	mte:Ncmsg	dnevnik
Dan	mte:Ncmsn	dan
bo	mte:Va-f3s-n	biti
to	mte:Pd-nsn	ta
pomenilo	mte:Vmbp-sn	pomeniti
,	mte:Z	,
da	mte:Cs	da
gre	mte:Vmbr3s	iti
za	mte:Sa	za
najdražjo	mte:Agsfsa	lep
cesto	mte:Ncfsa	cesta
vseh	mte:Pg-mpg	ves
časov	mte:Ncmpg	čas
na	mte:Sl	na
svetu	mte:Ncmsl	svet
.	mte:Z	.
Dražje	mte:Rgc	dražje
od	mte:Sg	od
Slovenije	mte:Npfsg	Slovenija
in	mte:Cc	in
Hrvaške	mte:Npfsg	Hrvaška
Dan	mte:Ncmsn	dan
je	mte:Va-r3s-n	biti
izračunal	mte:Vmep-sm	izračunati
,	mte:Z	,
da	mte:Cs	da
bo	mte:Va-f3s-n	biti
gradnja	mte:Ncfsn	gradnja
prvega	mte:Mlomsg	prvi
odseka	mte:Ncmsg	odsek
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
dolg	mte:Agpmsnn	dolg
43,5	mte:Mdc	43,5
kilometra	mte:Ncmsg	kilometer
,	mte:Z	,
stala	mte:Vmpp-sf	stati
1,24	mte:Mdc	1,24
milijarde	mte:Ncfsg	milijarda
evrov	mte:Ncmpg	evro
,	mte:Z	,
kar	mte:Pr-nsn	kar
v	mte:Sl	v
povprečju	mte:Ncnsl	povprečje
pomeni	mte:Vmbr3s	pomeniti
28,5	mte:Mdc	28,5
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
za	mte:Sa	za
kilometer	mte:Ncmsan	kilometer
.	mte:Z	.
