token	tag	lemma
Slovenska	mte:Agpfsn	slovenski
odškodninska	mte:Agpfsn	odškodninski
družba	mte:Ncfsn	družba
(	mte:Z	(
Sod	mte:Ncmsn	sod
)	mte:Z	)
je	mte:Va-r3s-n	biti
za	mte:Sa	za
septembrsko	mte:Agpfsa	septembrski
skupščino	mte:Ncfsa	skupščina
Aerodroma	mte:Npmsg	Aerodrom
Ljubljana	mte:Npfsn	Ljubljana
,	mte:Z	,
na	mte:Sl	na
kateri	mte:Pq-fsl	kateri
bodo	mte:Va-f3p-n	biti
odločali	mte:Vmpp-pm	odločati
tudi	mte:Q	tudi
o	mte:Sl	o
investiciji	mte:Ncfsl	investicija
v	mte:Sa	v
nov	mte:Agpmsan	nov
potniški	mte:Agpmsay	potniški
terminal	mte:Ncmsan	terminal
,	mte:Z	,
predlagala	mte:Vmbp-sf	predlagati
revizijo	mte:Ncfsa	revizija
poslovanja	mte:Ncnsg	poslovanje
in	mte:Cc	in
skrbni	mte:Agpmsay	skrben
pregled	mte:Ncmsan	pregled
Aerodroma	mte:Npmsg	Aerodrom
Ljubljana	mte:Npfsn	Ljubljana
.	mte:Z	.
To	mte:Pd-nsa	ta
bo	mte:Va-f3s-n	biti
podlaga	mte:Ncfsn	podlaga
za	mte:Sa	za
pogovore	mte:Ncmpa	pogovor
z	mte:Si	z
morebitnimi	mte:Agpmpi	morebiten
vlagatelji	mte:Ncmpi	vlagatelj
v	mte:Sl	v
Aerodrom	mte:Npmsan	Aeroder
Ljubljana	mte:Npfsn	Ljubljana
.	mte:Z	.
Sod	mte:Ncmsn	sod
zahteva	mte:Vmbr3s	zahtevati
skrbni	mte:Agpmsay	skrben
pregled	mte:Ncmsan	pregled
Ravnikar	mte:Npmsn	Ravnikar
prvi	mte:Mlomsn	prvi
nadzornik	mte:Ncmsn	nadzornik
Elesa	mte:Npmsg	Elesa
Nadzorni	mte:Agpmsny	nadzoren
svet	mte:Ncmsn	svet
družbe	mte:Ncfsg	družba
Elektro	mte:Npmsn	Elektro
Slovenija	mte:Npfsn	Slovenija
(	mte:Z	(
Eles	mte:Npmsn	Eles
)	mte:Z	)
je	mte:Va-r3s-n	biti
včeraj	mte:Rgp	včeraj
na	mte:Sl	na
ustanovni	mte:Agpfsl	ustanoven
seji	mte:Ncfsl	seja
za	mte:Sa	za
svojega	mte:Px-msa	svoj
predsednika	mte:Ncmsay	predsednik
imenoval	mte:Vmbp-sm	imenovati
Marjana	mte:Npmsay	Marjan
Ravnikarja	mte:Npmsay	Ravnikar
,	mte:Z	,
za	mte:Sa	za
namestnika	mte:Ncmsay	namestnik
predsednika	mte:Ncmsg	predsednik
pa	mte:Cc	pa
Igorja	mte:Npmsay	Igor
Maherja	mte:Npmsay	Maher
.	mte:Z	.
Istočasno	mte:Rgp	istočasno
je	mte:Va-r3s-n	biti
prvi	mte:Mlomsn	prvi
nadzornik	mte:Ncmsn	nadzornik
Gen	mte:Ncmsn	gen
Energije	mte:Ncfsg	energija
postal	mte:Vmep-sm	postati
Matej	mte:Npmsn	Matej
Pirc	mte:Npmsn	Pirc
,	mte:Z	,
njegov	mte:Ps3msnsm	njegov
namestnik	mte:Ncmsn	namestnik
pa	mte:Cc	pa
Danijel	mte:Npmsn	Danijel
Levičar	mte:Npmsn	Levičar
.	mte:Z	.
Košaki	mte:Npmsn	Košaki
do	mte:Sg	do
državne	mte:Agpfsg	državen
pomoči	mte:Ncfsg	pomoč
Vlada	mte:Ncfsn	vlada
je	mte:Va-r3s-n	biti
državno	mte:Agpfsa	državen
pomoč	mte:Ncfsa	pomoč
za	mte:Sa	za
prestrukturiranje	mte:Ncnsa	prestrukturiranje
dodelila	mte:Vmep-sf	dodeliti
tudi	mte:Q	tudi
Tovarni	mte:Ncfsd	tovarna
mesnih	mte:Agpmpg	mesen
izdelkov	mte:Ncmpg	izdelek
Košaki	mte:Npfsn	Košaki
,	mte:Z	,
in	mte:Cc	in
sicer	mte:Q	sicer
v	mte:Sl	v
obliki	mte:Ncfsl	oblika
sedemletnega	mte:Agpnsg	sedemleten
posojila	mte:Ncnsg	posojilo
v	mte:Sl	v
višini	mte:Ncfsl	višina
900.000	mte:Mdc	900.000
evrov	mte:Ncmpg	evro
ter	mte:Cc	ter
subvencije	mte:Ncfsg	subvencija
za	mte:Sa	za
ohranitev	mte:Ncfsa	ohranitev
delovnih	mte:Agpnpg	deloven
mest	mte:Ncnpg	mesto
v	mte:Sl	v
višini	mte:Ncfsl	višina
270.000	mte:Mdc	270.000
evrov	mte:Ncmpg	evro
.	mte:Z	.
Tuš	mte:Ncmsn	tuš
pod	mte:Si	pod
drobnogledom	mte:Ncmsi	drobnogled
preiskovalcev	mte:Ncmpg	preiskovalec
Ljubljanski	mte:Agpmsny	ljubljanski
preiskovalni	mte:Agpmsny	preiskovalen
sodnik	mte:Ncmsn	sodnik
je	mte:Va-r3s-n	biti
uvedel	mte:Vmep-sm	uvedeti
