token	tag	lemma
Geoplin	mte:Npmsn	Geoplin
Plina	mte:Ncmsg	plin
dovolj	mte:Rgp	dovolj
do	mte:Sg	do
nedelje	mte:Ncfsg	nedelje
V	mte:Sa	v
sredo	mte:Ncfsa	sreda
opolnoči	mte:Rgp	opolnoči
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
dobava	mte:Ncfsn	dobava
ruskega	mte:Agpmsg	ruski
plina	mte:Ncmsg	plin
tudi	mte:Q	tudi
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
popolnoma	mte:Rgp	popolnoma
ustavila	mte:Vmep-sf	ustaviti
,	mte:Z	,
številna	mte:Agpnpn	številen
evropska	mte:Agpnpn	evropski
podjetja	mte:Ncnpn	podjetje
in	mte:Cc	in
skupnosti	mte:Ncfpn	skupnost
pa	mte:Cc	pa
naj	mte:Q	naj
bi	mte:Va-c	biti
že	mte:Q	že
čutila	mte:Vmpp-pf	čutiti
resne	mte:Agpfpa	resen
posledice	mte:Ncfpa	posledica
zaradi	mte:Sg	zaradi
prekinjene	mte:Appfsg	prekinjen
dobave	mte:Ncfsg	dobava
plina	mte:Ncmsg	plin
.	mte:Z	.
Po	mte:Sl	po
neuradnih	mte:Agpfpl	neuraden
informacijah	mte:Ncfpl	informacija
iz	mte:Sg	iz
Bruslja	mte:Npmsg	Bruselj
naj	mte:Q	naj
bi	mte:Va-c	biti
Gazprom	mte:Npmsn	Gazprom
želel	mte:Vmpp-sm	želeti
čim	mte:Rgp	čim
prej	mte:Rgc	prej
znova	mte:Rgp	znova
vzpostaviti	mte:Vmen	vzpostaviti
nemoteno	mte:Agpfsa	nemoten
dobavo	mte:Ncfsa	dobava
plina	mte:Ncmsg	plin
,	mte:Z	,
saj	mte:Cc	saj
druge	mte:Mlpfpn	drug
države	mte:Ncfpn	država
ne	mte:Q	ne
bi	mte:Va-c	biti
smele	mte:Vmpp-pf	smeti
postati	mte:Vmen	postati
žrtev	mte:Ncfpg	žrtev
dogovora	mte:Ncmsg	dogovor
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
morata	mte:Vmpr3d	morati
o	mte:Sl	o
prodaji	mte:Ncfsl	prodaja
plina	mte:Ncmsg	plin
doseči	mte:Vmen	doseči
med	mte:Si	med
seboj	mte:Px---i	se
Rusija	mte:Npfsn	Rusija
in	mte:Cc	in
Ukrajina	mte:Npfsn	Ukrajina
.	mte:Z	.
Direktor	mte:Ncmsn	direktor
Geoplina	mte:Npmsg	Geoplina
Našli	mte:Vmep-pm	najti
smo	mte:Va-r1p-n	biti
nove	mte:Agpfpa	nov
transportne	mte:Agpfsg	transporten
poti	mte:Ncfsg	pot
Direktor	mte:Ncmsn	direktor
