token	tag	lemma
Ker	mte:Cs	ker
podjetnik	mte:Ncmsn	podjetnik
Jožef	mte:Npmsn	Jožef
Pipenbaher	mte:Npmsn	Pipenbaher
ni	mte:Va-r3s-y	biti
zmogel	mte:Vmep-sm	zmoči
servisirati	mte:Vmbn	servisirati
svojih	mte:Px-fpg	svoj
obveznosti	mte:Ncfpg	obveznost
do	mte:Sg	do
Skupine	mte:Ncfsg	skupina
Hypo	mte:Npfsn	Hypo
,	mte:Z	,
so	mte:Va-r3p-n	biti
ga	mte:Pp3msa--y	on
v	mte:Sl	v
banki	mte:Ncfsl	banka
razlastninili	mte:Vmep-pm	razlastniniti
.	mte:Z	.
Čeprav	mte:Cs	čeprav
so	mte:Va-r3p-n	biti
njegove	mte:Ps3fpnsm	njegov
obveznosti	mte:Ncfpn	obveznost
znašale	mte:Vmpp-pf	znašati
več	mte:Rgc	več
,	mte:Z	,
kot	mte:Cs	kot
so	mte:Va-r3p-n	biti
vredni	mte:Agpmpn	vreden
hoteli	mte:Vmpp-pm	hoteti
,	mte:Z	,
Pipenbaher	mte:Npmsn	Pipenbaher
do	mte:Sg	do
Hypa	mte:Npmsg	Hypa
nima	mte:Vmpr3s-y	imeti
več	mte:Rgc	več
dolgov	mte:Ncmpg	dolg
.	mte:Z	.
Zaradi	mte:Sg	zaradi
nakopičenih	mte:Appmpg	nakopičen
milijonskih	mte:Agpmpg	milijonski
dolgov	mte:Ncmpg	dolg
,	mte:Z	,
ki	mte:Cs	ki
jih	mte:Pp3mpa--y	on
podjetnik	mte:Ncmsn	podjetnik
Jožef	mte:Npmsn	Jožef
Pipenbaher	mte:Npmsn	Pipenbaher
ni	mte:Va-r3s-y	biti
bil	mte:Va-p-sm	biti
sposoben	mte:Agpmsnn	sposoben
odplačevati	mte:Vmpn	odplačevati
,	mte:Z	,
ga	mte:Pp3msa--y	on
je	mte:Va-r3s-n	biti
Skupina	mte:Ncfsn	skupina
Hypo	mte:Npfsn	Hypo
razlastninila	mte:Vmep-sf	razlastniniti
hotelov	mte:Ncmpg	hotel
v	mte:Sl	v
Rogaški	mte:Agpfsl	rogaški
Slatini	mte:Npfsl	Slatina
.	mte:Z	.
Njihovo	mte:Ps3nsap	njihov
upravljanje	mte:Ncnsa	upravljanje
bo	mte:Va-f3s-n	biti
do	mte:Sg	do
prodaje	mte:Ncfsg	prodaja
prevzela	mte:Vmep-sf	prevzeti
v	mte:Sl	v
hotelirskem	mte:Agpmsl	hotelirski
poslu	mte:Ncmsl	posel
ugledna	mte:Agpfsn	ugleden
angleška	mte:Agpfsn	angleški
družba	mte:Ncfsn	družba
Hamilton	mte:Npmsn	Hamilton
Hotel	mte:Vmpp-sm	hoteti
Partners	mte:Npmsn	Partners
.	mte:Z	.
Rogaški	mte:Npmsn	Rogaška
