token	tag	lemma
Delavcem	mte:Ncmpd	delavec
Jadranske	mte:Agpfsg	jadranski
pivovarne	mte:Ncfsg	pivovarna
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
v	mte:Sl	v
lasti	mte:Ncfsl	last
Pivovarne	mte:Ncfsg	pivovarna
Laško	mte:Npnsn	Laško
,	mte:Z	,
je	mte:Va-r3s-n	biti
prekipelo	mte:Vmep-sn	prekipeti
,	mte:Z	,
zasedli	mte:Vmep-pm	zasesti
so	mte:Va-r3p-n	biti
tovarno	mte:Ncfsa	tovarna
,	mte:Z	,
od	mte:Sg	od
direktorja	mte:Ncmsg	direktor
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
zahtevali	mte:Vmbp-pm	zahtevati
,	mte:Z	,
naj	mte:Cs	naj
jim	mte:Pp3mpd--y	on
vendarle	mte:Cc	vendarle
pojasni	mte:Vmer3s	pojasniti
,	mte:Z	,
kaj	mte:Pq-nsn	kaj
se	mte:Px------y	se
bo	mte:Va-f3s-n	biti
zgodilo	mte:Vmep-sn	zgoditi
s	mte:Si	z
pivovarno	mte:Ncfsi	pivovarna
v	mte:Sl	v
Splitu	mte:Npmsl	Split
.	mte:Z	.
Jadranska	mte:Agpfsn	jadranski
pivovarna	mte:Ncfsn	pivovarna
Delavci	mte:Ncmpn	delavec
Jadranske	mte:Agpfsg	jadranski
pivovarne	mte:Ncfsg	pivovarna
so	mte:Va-r3p-n	biti
dopoldne	mte:Rgp	dopoldne
zasedli	mte:Vmep-pm	zasesti
prostore	mte:Ncmpa	prostor
podjetja	mte:Ncnsg	podjetje
,	mte:Z	,
direktorju	mte:Ncmsd	direktor
Nenadu	mte:Npmsd	Nenad
Buljanu	mte:Npmsd	Buljan
prepovedali	mte:Vmep-pm	prepovedati
vstop	mte:Ncmsan	vstop
in	mte:Cc	in
od	mte:Sg	od
njega	mte:Pp3msg	on
zahtevali	mte:Vmbp-pm	zahtevati
,	mte:Z	,
da	mte:Cs	da
pokliče	mte:Vmer3s	poklicati
