token	tag	lemma
Občina	mte:Ncfsn	občina
prodaja	mte:Vmpr3s	prodajati
.	mte:Z	.
Nekdaj	mte:Rgp	nekdaj
priljubljeni	mte:Agpmpn	priljubljen
delavski	mte:Agpmpn	delavski
Palomini	mte:Agpmpn	palomin
bazeni	mte:Ncmpn	bazen
za	mte:Sa	za
100	mte:Mdc	100
tisoč	mte:Mlc-pa	tisoč
evrov	mte:Ncmpg	evro
.	mte:Z	.
Zanimanja	mte:Ncnsg	zanimanje
ni	mte:Va-r3s-y	biti
pokazal	mte:Vmep-sm	pokazati
še	mte:Q	še
nihče	mte:Pz-msn	nihče
.	mte:Z	.
Šentilj	mte:Npmsn	Šentilj
.	mte:Z	.
“	mte:Z	“
Človek	mte:Ncmsn	človek
mora	mte:Vmpr3s	morati
neprestano	mte:Rgp	neprestano
živeti	mte:Vmpn	živeti
v	mte:Sl	v
upanju	mte:Ncnsl	upanje
,	mte:Z	,
da	mte:Cs	da
nam	mte:Pp1-pd	jaz
bo	mte:Va-f3s-n	biti
pri	mte:Sl	pri
prodaji	mte:Ncfsl	prodaja
uspelo	mte:Vmep-sn	uspeti
,	mte:Z	,
”	mte:Z	”
še	mte:Q	še
eno	mte:Mlpfsa	en
prodajo	mte:Ncfsa	prodaja
občinskega	mte:Agpnsg	občinski
letnega	mte:Agpnsg	leten
kopališča	mte:Ncnsg	kopališče
Sladki	mte:Agpmsay	sladek
Vrh	mte:Ncmsan	vrh
pojasnjuje	mte:Vmpr3s	pojasnjevati
Edvard	mte:Npmsn	Edvard
Čagran	mte:Npmsn	Čagran
,	mte:Z	,
župan	mte:Ncmsn	župan
Občine	mte:Ncfsg	občina
Šentilj	mte:Npmsn	Šentilj
.	mte:Z	.
Sredstva	mte:Ncnpg	sredstvo
za	mte:Sa	za
mariborski	mte:Agpmsay	mariborski
otok	mte:Ncmsan	otok
tudi	mte:Q	tudi
iz	mte:Sg	iz
EU	mte:Npfsg	EU
Prenova	mte:Ncfsn	prenova
.	mte:Z	.
Mariborski	mte:Agpmsny	mariborski
mestni	mte:Agpmsny	mesten
svet	mte:Ncmsn	svet
je	mte:Va-r3s-n	biti
v	mte:Sl	v
začetku	mte:Ncmsl	začetek
februarja	mte:Ncmsg	februar
sprejel	mte:Vmep-sm	sprejeti
dokument	mte:Ncmsan	dokument
identifikacije	mte:Ncfsg	identifikacija
investicijskega	mte:Agpmsg	investicijski
projekta	mte:Ncmsg	projekt
prenove	mte:Ncfsg	prenova
Mariborskega	mte:Agpmsg	mariborski
otoka	mte:Ncmsg	otok
,	mte:Z	,
katerega	mte:Pq-msg	kateri
zastarela	mte:Vmep-sf	zastareti
in	mte:Cc	in
dotrajana	mte:Appfsn	dotrajan
podoba	mte:Ncfsn	podoba
je	mte:Va-r3s-n	biti
že	mte:Q	že
večkrat	mte:Rgc	večkrat
odmevala	mte:Vmpp-sf	odmevati
v	mte:Sl	v
javnosti	mte:Ncfsl	javnost
.	mte:Z	.
V	mte:Sl	v
dokumentu	mte:Ncmsl	dokument
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
ga	mte:Pp3msa--y	on
sprejeli	mte:Vmep-pm	sprejeti
svetniki	mte:Ncmpn	svetnik
,	mte:Z	,
je	mte:Va-r3s-n	biti
predvidenih	mte:Appmpg	predviden
okoli	mte:Rgp	okoli
deset	mte:Mlc-pa	deset
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
sredstev	mte:Ncnpg	sredstvo
,	mte:Z	,
ki	mte:Cs	ki
pa	mte:Cc	pa
naj	mte:Q	naj
bi	mte:Va-c	biti
jih	mte:Pp3mpa--y	on
po	mte:Sl	po
besedah	mte:Ncfpl	beseda
podžupana	mte:Appmsg	podžupan
Verliča	mte:Npmsg	Verlič
zagotovili	mte:Vmep-pm	zagotoviti
tako	mte:Rgp	tako
iz	mte:Sg	iz
občinskega	mte:Agpmsg	občinski
proračuna	mte:Ncmsg	proračun
kot	mte:Cs	kot
s	mte:Si	z
prijavami	mte:Ncfpi	prijava
na	mte:Sa	na
evropske	mte:Agpmpa	evropski
razpise	mte:Ncmpa	razpis
.	mte:Z	.
Če	mte:Cs	če
bo	mte:Va-f3s-n	biti
šlo	mte:Vmbp-sn	iti
vse	mte:Pg-nsn	ves
po	mte:Sl	po
načrtu	mte:Ncmsl	načrt
,	mte:Z	,
bi	mte:Va-c	biti
se	mte:Px------y	se
lahko	mte:Rgp	lahko
prenova	mte:Ncfsn	prenova
pričela	mte:Vmep-sf	pričeti
že	mte:Q	že
maja	mte:Ncmsg	maj
2011	mte:Mdc	2011
,	mte:Z	,
dokončana	mte:Appfsn	dokončan
pa	mte:Cc	pa
naj	mte:Q	naj
bi	mte:Va-c	biti
bila	mte:Va-p-sf	biti
do	mte:Sg	do
leta	mte:Ncnsg	leto
2012	mte:Mdc	2012
,	mte:Z	,
ko	mte:Cs	ko
bo	mte:Va-f3s-n	biti
Maribor	mte:Npmsn	Maribor
evropska	mte:Agpfsn	evropski
prestolnica	mte:Ncfsn	prestolnica
kulture	mte:Ncfsg	kultura
.	mte:Z	.
Interesentov	mte:Ncmpg	interesent
še	mte:Q	še
ni	mte:Va-r3s-y	biti
Občina	mte:Ncfsn	občina
Šentilj	mte:Npmsn	Šentilj
namreč	mte:Cc	namreč
do	mte:Sg	do
10	mte:Mdc	10
.	mte:Z	.
maja	mte:Ncmsg	maj
zbira	mte:Vmpr3s	zbirati
ponudbe	mte:Ncfpa	ponudba
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
letnega	mte:Agpnsg	leten
kopališča	mte:Ncnsg	kopališče
v	mte:Sl	v
skupni	mte:Agpfsl	skupen
izmeri	mte:Ncfsl	izmera
slabih	mte:Agpmpg	slab
9.900	mte:Mdc	9.900
kvadratnih	mte:Agpmpg	kvadraten
metrov	mte:Ncmpg	meter
.	mte:Z	.
Zanj	mte:Pp3msa--b	zame
je	mte:Va-r3s-n	biti
postavila	mte:Vmep-sf	postaviti
izhodiščno	mte:Agpfsa	izhodiščen
ceno	mte:Ncfsa	cena
98.900	mte:Mdc	98.900
evrov	mte:Ncmpg	evro
brez	mte:Sg	brez
davka	mte:Ncmsg	davek
.	mte:Z	.
“	mte:Z	“
Tretjič	mte:Rgp	tretjič
ali	mte:Cc	ali
četrtič	mte:Rgp	četrtič
že	mte:Q	že
prodajamo	mte:Vmpr1p	prodajati
to	mte:Pd-nsa	ta
kopališče	mte:Ncnsa	kopališče
.	mte:Z	.
Na	mte:Sl	na
dozdajšnjih	mte:Agpmpl	dozdajšnji
razpisih	mte:Ncmpl	razpis
ni	mte:Va-r3s-y	biti
bilo	mte:Va-p-sn	biti
interesentov	mte:Ncmpg	interesent
,	mte:Z	,
zato	mte:Cc	zato
smo	mte:Va-r1p-n	biti
tudi	mte:Q	tudi
zniževali	mte:Vmpp-pm	zniževati
izhodiščno	mte:Agpfsa	izhodiščen
ceno	mte:Ncfsa	cena
.	mte:Z	.
Tudi	mte:Q	tudi
tokrat	mte:Rgp	tokrat
so	mte:Va-r3p-n	biti
še	mte:Q	še
možna	mte:Agpnpn	možen
pogajanja	mte:Ncnpn	pogajanje
glede	mte:Sg	glede
cene	mte:Ncfsg	cena
.	mte:Z	.
Vemo	mte:Vmpr1p	vedeti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
ta	mte:Pd-fsn	ta
zdaj	mte:Rgp	zdaj
zelo	mte:Rgp	zelo
ugodna	mte:Agpfsn	ugoden
,	mte:Z	,
ampak	mte:Cc	ampak
kupec	mte:Ncmsn	kupec
mora	mte:Vmpr3s	morati
izpolniti	mte:Vmen	izpolniti
pogoj	mte:Ncmsan	pogoj
in	mte:Cc	in
ohraniti	mte:Vmen	ohraniti
kopališče	mte:Ncnsa	kopališče
,	mte:Z	,
”	mte:Z	”
dodaja	mte:Vmpr3s	dodajati
Čagran	mte:Npmsn	Čagran
.	mte:Z	.
Na	mte:Sa	na
letošnji	mte:Agpmsay	letošnji
razpis	mte:Ncmsan	razpis
za	mte:Sa	za
zdaj	mte:Rgp	zdaj
še	mte:Q	še
niso	mte:Va-r3p-y	biti
prejeli	mte:Vmep-pm	prejeti
niti	mte:Q	niti
ene	mte:Mlpfsg	en
ponudbe	mte:Ncfsg	ponudba
in	mte:Cc	in
zanika	mte:Vmpr3s	zanikati
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
se	mte:Px------y	se
za	mte:Sa	za
kopališče	mte:Ncnsa	kopališče
zanimala	mte:Vmpp-dm	zanimati
tudi	mte:Q	tudi
znana	mte:Appmdn	znan
okoliška	mte:Agpmdn	okoliški
podjetnika	mte:Ncmdn	podjetnik
Bojan	mte:Npmsn	Bojan
Belna	mte:Npfsn	Belna
in	mte:Cc	in
Renato	mte:Npfsn	Renato
Hlade	mte:Npfsn	Hlade
.	mte:Z	.
Občina	mte:Ncfsn	občina
za	mte:Sa	za
prenovo	mte:Ncfsa	prenova
nima	mte:Vmpr3s-y	imeti
Čeprav	mte:Cs	čeprav
je	mte:Va-r3s-n	biti
letno	mte:Agpnsn	leten
kopališče	mte:Ncnsn	kopališče
v	mte:Sl	v
občinski	mte:Agpfsl	občinski
lasti	mte:Ncfsl	last
,	mte:Z	,
pa	mte:Cc	pa
ta	mte:Pd-msn	ta
v	mte:Sl	v
njem	mte:Pp3msl	on
zase	mte:Px---a--b	zase
ne	mte:Q	ne
vidi	mte:Vmbr3s	videti
potenciala	mte:Ncmsg	potencial
.	mte:Z	.
“	mte:Z	“
Nimamo	mte:Vmpr1p-y	imeti
denarja	mte:Ncmsg	denar
za	mte:Sa	za
obnovo	mte:Ncfsa	obnova
.	mte:Z	.
Sicer	mte:Q	sicer
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
skoraj	mte:Q	skoraj
vse	mte:Pg-fpn	ves
občine	mte:Ncfpn	občina
odpovedale	mte:Vmep-pf	odpovedati
kopališčem	mte:Ncnpd	kopališče
.	mte:Z	.
Potrebujemo	mte:Vmpr1p	potrebovati
kupca	mte:Ncmsay	kupec
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
vlagal	mte:Vmpp-sm	vlagati
,	mte:Z	,
saj	mte:Cc	saj
je	mte:Va-r3s-n	biti
naš	mte:Ps1msnp	naš
cilj	mte:Ncmsn	cilj
obstoj	mte:Ncmsn	obstoj
kopališča	mte:Ncnsg	kopališče
,	mte:Z	,
”	mte:Z	”
pravi	mte:Vmbr3s	praviti
Čagran	mte:Npmsn	Čagran
in	mte:Cc	in
dodaja	mte:Vmpr3s	dodajati
,	mte:Z	,
da	mte:Cs	da
