token	tag	lemma
Hrvaški	mte:Agpmsny	hrvaški
sindikat	mte:Ncmsn	sindikat
spominja	mte:Vmpr3s	spominjati
na	mte:Sa	na
Mercatorjeve	mte:Aspmpa	Mercatorjev
prevzeme	mte:Ncmpa	prevzem
na	mte:Sl	na
Hrvaškem	mte:Npnsl	Hrvaško
Hrvaški	mte:Agpmpn	hrvaški
mediji	mte:Ncmpn	medij
glede	mte:Sg	glede
Mercatorja	mte:Npmsg	Mercator
pišejo	mte:Vmpr3p	pisati
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
Američani	mte:Npmpn	Američan
v	mte:Sl	v
zadnjem	mte:Agpmsl	zadnji
trenutku	mte:Ncmsl	trenutek
ustavili	mte:Vmep-pm	ustaviti
poskus	mte:Ncmsan	poskus
Agrokorja	mte:Ncmsg	agrokor
za	mte:Sa	za
prevzem	mte:Ncmsan	prevzem
slovenskega	mte:Agpmsg	slovenski
trgovca	mte:Ncmsg	trgovec
,	mte:Z	,
zaradi	mte:Sg	zaradi
česar	mte:Pr-nsg	kar
bi	mte:Va-c	biti
se	mte:Px------y	se
lahko	mte:Rgp	lahko
prodaja	mte:Ncfsn	prodaja
zavlekla	mte:Vmep-sf	zavleči
za	mte:Sa	za
najmanj	mte:Rgs	najmanj
mesec	mte:Ncmsan	mesec
dni	mte:Ncmpg	dan
.	mte:Z	.
V	mte:Sa	v
torek	mte:Ncmsan	torek
je	mte:Va-r3s-n	biti
ameriška	mte:Agpfsn	ameriški
družba	mte:Ncfsn	družba
Eatons	mte:Npmsn	Eatons
Capital	mte:Npmsn	Capital
s	mte:Si	z
sedežem	mte:Ncmsi	sedež
v	mte:Sl	v
Las	mte:Npmsl	las
Vegasu	mte:Npmsl	Vegas
objavila	mte:Vmep-sf	objaviti
namero	mte:Ncfsa	namera
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
delnic	mte:Ncfpg	delnica
Pivovarne	mte:Ncfsg	pivovarna
Laško	mte:Npnsn	Laško
,	mte:Z	,
zaradi	mte:Sg	zaradi
česar	mte:Pr-nsg	kar
družba	mte:Ncfsn	družba
po	mte:Sl	po
objavi	mte:Ncfsl	objava
namere	mte:Ncfsg	namera
za	mte:Sa	za
prevzem	mte:Ncmsan	prevzem
ne	mte:Q	ne
sme	mte:Vmpr3s	smeti
narediti	mte:Vmen	narediti
zadev	mte:Ncfpg	zadeva
,	mte:Z	,
ki	mte:Cs	ki
bi	mte:Va-c	biti
otežile	mte:Vmep-pf	otežiti
prevzem	mte:Ncmsan	prevzem
.	mte:Z	.
Tako	mte:Rgp	tako
bi	mte:Va-c	biti
morala	mte:Vmpp-sf	morati
skladno	mte:Rgp	skladno
z	mte:Si	z
zakonom	mte:Ncmsi	zakon
o	mte:Sl	o
prevzemih	mte:Ncmpl	prevzem
morebitno	mte:Agpfsa	morebiten
prodajo	mte:Ncfsa	prodaja
delnic	mte:Ncfpg	delnica
Mercatorja	mte:Npmsg	Mercator
v	mte:Sl	v
lasti	mte:Ncfsl	last
Laškega	mte:Npnsg	Laško
-	mte:Z	-
skupina	mte:Ncfsn	skupina
ima	mte:Vmpr3s-n	imeti
skupno	mte:Agpnsa	skupen
23,34	mte:Mdc	23,34
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
delež	mte:Ncmsan	delež
-	mte:Z	-
potrditi	mte:Vmen	potrditi
še	mte:Q	še
skupščina	mte:Ncfsn	skupščina
pivovarne	mte:Ncfsg	pivovarna
.	mte:Z	.
Skupno	mte:Agpnsa	skupen
52,10	mte:Mdc	52,10
-	mte:Z	-
odstotni	mte:Agpmsay	odstoten
delež	mte:Ncmsan	delež
Mercatorja	mte:Npmsg	Mercator
prodajajo	mte:Vmpr3p	prodajati
NLB	mte:Npfsn	NLB
,	mte:Z	,
NKBM	mte:Npfsn	NKBM
,	mte:Z	,
Abanka	mte:Npfsn	Abanka
,	mte:Z	,
Banka	mte:Npfsn	banka
Celje	mte:Npnsn	Celje
,	mte:Z	,
Banka	mte:Npfsn	banka
Koper	mte:Npmsn	Koper
,	mte:Z	,
Gorenjska	mte:Agpfsn	gorenjski
banka	mte:Ncfsn	banka
,	mte:Z	,
banka	mte:Ncfsn	banka
Hypo	mte:Npfsn	Hypo
Alpe	mte:Npmsn	Alpe
Adria	mte:Npfsn	Adria
,	mte:Z	,
delniški	mte:Agpmsny	delniški
investicijski	mte:Agpmsny	investicijski
sklad	mte:Ncmsn	sklad
NFD	mte:Npmsn	NFD
1	mte:Mdc	1
,	mte:Z	,
NFD	mte:Npmsn	NFD
Holding	mte:Npmsn	holding
ter	mte:Cc	ter
Pivovarna	mte:Ncfsn	pivovarna
Laško	mte:Npnsn	Laško
,	mte:Z	,
Pivovarna	mte:Ncfsn	pivovarna
Union	mte:Npmsn	Union
in	mte:Cc	in
Radenska	mte:Npfsn	Radenska
.	mte:Z	.
Hrvaški	mte:Agpmsny	hrvaški
časopis	mte:Ncmsn	časopis
Večernji	mte:Agpmsny	večernji
list	mte:Ncmsn	list
piše	mte:Vmpr3s	pisati
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
prodajalci	mte:Ncmpn	prodajalec
upravi	mte:Ncfsn	uprava
jasno	mte:Agpnsn	jasen
in	mte:Cc	in
glasno	mte:Rgp	glasno
sporočili	mte:Vmep-pm	sporočiti
,	mte:Z	,
da	mte:Cs	da
Mercator	mte:Npmsn	Mercator
prodajajo	mte:Vmpr3p	prodajati
Agrokorju	mte:Npmsd	Agrokor
,	mte:Z	,
vendar	mte:Cc	vendar
bi	mte:Va-c	biti
lahko	mte:Rgp	lahko
nova	mte:Agpfsn	nov
ponudba	mte:Ncfsn	ponudba
za	mte:Sa	za
Laško	mte:Npnsa	Laško
proces	mte:Ncmsan	proces
prodaje	mte:Ncfsg	prodaja
ustavila	mte:Vmep-sf	ustaviti
za	mte:Sa	za
najmanj	mte:Rgs	najmanj
mesec	mte:Ncmsan	mesec
,	mte:Z	,
potem	mte:Rgp	potem
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
z	mte:Sg	z
neba	mte:Ncnsg	nebo
padla	mte:Vmep-sf	pasti
ponudba	mte:Ncfsn	ponudba
družbe	mte:Ncfsg	družba
Eatons	mte:Npmsn	Eatons
Capital	mte:Npmsn	Capital
.	mte:Z	.
Šampanjec	mte:Npmsn	Šampanjec
in	mte:Cc	in
za	mte:Sa	za
jutri	mte:Ncnsa	jutri
napovedano	mte:Appnsn	napovedan
podpisovanje	mte:Ncnsa	podpisovanje
kupoprodajnega	mte:Agpmsg	kupoprodajen
dogovora	mte:Ncmsg	dogovor
bo	mte:Va-f3s-n	biti
tako	mte:Rgp	tako
očitno	mte:Rgp	očitno
počakal	mte:Vmep-sm	počakati
še	mte:Q	še
nekaj	mte:Rgp	nekaj
časa	mte:Ncmsg	čas
,	mte:Z	,
piše	mte:Vmpr3s	pisati
Večernji	mte:Npmsn	Večernji
list	mte:Ncmsn	list
in	mte:Cc	in
dodaja	mte:Vmpr3s	dodajati
,	mte:Z	,
pri	mte:Sl	pri
čemer	mte:Pr-nsl	kar
se	mte:Px------y	se
sklicuje	mte:Vmpr3s	sklicevati
na	mte:Sa	na
vire	mte:Ncmpa	vir
blizu	mte:Sg	blizu
Agrokorja	mte:Npmsg	Agrokor
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
zdaj	mte:Rgp	zdaj
na	mte:Sl	na
vrsti	mte:Ncfsl	vrsta
pravniki	mte:Ncmpn	pravnik
,	mte:Z	,
ki	mte:Cs	ki
morajo	mte:Vmpr3p	morati
preučiti	mte:Vmen	preučiti
,	mte:Z	,
ali	mte:Rgp	ali
bi	mte:Va-c	biti
lahko	mte:Rgp	lahko
nova	mte:Agpfsn	nov
ponudba	mte:Ncfsn	ponudba
za	mte:Sa	za
Laško	mte:Npnsa	Laško
vplivala	mte:Vmpp-sf	vplivati
na	mte:Sa	na
prodajo	mte:Ncfsa	prodaja
.	mte:Z	.
Agrokor	mte:Npmsn	Agrokor
ima	mte:Vmpr3s-n	imeti
najboljša	mte:Agsnpa	dober
priporočila	mte:Ncnpa	priporočilo
Hrvaški	mte:Agpmsay	hrvaški
časopis	mte:Ncmsan	časopis
piše	mte:Vmpr3s	pisati
,	mte:Z	,
da	mte:Cs	da
Laškemu	mte:Npnsd	Laško
gori	mte:Vmpr3s	goreti
pod	mte:Si	pod
nogami	mte:Ncfpi	noga
in	mte:Cc	in
da	mte:Cs	da
je	mte:Va-r3s-n	biti
vse	mte:Rgp	vse
bližje	mte:Agcmsd	blizu
stečaju	mte:Ncmsd	stečaj
.	mte:Z	.
Večernji	mte:Agpmsny	večernji
list	mte:Ncmsn	list
poroča	mte:Vmpr3s	poročati
tudi	mte:Q	tudi
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
pred	mte:Si	pred
sedežem	mte:Ncmsi	sedež
slovenske	mte:Agpfsg	slovenski
vlade	mte:Ncfsg	vlada
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
zbralo	mte:Vmep-sn	zbrati
okoli	mte:Rgp	okoli
50	mte:Mdc	50
članov	mte:Ncmpg	član
svobodnih	mte:Agpmpg	svoboden
sindikatov	mte:Ncmpg	sindikat
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
protestirali	mte:Vmbp-pm	protestirati
proti	mte:Sd	proti
prodaji	mte:Ncfsd	prodaja
Merkatorja	mte:Npmsg	Merkator
Agrokorju	mte:Npmsd	Agrokor
.	mte:Z	.
Slovenskim	mte:Agpmpd	slovenski
sindikalistom	mte:Ncmpd	sindikalist
je	mte:Va-r3s-n	biti
sindikat	mte:Ncmsn	sindikat
hrvaške	mte:Agpfsg	hrvaški
trgovine	mte:Ncfsg	trgovina
sporočil	mte:Vmep-sm	sporočiti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
Agrokor	mte:Ncmsn	agrokor
eden	mte:Mlpmsn	eden
izmed	mte:Sg	izmed
najboljših	mte:Agsmpg	dober
hrvaških	mte:Agpmpg	hrvaški
delodajalcev	mte:Ncmpg	delodajalec
in	mte:Cc	in
imajo	mte:Vmpr3p-n	imeti
od	mte:Sg	od
njega	mte:Pp3msg	on
najboljša	mte:Agsnpn	dober
priporočila	mte:Ncnpa	priporočilo
,	mte:Z	,
kjer	mte:Cs	kjer
koli	mte:Q	koli
je	mte:Va-r3s-n	biti
vlagal	mte:Vmpp-sm	vlagati
.	mte:Z	.
Hrvaški	mte:Agpmsny	hrvaški
sindikat	mte:Ncmsn	sindikat
ob	mte:Sl	ob
tem	mte:Pd-nsl	ta
spomnil	mte:Vmep-sm	spomniti
na	mte:Sa	na
dobro	mte:Rgp	dobro
znane	mte:Appmpa	znan
primere	mte:Ncmpa	primer
Mercatorjevih	mte:Aspmpg	Mercatorjev
prevzemov	mte:Ncmpg	prevzem
