token	tag	lemma
Dušan	mte:Npmsn	Dušan
Kumer	mte:Npmsn	Kumer
,	mte:Z	,
vodja	mte:Ncmsn	vodja
poslanske	mte:Agpfsg	poslanski
skupine	mte:Ncfsg	skupina
SD	mte:Npmsn	SD
in	mte:Cc	in
Borut	mte:Npmsn	Borut
Sajovic	mte:Npmsn	Sajovica
,	mte:Z	,
vodja	mte:Ncmsn	vodja
poslanskega	mte:Agpmsg	poslanski
kluba	mte:Ncmsg	klub
LDS	mte:Npfsg	LDS
sta	mte:Va-r3d-n	biti
kot	mte:Cs	kot
kandidata	mte:Ncmdn	kandidat
za	mte:Sa	za
novega	mte:Agpmsa	nov
predsednika	mte:Ncmsay	predsednik
DZ	mte:Npmsg	DZ
predstavila	mte:Vmep-dm	predstaviti
poslanca	mte:Ncmdn	poslanec
Ljuba	mte:Npmsn	Ljub
Germiča	mte:Npmsg	Germič
.	mte:Z	.
Germič	mte:Npmsn	Germič
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
danes	mte:Rgp	danes
predstavil	mte:Vmep-sm	predstaviti
tudi	mte:Q	tudi
kot	mte:Cs	kot
ljubitelj	mte:Ncmsn	ljubitelj
športa	mte:Ncmsg	šport
in	mte:Cc	in
glasbe	mte:Ncfsg	glasba
–	mte:Z	–
med	mte:Si	med
drugim	mte:Mlpmsi	drug
igra	mte:Vmpr3s	igrati
saksofon	mte:Ncmsn	saksofon
v	mte:Sl	v
Parlament	mte:Npmsn	Parlament
Dixie	mte:Npmsn	Dixie
Bandu	mte:Npmsl	Band
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
sestavljajo	mte:Vmpr3p	sestavljati
aktualni	mte:Agpmpn	aktualen
in	mte:Cc	in
nekdanji	mte:Agpmpn	nekdanji
poslanci	mte:Ncmpn	poslanec
,	mte:Z	,
med	mte:Si	med
njimi	mte:Pp3mpi	on
Rudi	mte:Npmsn	Rudi
Moge	mte:Npmsn	Moge
,	mte:Z	,
Geza	mte:Npmsn	Geza
Džuban	mte:Npmsn	Džuban
,	mte:Z	,
včasih	mte:Rgp	včasih
pa	mte:Cc	pa
zapojeta	mte:Vmer3d	zapojati
tudi	mte:Q	tudi
Eva	mte:Npfsn	Eva
Irgl	mte:Npfsn	Irgl
in	mte:Cc	in
Darja	mte:Npfsn	Darja
Lavtižar	mte:Npfsn	Lavtižar
Bebler	mte:Npfsn	Bebler
.	mte:Z	.
S	mte:Si	z
tem	mte:Pd-nsi	ta
,	mte:Z	,
ko	mte:Cs	ko
že	mte:Q	že
predstavljajo	mte:Vmpr3p	predstavljati
kandidata	mte:Ncmsay	kandidat
,	mte:Z	,
želijo	mte:Vmpr3p	želeti
dati	mte:Vmen	dati
možnost	mte:Ncfsa	možnost
drugim	mte:Mlpfpd	drug
poslanskim	mte:Agpfpd	poslanski
skupinam	mte:Ncfpd	skupina
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
do	mte:Sg	do
seje	mte:Ncfsg	seja
izrečejo	mte:Vmer3p	izreči
o	mte:Sl	o
kandidatu	mte:Ncmsl	kandidat
,	mte:Z	,
so	mte:Va-r3p-n	biti
na	mte:Sl	na
tiskovni	mte:Agpfsl	tiskoven
konferenci	mte:Ncfsl	konferenca
povedali	mte:Vmep-pm	povedati
poslanci	mte:Ncmpn	poslanec
.	mte:Z	.
Želijo	mte:Vmpr3p	želeti
namreč	mte:Cc	namreč
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
lahko	mte:Rgp	lahko
poslanci	mte:Ncmpn	poslanec
o	mte:Sl	o
novem	mte:Agpmsl	nov
predsedniku	mte:Ncmsl	predsednik
državnega	mte:Agpmsg	državen
zbora	mte:Ncmsg	zbor
glasovali	mte:Vmbp-pm	glasovati
takoj	mte:Rgp	takoj
po	mte:Sl	po
odstopu	mte:Ncmsl	odstop
Pavla	mte:Npmsg	Pavel
Gantarja	mte:Npmsg	Gantar
.	mte:Z	.
Podporo	mte:Ncfsa	podpora
Ljubu	mte:Npmsd	Ljub
Germiču	mte:Npmsd	Germič
za	mte:Sa	za
predsednika	mte:Ncmsay	predsednik
DZ	mte:Npmsg	DZ
so	mte:Va-r3p-n	biti
za	mte:Sa	za
zdaj	mte:Rgp	zdaj
napovedali	mte:Vmep-pm	napovedati
poslanci	mte:Ncmpn	poslanec
SD	mte:Npfsg	SD
in	mte:Cc	in
LDS	mte:Npfsg	LDS
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
ga	mte:Pp3msa--y	on
tudi	mte:Q	tudi
predlagali	mte:Vmbp-pm	predlagati
,	mte:Z	,
pa	mte:Cc	pa
tudi	mte:Q	tudi
poslanci	mte:Ncmpn	poslanec
