token	tag	lemma
Hipotekarni	mte:Agpfsd	hipotekaren
banki	mte:Ncfsd	banka
Northern	mte:Npmsn	Northern
Rock	mte:Npmsn	rock
,	mte:Z	,
ki	mte:Cs	ki
ji	mte:Pp3fsd--y	on
je	mte:Va-r3s-n	biti
minuli	mte:Appmsny	minul
mesec	mte:Ncmsn	mesec
Bank	mte:Npfpg	Bank
of	mte:Npmsn	of
England	mte:Npmsn	England
s	mte:Si	z
posojili	mte:Ncnpi	posojilo
pomagala	mte:Vmbp-sf	pomagati
prebroditi	mte:Vmen	prebroditi
krizo	mte:Ncfsa	kriza
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
včeraj	mte:Rgp	včeraj
po	mte:Sl	po
objavi	mte:Ncfsl	objava
novice	mte:Ncfsg	novica
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
zanjo	mte:Pp3fsa--b	zame
zanima	mte:Vmpr3s	zanimati
Richard	mte:Npmsn	Richard
Branson	mte:Npmsn	Branson
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
lastnik	mte:Ncmsn	lastnik
konzorcija	mte:Ncmsg	konzorcij
Virgin	mte:Npmsn	Virgin
Group	mte:Npmsn	Group
,	mte:Z	,
cena	mte:Ncfsn	cena
delnice	mte:Ncfsg	delnica
na	mte:Sl	na
londonski	mte:Agpfsl	londonski
borzi	mte:Ncfsl	borz
skokovito	mte:Rgp	skokovito
zvišala	mte:Vmep-sf	zvišati
.	mte:Z	.
Poleg	mte:Sg	poleg
Bransona	mte:Npmsg	Branson
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
včeraj	mte:Rgp	včeraj
dal	mte:Vmep-sm	dati
prevzemno	mte:Agpfsa	prevzemen
ponudbo	mte:Ncfsa	ponudba
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
Northern	mte:Npmsg	Northern
Rocka	mte:Npmsg	Rocka
,	mte:Z	,
se	mte:Px------y	se
za	mte:Sa	za
nakup	mte:Ncmsan	nakup
britanske	mte:Agpfsg	britanski
banke	mte:Ncfsg	banka
zanimata	mte:Vmpr3d	zanimati
še	mte:Q	še
družbi	mte:Ncfsd	družba
za	mte:Sa	za
upravljanje	mte:Ncnsa	upravljanje
Blackstone	mte:Npfsg	Blackston
in	mte:Cc	in
Apollo	mte:Npmsn	Apollo
Management	mte:Npmsn	Management
.	mte:Z	.
Yamaha	mte:Npfsn	Yamaha
gradi	mte:Vmpr3s	graditi
tovarno	mte:Ncfsa	tovarna
v	mte:Sl	v
Argentini	mte:Npfsl	Argentina
Drugi	mte:Mlpmsny	drug
največji	mte:Agsmsay	velik
proizvajalec	mte:Ncmsan	proizvajalec
motornih	mte:Agpnpg	motoren
vozila	mte:Ncnpg	vozilo
Yamaha	mte:Npmsn	Yamaha
Motor	mte:Npmsn	Motor
bo	mte:Va-f3s-n	biti
zaradi	mte:Sg	zaradi
ocen	mte:Ncfpg	ocena
po	mte:Sl	po
zvišanem	mte:Appnsl	zvišan
povpraševanja	mte:Ncnsg	povpraševanje
po	mte:Sl	po
motornih	mte:Agpnpl	motoren
vozilih	mte:Ncnpl	vozilo
za	mte:Sa	za
43	mte:Mdc	43
odstotkov	mte:Ncmpg	odstotek
v	mte:Sl	v
prihodnjem	mte:Agpnsl	prihodnji
letu	mte:Ncnsl	leto
v	mte:Sl	v
Argentini	mte:Npfsl	Argentina
zgradil	mte:Vmep-sm	zgraditi
svojo	mte:Px-fsa	svoj
prvo	mte:Mlofsa	prvi
tovarno	mte:Ncfsa	tovarna
.	mte:Z	.
Locirana	mte:Appfsn	lociran
bo	mte:Va-f3s-n	biti
v	mte:Sl	v
Buenos	mte:Npmsl	Buenos
Airesu	mte:Npmsl	Aires
.	mte:Z	.
Uspešno	mte:Agpnsn	uspešen
poslovanje	mte:Ncnsa	poslovanje
Samsunga	mte:Npmsg	Samsung
Južnokorejski	mte:Agpmsny	južnokorejski
proizvajalec	mte:Ncmsn	proizvajalec
