token	tag	lemma
Italijanski	mte:Agpmpn	italijanski
časniki	mte:Ncmpn	časnik
poročajo	mte:Vmpr3p	poročati
o	mte:Sl	o
posebnem	mte:Agpmsl	poseben
slovenskem	mte:Agpmsl	slovenski
dokumentu	mte:Ncmsl	dokument
Slovenija	mte:Npfsn	Slovenija
naj	mte:Q	naj
bi	mte:Va-c	biti
privolila	mte:Vmep-sf	privoliti
v	mte:Sa	v
gradnjo	mte:Ncfsa	gradnja
italijanskega	mte:Agpmsg	italijanski
plinskega	mte:Agpmsg	plinski
terminala	mte:Ncmsg	terminal
v	mte:Sl	v
Žavljah	mte:Npfpl	Žavelje
,	mte:Z	,
če	mte:Cs	če
Italija	mte:Npfsn	Italija
ne	mte:Q	ne
bi	mte:Va-c	biti
nasprotovala	mte:Vmpp-sf	nasprotovati
gradnji	mte:Ncfsd	gradnja
slovenskega	mte:Agpmsg	slovenski
v	mte:Sl	v
Kopru	mte:Npmsl	Koper
,	mte:Z	,
pišejo	mte:Vmpr3p	pisati
italijanski	mte:Agpmpn	italijanski
mediji	mte:Ncmpn	medij
.	mte:Z	.
To	mte:Pd-nsn	ta
,	mte:Z	,
da	mte:Cs	da
naj	mte:Q	naj
bi	mte:Va-c	biti
Slovenija	mte:Npfsn	Slovenija
želela	mte:Vmpp-sf	želeti
graditi	mte:Vmpn	graditi
plinski	mte:Agpmsay	plinski
terminal	mte:Ncmsan	terminal
v	mte:Sl	v
Kopru	mte:Npmsl	Koper
,	mte:Z	,
je	mte:Va-r3s-n	biti
v	mte:Sa	v
ponedeljek	mte:Ncmsan	ponedeljek
zatrdil	mte:Vmep-sm	zatrditi
podtajnik	mte:Ncmsn	podtajnik
pri	mte:Sl	pri
italijanskem	mte:Agpnsl	italijanski
ministrstvu	mte:Ncnsl	ministrstvo
za	mte:Sa	za
okolje	mte:Ncnsa	okolje
Roberto	mte:Npmsn	Roberto
Menia	mte:Npmsn	Menia
.	mte:Z	.
Podrobnosti	mte:Ncfsg	podrobnost
ni	mte:Va-r3s-y	biti
predstvail	mte:Vmpp-sm	predstvaiti
,	mte:Z	,
je	mte:Va-r3s-n	biti
pa	mte:Cc	pa
dejal	mte:Vmep-sm	dejati
,	mte:Z	,
da	mte:Cs	da
naj	mte:Q	naj
bi	mte:Va-c	biti
Slovenija	mte:Npfsn	Slovenija
nasprotovala	mte:Vmpp-sf	nasprotovati
gradnji	mte:Ncfsd	gradnja
podmorskega	mte:Agpmsg	podmorski
plinovoda	mte:Ncmsg	plinovod
,	mte:Z	,
ki	mte:Cs	ki
bi	mte:Va-c	biti
žaveljski	mte:Agpmsay	žaveljski
terminal	mte:Ncmsan	terminal
povezoval	mte:Vmpp-sm	povezovati
s	mte:Si	z
plinsko	mte:Agpfsi	plinski
centralo	mte:Ncfsi	centralo
v	mte:Sl	v
Vilešu	mte:Npmsl	Vileš
v	mte:Sl	v
Furlaniji	mte:Npfsl	Furlanija
,	mte:Z	,
saj	mte:Cc	saj
naj	mte:Q	naj
bi	mte:Va-c	biti
se	mte:Px------y	se
zavzemala	mte:Vmpp-sf	zavzemati
za	mte:Sa	za
gradnjo	mte:Ncfsa	gradnja
plinovoda	mte:Ncmsg	plinovod
na	mte:Sl	na
kopnem	mte:Ncnsl	kopno
.	mte:Z	.
Po	mte:Sl	po
pisanju	mte:Ncnsl	pisanje
tržaških	mte:Agpmpg	tržaški
dnevnikov	mte:Ncmpg	dnevnik
Il	mte:Npmsn	Il
Piccolo	mte:Npmsn	Piccolo
in	mte:Cc	in
Primorski	mte:Agpmsny	primorski
dnevnik	mte:Ncmsn	dnevnik
je	mte:Va-r3s-n	biti
slovenski	mte:Agpmsny	slovenski
veto	mte:Ncmsn	veto
na	mte:Sa	na
žaveljski	mte:Agpmsay	žaveljski
terminal	mte:Ncmsan	terminal
za	mte:Sa	za
Manio	mte:Npmsan	Mania
popolnoma	mte:Rgp	popolnoma
neupravičen	mte:Agpmsnn	neupravičen
in	mte:Cc	in
neprimeren	mte:Agpmsnn	neprimeren
,	mte:Z	,
saj	mte:Cc	saj
naj	mte:Q	naj
bi	mte:Va-c	biti
Ljubljana	mte:Npfsn	Ljubljana
želela	mte:Vmpp-sf	želeti
preprečiti	mte:Vmen	preprečiti
italijanske	mte:Agpmpa	italijanski
načrte	mte:Ncmpa	načrt
,	mte:Z	,
po	mte:Sl	po
drugi	mte:Mlpfsl	drug
pa	mte:Cc	pa
si	mte:Px---d--y	se
na	mte:Sl	na
tihem	mte:Ncmsl	tih
prizadeva	mte:Vmpr3s	prizadevati
za	mte:Sa	za
koprski	mte:Agpmsay	koprski
terminal	mte:Ncmsan	terminal
.	mte:Z	.
Ali	mte:Npmsn	Ali
t	mte:Ncmsn	t
.	mte:Z	.
i	mte:Ncmsn	i
.	mte:Z	.
non	mte:Ncmsn	nona
paper	mte:Ncmsn	paper
res	mte:Rgp	res
obstaja	mte:Vmpr3s	obstajati
?	mte:Z	?
Obstajal	mte:Vmpp-sm	obstajati
naj	mte:Q	naj
bi	mte:Va-c	biti
nepodpisan	mte:Agpmsnn	nepodpisan
dokument	mte:Ncmsn	dokument
oz	mte:Ncmsn	oz
.	mte:Z	.
t	mte:Xf	t
.	mte:Z	.
i	mte:Xf	i
.	mte:Z	.
non	mte:Xf	non
paper	mte:Xf	paper
,	mte:Z	,
ki	mte:Cs	ki
vsebuje	mte:Vmpr3s	vsebovati
predlog	mte:Ncmsan	predlog
ekipe	mte:Ncfsg	ekipa
slovenskih	mte:Agpmpg	slovenski
tehnikov	mte:Ncmpg	tehnik
in	mte:Cc	in
politikov	mte:Ncmpg	politik
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
v	mte:Sl	v
zadnjih	mte:Agpmpl	zadnji
mesecih	mte:Ncmpl	mesec
ukvarjali	mte:Vmpp-pm	ukvarjati
s	mte:Si	z
tem	mte:Pd-nsi	ta
vprašanjem	mte:Ncnsi	vprašanje
.	mte:Z	.
Po	mte:Sl	po
pisanju	mte:Ncnsl	pisanje
Il	mte:Ncmsn	Il
Piccola	mte:Npfsn	Piccol
naj	mte:Q	naj
bi	mte:Va-c	biti
Slovenija	mte:Npfsn	Slovenija
zahtevala	mte:Vmbp-sf	zahtevati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
Italija	mte:Npfsn	Italija
odpove	mte:Vmer3s	odpovedati
gradnji	mte:Ncfsd	gradnja
morskega	mte:Agpmsg	morski
terminala	mte:Ncmsg	terminal
sredi	mte:Sg	sredi
Tržaškega	mte:Agpmsg	tržaški
zaliva	mte:Ncmsg	zaliv
,	mte:Z	,
naj	mte:Cs	naj
pa	mte:Cc	pa
ne	mte:Q	ne
bi	mte:Va-c	biti
nasprotovala	mte:Vmpp-sf	nasprotovati
gradnji	mte:Ncfsd	gradnja
kopenskega	mte:Agpmsg	kopenski
terminala	mte:Ncmsg	terminal
pri	mte:Sl	pri
Žavljah	mte:Npfpl	Žavelje
,	mte:Z	,
če	mte:Cs	če
bi	mte:Va-c	biti
se	mte:Px------y	se
ta	mte:Pd-msn	ta
gradil	mte:Vmpp-sm	graditi
z	mte:Si	z
uporabo	mte:Ncfsi	uporaba
najboljših	mte:Agsfpg	dober
mogočih	mte:Agpfpg	mogoč
tehnologij	mte:Ncfpg	tehnologija
in	mte:Cc	in
če	mte:Cs	če
bi	mte:Va-c	biti
znižali	mte:Vmep-pm	znižati
vpliv	mte:Ncmsan	vpliv
na	mte:Sa	na
okolje	mte:Ncnsa	okolje
na	mte:Sa	na
najmanjšo	mte:Agsfsa	majhen
stopnjo	mte:Ncfsa	stopnja
.	mte:Z	.
