token	tag	lemma
Udeleženci	mte:Ncmpn	udeleženec
vrhunskega	mte:Agpnsg	vrhunski
srečanja	mte:Ncnsg	srečanje
gospodarstev	mte:Ncnpg	gospodarstvo
azijsko	mte:Agpnsn	azijski
-	mte:Z	-
pacifiškega	mte:Agpmsg	pacifiški
foruma	mte:Ncmsg	forum
o	mte:Sl	o
gospodarskem	mte:Agpnsl	gospodarski
sodelovanju	mte:Ncnsl	sodelovanje
so	mte:Va-r3p-n	biti
v	mte:Sl	v
Limi	mte:Npfsl	Lima
začeli	mte:Vmep-pm	začeti
razpravo	mte:Ncfsa	razprava
o	mte:Sl	o
spopadu	mte:Ncmsl	spopad
z	mte:Si	z
gospodarsko	mte:Agpfsi	gospodarski
krizo	mte:Ncfsi	kriza
.	mte:Z	.
Bush	mte:Npmsn	Bush
je	mte:Va-r3s-n	biti
spomnil	mte:Vmep-sm	spomniti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
eden	mte:Mlpmsn	eden
trajnih	mte:Agpmpg	trajen
naukov	mte:Ncmpg	nauk
velike	mte:Agpfsg	velik
depresije	mte:Ncfsg	depresija
,	mte:Z	,
da	mte:Cs	da
globalni	mte:Agpmsny	globalen
protekcionizem	mte:Ncmsn	protekcionizem
vodi	mte:Vmpr3s	voditi
do	mte:Sg	do
svetovnega	mte:Agpmsg	svetoven
gospodarskega	mte:Agpmsg	gospodarski
propada	mte:Ncmsg	propad
.	mte:Z	.
Ameriški	mte:Agpmsny	ameriški
predsednik	mte:Ncmsn	predsednik
George	mte:Npmsn	George
Bush	mte:Npmsn	Bush
je	mte:Va-r3s-n	biti
udeležence	mte:Ncmpa	udeleženec
vrhunskega	mte:Agpnsg	vrhunski
srečanja	mte:Ncnsg	srečanje
gospodarstev	mte:Ncnpg	gospodarstvo
azijsko	mte:Agpnsn	azijski
-	mte:Z	-
pacifiškega	mte:Agpmsg	pacifiški
foruma	mte:Ncmsg	forum
o	mte:Sl	o
gospodarskem	mte:Agpnsl	gospodarski
sodelovanju	mte:Ncnsl	sodelovanje
Apec	mte:Npmsn	Apec
v	mte:Sl	v
Limi	mte:Npfsl	Lima
pozval	mte:Vmep-sm	pozvati
,	mte:Z	,
naj	mte:Cs	naj
se	mte:Px------y	se
izognejo	mte:Vmer3p	izogniti
protekcionizmu	mte:Ncmsd	protekcionizem
,	mte:Z	,
ki	mte:Cs	ki
lahko	mte:Rgp	lahko
privede	mte:Vmer3s	privesti
do	mte:Sg	do
svetovnega	mte:Agpmsg	svetoven
