token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Cilji	mte:Ncmpn	cilj
slovenske	mte:Agpfsg	slovenski
gospodarske	mte:Agpfsg	gospodarski
diplomacije	mte:Ncfsg	diplomacija
so	mte:Va-r3p-n	biti
ohraniti	mte:Vmen	ohraniti
stare	mte:Agpfpa	star
in	mte:Cc	in
hkrati	mte:Rgp	hkrati
okrepiti	mte:Vmen	okrepiti
nove	mte:Agpmpa	nov
trge	mte:Ncmpa	trg
,	mte:Z	,
spremeniti	mte:Vmen	spremeniti
mentaliteto	mte:Ncfsa	mentaliteta
zaposlenih	mte:Appnpg	zaposlen
na	mte:Sl	na
ministrstvu	mte:Ncnsl	ministrstvo
za	mte:Sa	za
zunanje	mte:Agpfpa	zunanji
zadeve	mte:Ncfpa	zadeva
,	mte:Z	,
da	mte:Cs	da
bodo	mte:Va-f3p-n	biti
razmišljali	mte:Vmpp-pm	razmišljati
bolj	mte:Rgc	bolj
poslovno	mte:Rgp	poslovno
,	mte:Z	,
in	mte:Cc	in
okrepiti	mte:Vmen	okrepiti
blagovno	mte:Agpfsa	blagoven
znamko	mte:Ncfsa	znamka
Slovenije	mte:Npfsg	Slovenija
,	mte:Z	,
je	mte:Va-r3s-n	biti
na	mte:Sl	na
današnjem	mte:Agpmsl	današnji
delovnem	mte:Agpmsl	deloven
zajtrku	mte:Ncmsl	zajtrk
Ameriške	mte:Agpfsg	ameriški
gospodarske	mte:Agpfsg	gospodarski
zbornice	mte:Ncfsg	zbornica
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
povedal	mte:Vmep-sm	povedati
zunanji	mte:Agpmsny	zunanji
minister	mte:Ncmsn	minister
Samuel	mte:Npmsn	Samuel
Žbogar	mte:Npmsn	Žbogar
.	mte:Z	.
Žbogar	mte:Npmsn	Žbogar
je	mte:Va-r3s-n	biti
uvodoma	mte:Ncmpd	uvod
predstavil	mte:Vmep-sm	predstaviti
pet	mte:Mlc-pa	pet
ciljev	mte:Ncmpg	cilj
,	mte:Z	,
ki	mte:Cs	ki
jih	mte:Pp3fpa--y	on
želi	mte:Vmpr3s	želeti
uresničiti	mte:Vmen	uresničiti
v	mte:Sl	v
letošnjem	mte:Agpnsl	letošnji
letu	mte:Ncnsl	leto
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
mora	mte:Vmpr3s	morati
po	mte:Sl	po
njegovih	mte:Ps3fplsm	njegov
besedah	mte:Ncfpl	beseda
letos	mte:Rgp	letos
ratificirati	mte:Vmbn	ratificirati
arbitražni	mte:Agpmsay	arbitražen
sporazum	mte:Ncmsan	sporazum
o	mte:Sl	o
reševanju	mte:Ncnsl	reševanje
meje	mte:Ncfsg	meja
s	mte:Si	z
Hrvaško	mte:Npfsi	Hrvaška
in	mte:Cc	in
z	mte:Si	z
njo	mte:Pp3fsi	on
še	mte:Q	še
naprej	mte:Rgp	naprej
razvijati	mte:Vmpn	razvijati
partnerske	mte:Agpmpa	partnerski
odnose	mte:Ncmpa	odnos
.	mte:Z	.
Hrvaška	mte:Npfsn	hrvaški
je	mte:Va-r3s-n	biti
namreč	mte:Cc	namreč
"	mte:Z	"
