token	tag	lemma
Novi	mte:Agpmpn	nov
nadzorniki	mte:Ncmpn	nadzornik
velenjskega	mte:Agpnsg	velenjski
Gorenja	mte:Npnsg	gorenje
so	mte:Va-r3p-n	biti
nastopili	mte:Vmep-pm	nastopiti
štiriletni	mte:Agpmsay	štirileten
mandat	mte:Ncmsan	mandat
.	mte:Z	.
Vodi	mte:Vmpr3s	voditi
jih	mte:Pp3mpa--y	on
Uroš	mte:Npmsn	Uroš
Slavinec	mte:Npmsn	Slavinec
,	mte:Z	,
njegova	mte:Ps3mdnsm	njegov
namestnika	mte:Ncmdn	namestnik
sta	mte:Va-r3d-n	biti
Maja	mte:Npfsn	Maja
Makovec	mte:Npfsn	Makovec
Brenčič	mte:Npfsn	Brenčič
in	mte:Cc	in
Krešimir	mte:Npmsn	Krešimir
Martinjak	mte:Npmsn	Martinjak
.	mte:Z	.
Na	mte:Sl	na
ustanovni	mte:Agpfsl	ustanoven
seji	mte:Ncfsl	seja
novega	mte:Agpmsg	nov
nadzornega	mte:Agpmsg	nadzoren
sveta	mte:Ncmsg	svet
Gorenja	mte:Npnsg	gorenje
so	mte:Va-r3p-n	biti
za	mte:Sa	za
predsednika	mte:Ncmsay	predsednik
sveta	mte:Ncmsg	svet
izvolili	mte:Vmep-pm	izvoliti
Uroša	mte:Npmsay	Uroša
Slavinca	mte:Npmsg	Slavinca
,	mte:Z	,
namestnika	mte:Ncmsn	namestnik
pa	mte:Cc	pa
sta	mte:Va-r3d-n	biti
postala	mte:Vmep-dm	postati
Maja	mte:Npfsn	Maja
Makovec	mte:Npmsn	Makovec
Brenčič	mte:Npmsn	Brenčič
in	mte:Cc	in
Krešimir	mte:Npmsn	Krešimir
Martinjak	mte:Npmsn	Martinjak
.	mte:Z	.
Nadzorniki	mte:Ncmpn	nadzornik
so	mte:Va-r3p-n	biti
danes	mte:Rgp	danes
tudi	mte:Q	tudi
nastopili	mte:Vmep-pm	nastopiti
svoj	mte:Px-msa	svoj
štiriletni	mte:Agpmsay	štirileten
mandat	mte:Ncmsan	mandat
,	mte:Z	,
je	mte:Va-r3s-n	biti
družba	mte:Ncfsn	družba
