token	tag	lemma
Po	mte:Sl	po
besedah	mte:Ncfpl	beseda
zunanjega	mte:Agpmsg	zunanji
ministra	mte:Ncmsg	minister
Samuela	mte:Npmsg	Samuel
Žbogarja	mte:Npmsg	Žbogar
se	mte:Px------y	se
Dimitrij	mte:Npmsn	Dimitrij
Rupel	mte:Npmsn	Rupel
vrača	mte:Vmpr3s	vračati
na	mte:Sa	na
zunanje	mte:Agpnsa	zunanji
ministrstvo	mte:Ncnsa	ministrstvo
v	mte:Sl	v
rangu	mte:Ncmsl	rango
veleposlanika	mte:Ncmsg	veleposlanik
.	mte:Z	.
Ruplov	mte:Aspmsgn	ruplov
odvetnik	mte:Ncmsn	odvetnik
trdi	mte:Vmpr3s	trditi
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
informacije	mte:Ncfpn	informacija
o	mte:Sl	o
Ruplovem	mte:Aspmsl	Ruplov
odstopu	mte:Ncmsl	odstop
neresnične	mte:Agpfpn	neresničen
.	mte:Z	.
V	mte:Sl	v
tem	mte:Pd-msl	ta
rangu	mte:Ncmsl	rango
bo	mte:Va-f3s-n	biti
zdaj	mte:Rgp	zdaj
že	mte:Q	že
nekdanji	mte:Agpmsny	nekdanji
premierjev	mte:Aspmsnn	premierjev
posebni	mte:Agpmsny	poseben
odposlanec	mte:Ncmsn	odposlanec
za	mte:Sa	za
zunanje	mte:Agpfpa	zunanji
zadeve	mte:Ncfpa	zadeva
prevzel	mte:Vmep-sm	prevzeti
nekatere	mte:Pi-fpa	nekateri
odgovornosti	mte:Ncfpa	odgovornost
in	mte:Cc	in
naloge	mte:Ncfpa	naloga
,	mte:Z	,
je	mte:Va-r3s-n	biti
še	mte:Q	še
dejal	mte:Vmep-sm	dejati
Žbogar	mte:Npmsn	Žbogar
.	mte:Z	.
Kaj	mte:Pq-nsa	kaj
natančno	mte:Rgp	natančno
bo	mte:Va-f3s-n	biti
počel	mte:Vmbp-sm	početi
,	mte:Z	,
še	mte:Q	še
ni	mte:Va-r3s-y	biti
jasno	mte:Agpnsn	jasen
.	mte:Z	.
"	mte:Z	"
Glede	mte:Sg	glede
tega	mte:Pd-nsg	ta
,	mte:Z	,
kaj	mte:Pq-nsa	kaj
bo	mte:Va-f3s-n	biti
na	mte:Sl	na
ministrstvu	mte:Ncnsl	ministrstvo
počel	mte:Vmbp-sm	početi
,	mte:Z	,
bi	mte:Va-c	biti
jaz	mte:Pp1-sn	jaz
še	mte:Q	še
počakal	mte:Vmep-sm	počakati
,	mte:Z	,
da	mte:Cs	da
pride	mte:Vmer3s	priti
na	mte:Sa	na
ministrstvo	mte:Ncnsa	ministrstvo
in	mte:Cc	in
takrat	mte:Rgp	takrat
se	mte:Px------y	se
bomo	mte:Va-f1p-n	biti
skupaj	mte:Rgp	skupaj
pogovorili	mte:Vmep-pm	pogovoriti
,	mte:Z	,
kaj	mte:Pq-nsa	kaj
bi	mte:Va-c	biti
lahko	mte:Rgp	lahko
koristnega	mte:Agpmsg	koristen
počel	mte:Vmbp-sm	početi
,	mte:Z	,
"	mte:Z	"
je	mte:Va-r3s-n	biti
še	mte:Q	še
dejal	mte:Vmep-sm	dejati
Žbogar	mte:Npmsn	Žbogar
in	mte:Cc	in
dodal	mte:Vmep-sm	dodati
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
vsekakor	mte:Q	vsekakor
lahko	mte:Rgp	lahko
koristno	mte:Rgp	koristen
uporabili	mte:Vmep-pm	uporabiti
izkušnje	mte:Ncfpa	izkušnja
,	mte:Z	,
ki	mte:Cs	ki
jih	mte:Pp3mpa--y	on
ima	mte:Vmpr3s-n	imeti
.	mte:Z	.
Odvetnik	mte:Ncmsn	odvetnik
:	mte:Z	:
Informacije	mte:Ncfpn	informacija
o	mte:Sl	o
odstopu	mte:Ncmsl	odstop
niso	mte:Va-r3p-y	biti
resnične	mte:Agpfpn	resničen
Iz	mte:Sg	iz
Ruplove	mte:Aspfsg	Ruplov
pooblaščene	mte:Appfsg	pooblaščen
odvetniške	mte:Agpfsg	odvetniški
družbe	mte:Ncfsg	družba
Grobelnik	mte:Npmsn	Grobelnik
in	mte:Cc	in
partnerji	mte:Ncmpn	partner
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
sporočili	mte:Vmep-pm	sporočiti
,	mte:Z	,
da	mte:Cs	da
so	mte:Va-r3p-n	biti
informacije	mte:Ncfpn	informacija
o	mte:Sl	o
Ruplovem	mte:Aspmsl	Ruplov
odstopu	mte:Ncmsl	odstop
s	mte:Sg	z
položaja	mte:Ncmsg	položaj
neresnične	mte:Agpfpg	neresničen
in	mte:Cc	in
netočne	mte:Agpfpn	netočen
.	mte:Z	.
Že	mte:Q	že
popoldne	mte:Rgp	popoldne
je	mte:Va-r3s-n	biti
v	mte:Sl	v
Ruplovem	mte:Aspnsl	Ruplov
imenu	mte:Ncnsl	ime
odstop	mte:Ncmsan	odstop
zanikal	mte:Vmep-sm	zanikati
Bojan	mte:Npmsn	Bojan
Brezigar	mte:Npmsn	Brezigar
,	mte:Z	,
nekdanji	mte:Agpmsny	nekdanji
vodja	mte:Ncmsn	vodja
službe	mte:Ncfsg	služba
za	mte:Sa	za
odnose	mte:Ncmpa	odnos
z	mte:Si	z
javnostmi	mte:Ncfpi	javnost
na	mte:Sl	na
MZZ	mte:Npfsl	MZZ
.	mte:Z	.
Rupel	mte:Npmsn	Rupel
pričakuje	mte:Vmpr3s	pričakovati
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
bosta	mte:Va-f3d-n	biti
s	mte:Si	z
Pahorjem	mte:Npmsi	Pahor
v	mte:Sl	v
prihodnjih	mte:Agpmpl	prihodnji
dneh	mte:Ncmpl	dan
sporazumela	mte:Vmep-dm	sporazumeti
o	mte:Sl	o
njunem	mte:Ps3nslp	njun
nadaljnjem	mte:Agpnsl	nadaljnji
sodelovanju	mte:Ncnsl	sodelovanje
.	mte:Z	.
Temelj	mte:Ncmsnn	temelj
nestrinjanj	mte:Ncnpg	nestrinjanje
