token	tag	lemma
Washington	mte:Npmsn	Washington
-	mte:Z	-
Slovenija	mte:Npfsn	Slovenija
je	mte:Va-r3s-n	biti
letos	mte:Rgp	letos
na	mte:Sl	na
lestvici	mte:Ncfsl	lestvica
Svetovne	mte:Agpfsg	svetoven
banke	mte:Ncfsg	banka
o	mte:Sl	o
pogojih	mte:Ncmpl	pogoj
poslovanja	mte:Ncnsg	poslovanje
med	mte:Si	med
183	mte:Mdc	183
državami	mte:Ncfpi	država
zasedla	mte:Vmep-sf	zasesti
53	mte:Mdc	53
.	mte:Z	.
mesto	mte:Ncnsa	mesto
,	mte:Z	,
je	mte:Va-r3s-n	biti
razvidno	mte:Agpnsn	razviden
iz	mte:Sg	iz
danes	mte:Rgp	danes
objavljene	mte:Appfsg	objavljen
raziskave	mte:Ncfsg	raziskava
Doing	mte:Npmsn	Doing
Business	mte:Npmsn	Business
2010	mte:Mdc	2010
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
po	mte:Sl	po
revidiranih	mte:Appmpl	revidiran
podatkih	mte:Ncmpl	podatek
lani	mte:Rgp	lani
na	mte:Sl	na
58	mte:Mdc	58
.	mte:Z	.
mestu	mte:Ncnsl	mesto
med	mte:Si	med
183	mte:Mdc	183
državami	mte:Ncfpi	država
.	mte:Z	.
Na	mte:Sl	na
prvih	mte:Mlonpl	prvi
treh	mte:Mlcnpl	trije
mestih	mte:Ncnpl	mesto
so	mte:Va-r3p-n	biti
letos	mte:Rgp	letos
Singapur	mte:Npmsn	Singapur
,	mte:Z	,
Nova	mte:Agpfsn	nov
Zelandija	mte:Npfsn	Zelandija
in	mte:Cc	in
Hongkong	mte:Npmsn	Hongkong
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
po	mte:Sl	po
raziskavi	mte:Ncfsl	raziskava
Doing	mte:Npmsn	Doing
Business	mte:Npmsn	Business
2010	mte:Mdc	2010
,	mte:Z	,
ki	mte:Cs	ki
zajema	mte:Vmpr3s	zajemati
podatke	mte:Ncmpa	podatek
od	mte:Sg	od
junija	mte:Ncmsg	junij
lani	mte:Rgp	lani
do	mte:Sg	do
maja	mte:Ncmsg	maj
letos	mte:Rgp	letos
,	mte:Z	,
na	mte:Sl	na
10	mte:Mdc	10
podpodročjih	mte:Ncnpl	podpodročje
,	mte:Z	,
ki	mte:Cs	ki
sestavljajo	mte:Vmpr3p	sestavljati
skupno	mte:Agpfsa	skupen
uvrstitev	mte:Ncfsa	uvrstitev
države	mte:Ncfsg	država
,	mte:Z	,
najvišje	mte:Rgs	visok
uvrstila	mte:Vmep-pf	uvrstiti
pri	mte:Sl	pri
zaščiti	mte:Ncfsl	zaščita
vlagateljev	mte:Ncmpg	vlagatelj
(	mte:Z	(
20	mte:Mdc	20
.	mte:Z	.
mesto	mte:Ncnsn	mesto
)	mte:Z	)
in	mte:Cc	in
ustanavljanju	mte:Ncnsl	ustanavljanje
podjetij	mte:Ncnpg	podjetje
(	mte:Z	(
26	mte:Mdc	26
.	mte:Z	.
mesto	mte:Ncnsn	mesto
)	mte:Z	)
.	mte:Z	.
Slovenija	mte:Npfsn	Slovenija
je	mte:Va-r3s-n	biti
racionalizirala	mte:Vmbp-sf	racionalizirati
postopke	mte:Ncmpa	postopek
pridobivanja	mte:Ncnsg	pridobivanje
gradbenih	mte:Agpnpg	gradben
dovoljenj	mte:Ncnpg	dovoljenje
ter	mte:Cc	ter
skrajšala	mte:Vmep-sf	skrajšati
čas	mte:Ncmsan	čas
in	mte:Cc	in
poenostavila	mte:Vmep-sf	poenostaviti
registracijo	mte:Ncfsa	registracija
novih	mte:Agpnpg	nov
podjetij	mte:Ncnpg	podjetje
,	mte:Z	,
ugotavlja	mte:Vmpr3s	ugotavljati
poročilo	mte:Ncnsa	poročilo
.	mte:Z	.
Najslabše	mte:Rgs	lepo
je	mte:Va-r3s-n	biti
Slovenija	mte:Npfsn	Slovenija
uvrščena	mte:Appfsn	uvrščen
na	mte:Sl	na
področju	mte:Ncnsl	področje
zaposlovanja	mte:Ncnsg	zaposlovanje
delavcev	mte:Ncmpg	delavec
(	mte:Z	(
162	mte:Mdc	162
.	mte:Z	.
mesto	mte:Ncnsa	mesto
)	mte:Z	)
,	mte:Z	,
in	mte:Cc	in
sicer	mte:Q	sicer
predvsem	mte:Q	predvsem
zaradi	mte:Sg	zaradi
težav	mte:Ncfpg	težava
pri	mte:Sl	pri
zaposlovanju	mte:Ncnsl	zaposlovanje
,	mte:Z	,
ter	mte:Cc	ter
registraciji	mte:Ncfsl	registracija
premoženja	mte:Ncnsg	premoženje
(	mte:Z	(
108	mte:Mdc	108
.	mte:Z	.
mesto	mte:Ncnsn	mesto
)	mte:Z	)
.	mte:Z	.
Največji	mte:Agsmsay	velik
skok	mte:Ncmsan	skok
(	mte:Z	(
z	mte:Si	z
80	mte:Mdc	80
.	mte:Z	.
na	mte:Sa	na
60	mte:Mdc	60
.	mte:Z	.
mesto	mte:Ncnsa	mesto
)	mte:Z	)
je	mte:Va-r3s-n	biti
naredila	mte:Vmep-sf	narediti
na	mte:Sl	na
področju	mte:Ncnsl	področje
uveljavljanja	mte:Ncnsg	uveljavljanje
pogodb	mte:Ncfpg	pogodba
in	mte:Cc	in
ustanavljanja	mte:Ncnsg	ustanavljanje
podjetij	mte:Ncnpg	podjetje
(	mte:Z	(
z	mte:Si	z
42	mte:Mdc	42
.	mte:Z	.
na	mte:Sa	na
omenjeno	mte:Appfsa	omenjen
26	mte:Mdc	26
.	mte:Z	.
mesto	mte:Ncnsa	mesto
)	mte:Z	)
.	mte:Z	.
V	mte:Sl	v
obravnavanem	mte:Appnsl	obravnavan
obdobju	mte:Ncnsl	obdobje
je	mte:Va-r3s-n	biti
kljub	mte:Sd	kljub
številnim	mte:Agpmpd	številen
izzivom	mte:Ncmpd	izziv
zaradi	mte:Sg	zaradi
svetovne	mte:Agpfsg	svetoven
krize	mte:Ncfsg	kriza
131	mte:Mdc	131
držav	mte:Ncfpg	država
izvedlo	mte:Vmep-sn	izvedi
287	mte:Mdc	287
reform	mte:Ncfpg	reforma
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
največ	mte:Rgs	največ
od	mte:Sg	od
leta	mte:Ncnsg	leto
2004	mte:Mdc	2004
,	mte:Z	,
odkar	mte:Cs	odkar
Svetovna	mte:Agpfsn	svetoven
banka	mte:Ncfsn	banka
izvaja	mte:Vmpr3s	izvajati
to	mte:Pd-fsa	ta
raziskavo	mte:Ncfsa	raziskava
.	mte:Z	.
"	mte:Z	"
Preteklo	mte:Vmep-sn	preteči
leto	mte:Ncnsa	leto
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
