token	tag	lemma
Domače	mte:Agpfpn	domač
delnice	mte:Ncfpn	delnica
so	mte:Va-r3p-n	biti
se	mte:Px------y	se
večinoma	mte:Rgp	večinoma
podražile	mte:Vmep-pf	podražiti
,	mte:Z	,
indeks	mte:Ncmsn	indeks
je	mte:Va-r3s-n	biti
tako	mte:Rgp	tako
zrasel	mte:Vmep-sm	zrasti
za	mte:Sa	za
0,15	mte:Mdc	0,15
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
Posredniki	mte:Ncmpn	posrednik
so	mte:Va-r3p-n	biti
sklenili	mte:Vmep-pm	skleniti
za	mte:Sa	za
milijon	mte:Ncmsan	milijon
in	mte:Cc	in
pol	mte:Rgp	pol
evrov	mte:Ncmpg	evro
prometa	mte:Ncmsg	promet
Stanje	mte:Ncnsa	stanje
ob	mte:Sl	ob
13	mte:Mdc	13
:	mte:Z	:
00	mte:Mdc	00
Posredniki	mte:Ncmpn	posrednik
so	mte:Va-r3p-n	biti
danes	mte:Rgp	danes
skupaj	mte:Rgp	skupaj
sklenili	mte:Vmep-pm	skleniti
za	mte:Sa	za
milijon	mte:Ncmsan	milijon
in	mte:Cc	in
pol	mte:Rgp	pol
evrov	mte:Ncmpg	evro
prometa	mte:Ncmsg	promet
,	mte:Z	,
z	mte:Si	z
885	mte:Mdc	885
tisočaki	mte:Ncmpi	tisočak
je	mte:Va-r3s-n	biti
bila	mte:Va-p-sf	biti
vodilna	mte:Agpfsn	vodilen
Krka	mte:Npfsn	Krka
,	mte:Z	,
147	mte:Mdc	147
oziroma	mte:Cc	oziroma
120	mte:Mdc	120
tisoč	mte:Mlc-pa	tisoč
sta	mte:Va-r3d-n	biti
dodali	mte:Vmep-dm	dodati
obveznica	mte:Ncfsn	obveznica
Soda	mte:Npfsn	Soda
in	mte:Cc	in
delnica	mte:Ncfsn	delnica
Mercatorja	mte:Npmsg	Mercator
.	mte:Z	.
Sto	mte:Mlc-pa	sto
tisočakov	mte:Ncmpg	tisočak
je	mte:Va-r3s-n	biti
navrgel	mte:Vmep-sm	navreči
Petrol	mte:Npmsn	Petrol
,	mte:Z	,
indeks	mte:Ncmsn	indeks
SBI	mte:Ncmsn	SBI
TOP	mte:Ncmsn	TOP
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
dan	mte:Ncmsan	dan
zaključil	mte:Vmep-sm	zaključiti
s	mte:Si	z
skokom	mte:Ncmsi	skok
za	mte:Sa	za
0,15	mte:Mdc	0,15
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
V	mte:Sl	v
prvi	mte:Mlofsl	prvi
kotaciji	mte:Ncfsl	kotacija
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
najboljši	mte:Agsmsny	dober
Mercator	mte:Npmsn	Mercator
,	mte:Z	,
pridobil	mte:Vmep-sm	pridobiti
je	mte:Va-r3s-n	biti
1,6	mte:Mdc	1,6
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
za	mte:Sa	za
1,1	mte:Mdc	1,1
odstotka	mte:Ncmsg	odstotek
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
okrepila	mte:Vmep-sf	okrepiti
Intereuropa	mte:Npfsn	Intereurop
.	mte:Z	.
Cena	mte:Ncfsn	cena
Krke	mte:Npfsg	Krka
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
zvišala	mte:Vmep-sf	zvišati
za	mte:Sa	za
0,34	mte:Mdc	0,34
odstotka	mte:Ncmsg	odstotek
na	mte:Sa	na
59,9	mte:Mdc	59,9
evra	mte:Ncmsg	evro
,	mte:Z	,
dve	mte:Mlcfda	dva
desetinki	mte:Ncfda	desetinka
je	mte:Va-r3s-n	biti
pridobil	mte:Vmep-sm	pridobiti
Petrol	mte:Npmsn	Petrol
.	mte:Z	.
Z	mte:Si	z
Luko	mte:Npfsi	Luka
Koper	mte:Npmsn	Koper
se	mte:Px------y	se
ni	mte:Va-r3s-y	biti
trgovalo	mte:Vmpp-sn	trgovati
.	mte:Z	.
Cena	mte:Ncfsn	cena
Telekoma	mte:Npmsg	Telekom
je	mte:Va-r3s-n	biti
upadla	mte:Vmep-sf	upasti
za	mte:Sa	za
0,07	mte:Mdc	0,07
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
ob	mte:Sa	ob
odstotek	mte:Ncmsan	odstotek
je	mte:Va-r3s-n	biti
Gorenje	mte:Npnsn	Gorenje
,	mte:Z	,
cena	mte:Ncfsn	cena
NKBM	mte:Npfsn	NKBM
pa	mte:Cc	pa
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
skrčila	mte:Vmep-sf	skrčiti
za	mte:Sa	za
tri	mte:Mlcmpa	trije
odstotke	mte:Ncmpa	odstotek
in	mte:Cc	in
pol	mte:Rgp	pol
na	mte:Sa	na
6,6	mte:Mdc	6,6
evra	mte:Ncmsg	evro
.	mte:Z	.
Abanka	mte:Npfsn	Abanka
je	mte:Va-r3s-n	biti
upadla	mte:Vmep-sf	upasti
za	mte:Sa	za
pet	mte:Mlc-pa	pet
odstotkov	mte:Ncmpg	odstotek
,	mte:Z	,
več	mte:Rgc	več
kot	mte:Cs	kot
šest	mte:Mlc-pa	šest
odstotkov	mte:Ncmpg	odstotek
je	mte:Va-r3s-n	biti
izgubilo	mte:Vmep-sn	izgubiti
Žito	mte:Ncfsa	žita
.	mte:Z	.
Znižala	mte:Vmep-sf	znižati
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
tudi	mte:Q	tudi
vrednost	mte:Ncfsa	vrednost
Laškega	mte:Npnsg	Laško
in	mte:Cc	in
Triglava	mte:Npmsg	Triglav
,	mte:Z	,
1,2	mte:Mdc	1,2
odstotka	mte:Ncmsg	odstotek
je	mte:Va-r3s-n	biti
pridobila	mte:Vmep-sf	pridobiti
Sava	mte:Npfsn	Sava
,	mte:Z	,
2,6	mte:Mdc	2,6
odstotka	mte:Ncmsg	odstotek
pa	mte:Cc	pa
Aerodrom	mte:Npmsn	Aeroder
