token	tag	lemma
Finančni	mte:Agpmsny	finančen
minister	mte:Ncmsn	minister
Čufer	mte:Npmsn	Čufer
je	mte:Va-r3s-n	biti
27	mte:Mdc	27
.	mte:Z	.
maja	mte:Ncmsg	maj
iz	mte:Sg	iz
Teša	mte:Npmsg	Teša
prejel	mte:Vmep-sm	prejeti
pismo	mte:Ncnsa	pismo
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
ta	mte:Pd-msn	ta
nezmožen	mte:Agpmsnn	nezmožen
izpolnjevati	mte:Vmpn	izpolnjevati
zaveze	mte:Ncfpa	zaveza
,	mte:Z	,
dane	mte:Ncfpa	dan
v	mte:Sa	v
zameno	mte:Ncfsa	zamena
za	mte:Sa	za
državno	mte:Agpnsa	državen
poroštvo	mte:Ncnsa	poroštvo
.	mte:Z	.
Končna	mte:Agpfsn	končen
vrednost	mte:Ncfsn	vrednost
investicije	mte:Ncfsg	investicija
bo	mte:Va-f3s-n	biti
višja	mte:Agcfsn	visok
od	mte:Sg	od
1,3	mte:Mdc	1,3
milijarde	mte:Ncfsg	milijarda
evrov	mte:Ncmpg	evro
,	mte:Z	,
to	mte:Pd-nsn	ta
dejstvo	mte:Ncnsn	dejstvo
naj	mte:Q	naj
bi	mte:Va-c	biti
bilo	mte:Va-p-sn	biti
znano	mte:Appnsn	znan
že	mte:Q	že
na	mte:Sa	na
dan	mte:Ncmsan	dan
podpisa	mte:Ncmsg	podpis
pogodbe	mte:Ncfsg	pogodba
.	mte:Z	.
Prvi	mte:Mlomsn	prvi
mož	mte:Ncmsn	mož
HSE	mte:Npmsg	HSE
Blaž	mte:Npmsn	Blaž
Košorok	mte:Npmsn	Košorok
je	mte:Va-r3s-n	biti
v	mte:Sl	v
pismu	mte:Ncnsl	pismo
ministru	mte:Ncmsd	minister
sporočil	mte:Vmep-sm	sporočiti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
to	mte:Pd-nsn	ta
