token	tag	lemma
Največ	mte:Rgs	največ
v	mte:Sa	v
Rusijo	mte:Npfsa	Rusija
izvozi	mte:Vmer3s	izvoziti
Krka	mte:Npfsn	Krka
Ruska	mte:Agpfsn	ruski
politika	mte:Ncfsn	politika
in	mte:Cc	in
nedavne	mte:Agpfpn	nedaven
volitve	mte:Ncfpn	volitev
ne	mte:Q	ne
bodo	mte:Va-f3p-n	biti
vplivale	mte:Vmpp-pf	vplivati
na	mte:Sa	na
poslovanje	mte:Ncnsa	poslovanje
slovenskih	mte:Agpnpg	slovenski
podjetij	mte:Ncnpg	podjetje
s	mte:Si	z
to	mte:Pd-fsi	ta
državo	mte:Ncfsi	država
,	mte:Z	,
so	mte:Va-r3p-n	biti
za	mte:Sa	za
MMC	mte:Npmsan	MMC
povedali	mte:Vmep-pm	povedati
na	mte:Sl	na
GZS	mte:Npmsn	GZS
-	mte:Z	-
ju	mte:Pp3mda--y	on
.	mte:Z	.
V	mte:Sl	v
Rusiji	mte:Npfsl	Rusija
se	mte:Px------y	se
kljub	mte:Sd	kljub
omejeni	mte:Appfsd	omejen
stopnji	mte:Ncfsd	stopnja
demokracije	mte:Ncfsg	demokracija
razvija	mte:Vmpr3s	razvijati
dokaj	mte:Rgp	dokaj
stabilno	mte:Agpnsn	stabilen
gospodarsko	mte:Agpnsn	gospodarski
in	mte:Cc	in
poslovno	mte:Agpnsn	posloven
okolje	mte:Ncnsn	okolje
.	mte:Z	.
Rusija	mte:Npfsn	Rusija
je	mte:Va-r3s-n	biti
v	mte:Sl	v
zadnjih	mte:Agpnpl	zadnji
osmih	mte:Mlc-pl	osem
letih	mte:Ncnpl	leto
postala	mte:Vmep-sf	postati
pomemben	mte:Agpmsnn	pomemben
gospodarski	mte:Agpmsny	gospodarski
partner	mte:Ncmsn	partner
Slovenije	mte:Npfsg	Slovenija
,	mte:Z	,
za	mte:Sa	za
nadgradnjo	mte:Ncfsa	nadgradnja
že	mte:Q	že
utečenega	mte:Appnsg	utečen
sodelovanja	mte:Ncnsg	sodelovanje
pa	mte:Cc	pa
bo	mte:Va-f3s-n	biti
potreben	mte:Agpmsnn	potreben
še	mte:Q	še
bolj	mte:Rgc	bolj
premišljen	mte:Appmsnn	premišljen
pristop	mte:Ncmsn	pristop
,	mte:Z	,
meni	mte:Vmpr3s	meniti
Aleš	mte:Npmsn	Aleš
Cantarutti	mte:Npmsn	Cantarutti
iz	mte:Sg	iz
Centra	mte:Npmsg	Center
za	mte:Sa	za
konkurenčnost	mte:Ncfsa	konkurenčnost
GZS	mte:Npmsn	GZS
-	mte:Z	-
ja	mte:Q	ja
.	mte:Z	.
Večina	mte:Ncfsn	večina
velikih	mte:Agpfpg	velik
slovenskih	mte:Agpfpg	slovenski
naložb	mte:Ncfpg	naložba
v	mte:Sl	v
Ruski	mte:Agpfsl	ruski
federaciji	mte:Ncfsl	federacija
je	mte:Va-r3s-n	biti
zgoščena	mte:Appfsn	zgoščen
v	mte:Sl	v
njenem	mte:Ps3mslsf	njen
evropskem	mte:Agpmsl	evropski
delu	mte:Ncmsl	del
države	mte:Ncfsg	država
.	mte:Z	.
Največji	mte:Agsfsl	velik
slovenski	mte:Agpfsl	slovenski
naložbi	mte:Ncfsl	naložba
v	mte:Sl	v
Rusiji	mte:Npfsl	Rusija
sta	mte:Va-r3d-n	biti
Krkina	mte:Npfsn	Krkina
tovarna	mte:Ncfsn	tovarna
zdravil	mte:Ncnpg	zdravilo
v	mte:Sl	v
mestu	mte:Ncnsl	mesto
Istra	mte:Npfsn	Istra
Podmoskovje	mte:Npnsn	Podmoskovje
in	mte:Cc	in
naložba	mte:Ncfsn	naložba
podjetja	mte:Ncnsg	podjetje
Trimo	mte:Npmsn	Trimo
v	mte:Sl	v
Vladimirovski	mte:Agpfsl	vladimirovski
pokrajini	mte:Ncfsl	pokrajina
,	mte:Z	,
