token	tag	lemma
Na	mte:Sl	na
seznamu	mte:Ncmsl	seznam
prodaje	mte:Ncfsg	prodaja
podjetja	mte:Ncnsg	podjetje
,	mte:Z	,
ki	mte:Cs	ki
prinašajo	mte:Vmpr3p	prinašati
dobičke	mte:Ncmpa	dobiček
Sindikalisti	mte:Ncmpn	sindikalist
državnih	mte:Agpnpg	državen
podjetij	mte:Ncnpg	podjetje
so	mte:Va-r3p-n	biti
na	mte:Sl	na
konferenci	mte:Ncfsl	konferenca
ZSSS	mte:Npmsn	ZSSS
-	mte:Z	-
ja	mte:Q	ja
opozorili	mte:Vmep-pm	opozoriti
na	mte:Sa	na
negativne	mte:Agpfpa	negativen
posledice	mte:Ncfpa	posledica
prodaje	mte:Ncfsg	prodaja
družb	mte:Ncfpg	družba
,	mte:Z	,
kot	mte:Cs	kot
jo	mte:Pp3fsa--y	on
predvideva	mte:Vmpr3s	predvidevati
predlog	mte:Ncmsn	predlog
klasifikacije	mte:Ncfsg	klasifikacija
državnih	mte:Agpfpg	državen
naložb	mte:Ncfpg	naložba
.	mte:Z	.
Izrazili	mte:Vmep-pm	izraziti
so	mte:Va-r3p-n	biti
negotovost	mte:Ncfsa	negotovost
glede	mte:Sg	glede
zaposlenih	mte:Appmpg	zaposlen
in	mte:Cc	in
razvoja	mte:Ncmsg	razvoj
podjetij	mte:Ncnpg	podjetje
.	mte:Z	.
Skrbi	mte:Vmpr3s	skrbeti
jih	mte:Pp3mpa--y	on
možnost	mte:Ncfsn	možnost
špekulativnih	mte:Agpmpg	špekulativen
nakupov	mte:Ncmpg	nakup
.	mte:Z	.
Na	mte:Sl	na
seznamu	mte:Ncmsl	seznam
prodaje	mte:Ncfsg	prodaja
podjetja	mte:Ncnsg	podjetje
z	mte:Si	z
dobički	mte:Ncmpi	dobiček
Na	mte:Sl	na
seznamu	mte:Ncmsl	seznam
za	mte:Sa	za
prodajo	mte:Ncfsa	prodaja
so	mte:Va-r3p-n	biti
dobra	mte:Agpnpn	dober
podjetja	mte:Ncnpn	podjetje
,	mte:Z	,
ki	mte:Cs	ki
ustvarjajo	mte:Vmpr3p	ustvarjati
dobičke	mte:Ncmpa	dobiček
,	mte:Z	,
polnijo	mte:Vmpr3p	polniti
blagajno	mte:Rgp	blagajno
,	mte:Z	,
plačujejo	mte:Vmpr3p	plačevati
prispevke	mte:Ncmpa	prispevek
,	mte:Z	,
njihovi	mte:Ps3mpnp	njihov
