token	tag	lemma
Preiskujejo	mte:Vmpr3p	preiskovati
uničenje	mte:Ncnsa	uničenje
poslovne	mte:Agpfsg	posloven
listine	mte:Ncfsg	listina
.	mte:Z	.
Direktor	mte:Ncmsn	direktor
Gregor	mte:Npmsn	Gregor
Pivec	mte:Npmsn	Pivec
tega	mte:Pd-nsg	ta
ne	mte:Q	ne
ve	mte:Vmpr3s	vedeti
.	mte:Z	.
V	mte:Sl	v
Univerzitetnem	mte:Agpmsl	univerziteten
kliničnem	mte:Agpmsl	kliničen
centru	mte:Ncmsl	center
(	mte:Z	(
UKC	mte:Npmsn	UKC
)	mte:Z	)
Maribor	mte:Npmsn	Maribor
poteka	mte:Vmpr3s	potekati
kriminalistična	mte:Agpfsn	kriminalističen
preiskava	mte:Ncfsn	preiskava
,	mte:Z	,
so	mte:Va-r3p-n	biti
nam	mte:Pp1-pd	jaz
potrdili	mte:Vmep-pm	potrditi
na	mte:Sl	na
Policijski	mte:Agpfsl	policijski
upravi	mte:Ncfsl	uprava
(	mte:Z	(
PU	mte:Npmsn	PU
)	mte:Z	)
Maribor	mte:Npmsn	Maribor
,	mte:Z	,
a	mte:Cc	a
Gregor	mte:Npmsn	Gregor
Pivec	mte:Npmsn	Pivec
,	mte:Z	,
direktor	mte:Ncmsn	direktor
UKC	mte:Npfsg	UKC
Maribor	mte:Npmsn	Maribor
,	mte:Z	,
preiskavo	mte:Ncfsa	preiskava
zanika	mte:Vmpr3s	zanikati
.	mte:Z	.
Miklavčič	mte:Npmsn	Miklavčič
zadovoljen	mte:Agpmsnn	zadovoljen
Presežek	mte:Ncmsn	presežek
.	mte:Z	.
Neuradno	mte:Rgp	neuradno
smo	mte:Va-r1p-n	biti
izvedeli	mte:Vmep-pm	izvedeti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
s	mte:Si	z
Pivčevim	mte:Aspnsi	pivčev
vodenjem	mte:Ncnsi	vodenje
mariborskega	mte:Agpmsg	mariborski
kliničnega	mte:Agpmsg	kliničen
centra	mte:Ncmsg	center
zelo	mte:Rgp	zelo
zadovoljen	mte:Agpmsnn	zadovoljen
minister	mte:Ncmsn	minister
za	mte:Sa	za
zdravje	mte:Ncnsa	zdravje
Borut	mte:Npmsn	Borut
Miklavčič	mte:Npmsn	Miklavčič
,	mte:Z	,
predvsem	mte:Q	predvsem
zato	mte:Rgp	zato
