token	tag	lemma
Kradlo	mte:Vmep-sn	krasti
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
na	mte:Sa	na
veliko	mte:Rgp	veliko
,	mte:Z	,
to	mte:Pd-nsa	ta
so	mte:Va-r3p-n	biti
vedeli	mte:Vmpp-pm	vedeti
vsi	mte:Pg-mpn	ves
!	mte:Z	!
Kdor	mte:Pr-msn	kdor
si	mte:Px---d--y	se
je	mte:Va-r3s-n	biti
o	mte:Sl	o
tem	mte:Pd-nsl	ta
upal	mte:Vmpp-sm	upati
govoriti	mte:Vmpn	govoriti
,	mte:Z	,
je	mte:Va-r3s-n	biti
ostal	mte:Vmep-sm	ostati
brez	mte:Sg	brez
službe	mte:Ncfsg	služba
,	mte:Z	,
trdi	mte:Vmpr3s	trditi
Štefan	mte:Npmsn	Štefan
Pišek	mte:Npmsn	Pišek
,	mte:Z	,
zastopnik	mte:Ncmsn	zastopnik
delavcev	mte:Ncmpg	delavec
IUV	mte:Npmsn	IUV
.	mte:Z	.
Štefan	mte:Npmsn	Štefan
Pišek	mte:Npmsn	Pišek
,	mte:Z	,
zastopnik	mte:Ncmsn	zastopnik
delavcev	mte:Ncmpg	delavec
Industrije	mte:Ncfsg	industrija
usnja	mte:Ncnsg	usnje
Vrhnika	mte:Npfsn	Vrhnik
IUV	mte:Npmsn	IUV
,	mte:Z	,
pravi	mte:Vmbr3s	praviti
Kradlo	mte:Npnsn	Kradlo
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
na	mte:Sa	na
veliko	mte:Rgp	veliko
in	mte:Cc	in
to	mte:Pd-nsa	ta
so	mte:Va-r3p-n	biti
vedeli	mte:Vmpp-pm	vedeti
vsi	mte:Pg-mpn	ves
!	mte:Z	!
Kdor	mte:Pr-msn	kdor
koli	mte:Q	koli
je	mte:Va-r3s-n	biti
samo	mte:Q	samo
namignil	mte:Vmep-sm	namigniti
,	mte:Z	,
da	mte:Cs	da
ve	mte:Vmpr3s	vedeti
za	mte:Sa	za
kraje	mte:Ncmpa	kraj
,	mte:Z	,
je	mte:Va-r3s-n	biti
nemudoma	mte:Rgp	nemudoma
pristal	mte:Vmep-sm	pristati
na	mte:Sl	na
cesti	mte:Ncfsl	cesta
.	mte:Z	.
Zaposleni	mte:Appmpn	zaposlen
,	mte:Z	,
ki	mte:Cs	ki
so	mte:Va-r3p-n	biti
kot	mte:Cs	kot
prvi	mte:Mlompn	prvi
opozorili	mte:Vmep-pm	opozoriti
na	mte:Sa	na
napake	mte:Ncfpa	napaka
pri	mte:Sl	pri
poslovanju	mte:Ncnsl	poslovanje
,	mte:Z	,
so	mte:Va-r3p-n	biti
bili	mte:Va-p-pm	biti
nemudoma	mte:Rgp	nemudoma
